# scorer=cert K=3 N=300 M=1245 seed=5 r=0.9 theta=0 veto=0 lookahead_k=0 parisi_exchange=0 parisi_audit=0 dynamic_I_backtrack=0 sigma_certified=0 transaction_safe=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,P_max,I_min,predicted_delta_sigma,predicted_release_gain,actual_release_gain,release_converged,certified_sigma,replay_error,sp_residual,sp_contraction
547,back,270,1007,1.00727196,0.003357573201,4,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.003322044841,0.2509973928
548,dec,271,1016,1.012464276,0.00337488092,4,0,0.9731488999,29,0,1,0,-0,0,0,0,0,0.003359314482,0.2539424463
549,dec,270,1007,1.007262265,0.003357540883,4,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.003459666584,0.266880617
550,back,269,1000,1.002113659,0.003340378863,2,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006620478732,0.2364471522
551,dec,270,1009,1.007339977,0.003357799923,4,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.003306743804,0.2641933371
552,back,269,1002,1.002519451,0.003341731505,2,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.003680233211,0.21567902
553,dec,270,1009,1.007201875,0.003357339584,2,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.006088015938,0.2395102278
554,back,269,1002,1.004818566,0.003349395221,0,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.007357762066,0
555,dec,270,1009,1.007112275,0.003357040915,1,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.007988449792,0.2291368019
556,back,269,1002,1.004682842,0.003348942808,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.003967908779,0.1174446492
557,dec,270,1007,1.00877627,0.003362587568,1,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.007448761753,0.4689648295
558,back,269,998,1.005201056,0.003350670185,2,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.005010121375,0.426615418
559,dec,270,1007,1.008945713,0.003363152377,2,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.003602084408,0.2670660948
560,back,269,998,1.005294913,0.003350983044,2,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.003816280223,0.3579160167
561,dec,270,1007,1.0088855,0.003362951666,2,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.004152759444,0.3222153175
562,back,269,998,1.00520366,0.003350678868,2,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.003667482979,0.3137322761
563,dec,270,1007,1.008807508,0.003362691692,2,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.004034133928,0.3144720929
564,back,269,998,1.005148489,0.003350494963,2,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.004257308362,0.3538493065
565,dec,270,1007,1.008818415,0.00336272805,2,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.003780046089,0.3128612009
566,back,269,998,1.005186894,0.00335062298,2,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.004173710672,0.3347607327
567,dec,270,1007,1.008853187,0.003362843956,2,0,0.9731488999,30,0,1,0,-0,0,0,0,0,0.00367063069,0.312847655
568,dec,269,998,1.00520793,0.0033506931,2,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.004048859503,0.3248180316
569,back,268,993,1.001184506,0.003337281687,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.006826401108,0.4755136071
570,dec,269,998,1.005278399,0.003350927996,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006614893268,0.475840697
571,back,268,993,1.001277484,0.003337591614,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.006820267084,0.4914889861
572,dec,269,998,1.005261532,0.003350871775,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006879279686,0.483975947
573,back,268,993,1.001256708,0.003337522359,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.006866319393,0.4797791759
574,dec,269,998,1.005254933,0.003350849776,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006803968743,0.4616754688
575,back,268,993,1.001237977,0.003337459925,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.006894222805,0.4782408469
576,dec,269,998,1.005252886,0.003350842954,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006739580189,0.4751454291
577,back,268,993,1.001210737,0.003337369124,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.006816903871,0.4790755375
578,dec,269,998,1.005254919,0.003350849731,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006751652261,0.4795698949
579,back,268,993,1.00119457,0.003337315233,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.00677838217,0.4757233839
580,dec,269,998,1.005272859,0.003350909529,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.00666454248,0.4762949239
581,back,268,993,1.001186385,0.00333728795,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.00672895082,0.4764606323
582,dec,269,998,1.005284073,0.003350946912,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006646319141,0.4773551636
583,back,268,993,1.001178293,0.003337260977,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.00672952709,0.4752551325
584,dec,269,998,1.005285896,0.003350952987,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006732293742,0.4764601153
585,back,268,993,1.001175906,0.003337253019,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.006808537365,0.4723528605
586,dec,269,998,1.00528251,0.0033509417,1,0,0.9731488999,31,0,1,0,-0,0,0,0,0,0.006745533223,0.4730111183
587,dec,268,993,1.001182033,0.003337273443,1,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.006855521587,0.4724958927
588,back,267,986,0.996513591,0.00332171197,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.005850926942,0.2270264197
589,dec,268,993,1.001192625,0.00333730875,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.005564873407,0.2237926122
590,back,267,986,0.9966442606,0.003322147535,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.005251411261,0.2070042576
591,dec,268,993,1.001136215,0.003337120717,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.006208377378,0.2357004053
592,back,267,986,0.9966102674,0.003322034225,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.005809199305,0.2305359416
593,dec,268,993,1.00104925,0.003336830834,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.005522219704,0.2206985665
594,back,267,986,0.996585192,0.00332195064,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.005635300944,0.2264173067
595,dec,268,993,1.001062458,0.00333687486,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.005466099894,0.2203032442
596,back,267,986,0.9965787714,0.003321929238,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.005627219616,0.2252174014
597,dec,268,993,1.001108715,0.003337029049,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.005570031787,0.2228353832
598,back,267,986,0.9965462907,0.003321820969,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.005585967248,0.2227717376
599,dec,268,993,1.001115427,0.003337051424,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.005446247522,0.2178848198
600,back,267,986,0.9965231376,0.003321743792,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.005609711217,0.2220644904
601,dec,268,993,1.001106058,0.003337020194,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.005450159454,0.2178160357
602,back,267,986,0.9965250954,0.003321750318,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.00551916642,0.2184900758
603,dec,268,993,1.00110115,0.003337003833,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.005546395141,0.2207309441
604,back,267,986,0.9965378942,0.003321792981,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.005496029685,0.2183981242
605,dec,268,993,1.001088276,0.003336960921,2,0,0.9731488999,32,0,1,0,-0,0,0,0,0,0.005516684766,0.2193272336
606,dec,267,986,0.9965468578,0.003321822859,2,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.00552951024,0.2198652787
607,back,266,982,0.9925715484,0.003308571828,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.004459020855,0.4190463896
608,dec,267,989,0.9962204078,0.003320734693,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.009415020139,0.249790715
609,back,266,982,0.9927015238,0.003309005079,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.009603294732,0.2532115699
610,dec,267,986,0.9966171929,0.00332205731,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.009430683803,0.351961618
611,back,266,982,0.9926747321,0.003308915774,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.008222541264,0.3171252904
612,dec,267,986,0.9964936832,0.003321645611,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.009673292932,0.3726894393
613,back,266,982,0.9926722046,0.003308907349,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.003311529336,0.327176357
614,dec,267,986,0.9965688556,0.003321896185,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.009813769564,0.3684994709
615,back,266,982,0.9926727469,0.003308909156,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.00891416352,0.3307688872
616,dec,267,986,0.9965402821,0.00332180094,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.009367560789,0.3586358787
617,back,266,982,0.992602397,0.003308674657,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.009690213692,0.3579520592
618,dec,267,986,0.9965636951,0.003321878984,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.00981509237,0.3776365244
619,back,266,982,0.9925820659,0.003308606886,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.009618720997,0.3678823665
620,dec,267,986,0.9965742306,0.003321914102,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.009256402623,0.363324346
621,back,266,982,0.9925891269,0.003308630423,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.009456790786,0.3716878308
622,dec,267,986,0.9965779748,0.003321926583,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.009194644351,0.3618617614
623,back,266,982,0.9925928544,0.003308642848,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.009461609129,0.3657461608
624,dec,267,986,0.9965747623,0.003321915874,1,0,0.9731488999,33,0,1,0,-0,0,0,0,0,0.009179607629,0.3582891272
625,dec,266,982,0.9925974136,0.003308658045,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.009075780632,0.3483675717
626,back,265,972,0.9883982811,0.003294660937,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006842027701,0.4657625269
627,dec,266,976,0.9899239257,0.003299746419,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.008583972944,0.1501763109
628,back,265,972,0.9885309205,0.003295103068,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.003607613245,0.3564452861
629,dec,266,982,0.9925960206,0.003308653402,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.0042001941,0.4139021501
630,back,265,972,0.9884539884,0.003294846628,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006268263902,0.4844500281
631,dec,266,977,0.9921942546,0.003307314182,1,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.006708385539,0.4471412154
632,back,265,972,0.9884675095,0.003294891698,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006640472187,0.4534336374
633,dec,266,982,0.9925225902,0.003308408634,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.005291970905,0.3954986035
634,back,265,972,0.9884623785,0.003294874595,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.005991554164,0.4893812337
635,dec,266,982,0.9926483336,0.003308827779,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.006126471392,0.4481854581
636,back,265,972,0.9884671351,0.00329489045,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006116802419,0.4355962359
637,dec,266,982,0.9926922594,0.003308974198,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.006138171831,0.4502384306
638,back,265,972,0.9884661258,0.003294887086,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006147387308,0.4507280931
639,dec,266,982,0.9926957,0.003308985667,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.006137254898,0.4377459453
640,back,265,972,0.9884844477,0.003294948159,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.005884552849,0.4458328003
641,dec,266,982,0.9927046685,0.003309015562,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.006072182724,0.4394415853
642,back,265,972,0.988520642,0.003295068807,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006036321516,0.4438472909
643,dec,266,982,0.9927219002,0.003309073001,2,0,0.9731488999,34,0,1,0,-0,0,0,0,0,0.005928892393,0.4444036489
644,dec,265,972,0.9885463479,0.003295154493,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006113870518,0.4456673565
645,back,264,962,0.9840975279,0.003280325093,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.006070837784,0.2020564727
646,dec,265,972,0.9884376465,0.003294792155,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006319802272,0.2322910423
647,back,264,962,0.9843138453,0.003281046151,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.006846124188,0.2367154998
648,dec,265,972,0.9884703578,0.003294901193,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.007359941564,0.2586630815
649,back,264,962,0.9843268558,0.003281089519,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.008161472683,0.2796933844
650,dec,265,972,0.9881808192,0.003293936064,2,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.00533784044,0.4762299508
651,back,264,962,0.9842407677,0.003280802559,2,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.006480797104,0.4593878167
652,dec,265,972,0.9883314613,0.003294438204,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006707623327,0.2443536078
653,back,264,962,0.9842486071,0.00328082869,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.00628603501,0.2177536737
654,dec,265,972,0.9883445287,0.003294481762,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006442732216,0.2226609191
655,back,264,962,0.9842254107,0.003280751369,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.005943827017,0.2070595634
656,dec,265,972,0.9884411423,0.003294803808,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006619607908,0.2300387029
657,back,264,962,0.9842118602,0.003280706201,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.006034821163,0.2098581075
658,dec,265,972,0.9884724422,0.003294908141,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.007078457293,0.2444408274
659,back,264,962,0.984194448,0.00328064816,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.006158369665,0.2168116693
660,dec,265,972,0.9884683529,0.00329489451,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006228561664,0.2168674069
661,back,264,962,0.9841709922,0.003280569974,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.006210483525,0.2209430263
662,dec,265,972,0.9884656164,0.003294885388,1,0,0.9731488999,35,0,1,0,-0,0,0,0,0,0.006136634943,0.2174290051
663,dec,264,962,0.9841767034,0.003280589011,1,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.006203625749,0.2201715353
664,back,263,953,0.9798056726,0.003266018909,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.003788328296,0.2802978661
665,dec,264,962,0.9842566743,0.003280855581,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.003136656239,0.2568686195
666,back,263,953,0.9797773602,0.003265924534,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.003839727493,0.3048695509
667,dec,264,962,0.9841767605,0.003280589202,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.003588325827,0.2810291657
668,back,263,953,0.9797757568,0.003265919189,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.003089462283,0.2531051987
669,dec,264,962,0.9842480309,0.00328082677,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.003358341382,0.2567108458
670,back,263,953,0.9797624334,0.003265874778,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.003237451995,0.2617035924
671,dec,264,962,0.9842373132,0.003280791044,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.003388133709,0.2684259349
672,back,263,953,0.9797740486,0.003265913495,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.003433553636,0.275211069
673,dec,264,962,0.9842354957,0.003280784986,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.003367404088,0.2701813055
674,back,263,953,0.9797860422,0.003265953474,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.003355308022,0.2724889971
675,dec,264,962,0.9842337253,0.003280779084,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.00336754285,0.2706231535
676,back,263,953,0.9797798031,0.003265932677,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.003350483725,0.27604268
677,dec,264,962,0.9842359301,0.003280786434,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.003460893682,0.2770528849
678,back,263,953,0.9797760651,0.003265920217,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.003387495787,0.278103129
679,dec,264,962,0.9842371335,0.003280790445,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.003402668973,0.2725590458
680,back,263,953,0.9797772977,0.003265924326,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.00337106877,0.2755070968
681,dec,264,962,0.9842343335,0.003280781112,4,0,0.9731488999,36,0,1,0,-0,0,0,0,0,0.003407121986,0.2733972227
682,dec,263,953,0.9797771213,0.003265923738,4,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.00339668071,0.2776504359
683,back,262,947,0.9751471462,0.003250490487,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009207999603,0.6622260391
684,dec,263,953,0.9797720864,0.003265906955,1,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.00890170977,0.6455739442
685,back,262,947,0.9752362755,0.003250787585,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.008763890904,0.6340539068
686,dec,263,953,0.979731783,0.00326577261,1,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.008738547005,0.6360838564
687,back,262,947,0.9752469401,0.003250823134,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009465228486,0.7004070841
688,dec,263,953,0.979687757,0.003265625857,1,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.009381080764,0.6848465974
689,back,262,947,0.9751706749,0.003250568916,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009356742897,0.6867114096
690,dec,263,956,0.9793383309,0.003264461103,3,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.00802651777,0.6624722198
691,back,262,947,0.9751816095,0.003250605365,3,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009728078482,0.7135707147
692,dec,263,953,0.9797272018,0.003265757339,2,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.006280020663,0.6211628655
693,back,262,947,0.9751032962,0.003250344321,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.00795295026,0.6008712392
694,dec,263,953,0.9797744084,0.003265914695,1,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.009145727437,0.7002176246
695,back,262,947,0.9751316752,0.003250438917,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.008374772901,0.6385821338
696,dec,263,953,0.9797952651,0.003265984217,1,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.009023180051,0.671142954
697,back,262,947,0.9751420352,0.003250473451,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.008716871912,0.6585995892
698,dec,263,953,0.9797806506,0.003265935502,1,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.009528842158,0.6937704912
699,back,262,947,0.9751260707,0.003250420236,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009821080343,0.7274728921
700,dec,263,953,0.9797596152,0.003265865384,2,0,0.9731488999,37,0,1,0,-0,0,0,0,0,0.006104645712,0.6096302031
701,dec,262,947,0.9751129426,0.003250376475,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.008039703753,0.5870973864
702,back,261,940,0.9708678735,0.003236226245,2,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.004817120351,0.455547852
703,dec,262,947,0.975225635,0.003250752117,0,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009750117418,0
704,back,261,940,0.9709912466,0.003236637489,1,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.007618880608,0.6620110264
705,dec,262,946,0.9751476774,0.003250492258,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009326412982,0.6905250086
706,back,261,940,0.9709730698,0.003236576899,1,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.007772733118,0.5706445483
707,dec,262,947,0.9749146467,0.003249715489,0,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.008914319572,0
708,back,261,940,0.9708319164,0.003236106388,0,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.009876857615,0
709,dec,262,950,0.9739885861,0.00324662862,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.007716150879,0.2840339737
710,back,261,940,0.9706983759,0.003235661253,1,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.005556608219,0.2036252897
711,dec,262,946,0.9750174442,0.003250058147,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.007407543043,0.55188029
712,back,261,940,0.9708720274,0.003236240091,1,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.008184233577,0.6261220517
713,dec,262,947,0.9749994257,0.003249998086,0,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009804586215,0
714,back,261,940,0.9708282717,0.003236094239,0,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.009432639678,0
715,dec,262,947,0.9751824654,0.003250608218,1,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.008837557617,0.6625641067
716,back,261,940,0.9708296631,0.003236098877,0,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.008342053381,0
717,dec,262,947,0.9752083254,0.003250694418,0,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009626154776,0
718,back,261,940,0.9706939991,0.003235646664,1,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.007319969613,0.6243385945
719,dec,262,947,0.975221331,0.00325073777,0,0,0.9731488999,38,0,1,0,-0,0,0,0,0,0.009173072189,0
720,dec,261,940,0.970676281,0.003235587603,1,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.006459481239,0.6156477288
721,back,260,933,0.9665490546,0.003221830182,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.006634469029,0.6394492455
722,dec,261,940,0.9704739414,0.003234913138,1,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.006002175637,0.1878778438
723,back,260,933,0.9665372666,0.003221790889,1,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.004558548074,0.4357529864
724,dec,261,940,0.9707817152,0.003235939051,3,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.006375851485,0.6140618706
725,back,260,933,0.9665033266,0.003221677755,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.007039226978,0.6541184943
726,dec,261,940,0.9707629224,0.003235876408,3,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.008363429945,0.6874964465
727,back,260,933,0.9665319186,0.003221773062,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.008124095376,0.705441697
728,dec,261,940,0.9707819121,0.003235939707,3,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.008001543901,0.7016811207
729,back,260,933,0.9665145666,0.003221715222,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.008146236079,0.7149808834
730,dec,261,940,0.9708040184,0.003236013395,3,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.008308682655,0.7175604196
731,back,260,933,0.9665172349,0.003221724116,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.008063528666,0.7078909616
732,dec,261,940,0.9707931562,0.003235977187,3,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.008079194316,0.7097017499
733,back,260,933,0.9665310583,0.003221770194,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.008269927876,0.7163705052
734,dec,261,940,0.9707904198,0.003235968066,3,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.008077496447,0.7112600328
735,back,260,933,0.9665232231,0.003221744077,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.008080522534,0.708843549
736,dec,261,940,0.9707939217,0.003235979739,3,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.008135893433,0.7110213862
737,back,260,933,0.9665223686,0.003221741229,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.008144884853,0.7126890852
738,dec,261,940,0.9707909615,0.003235969872,3,0,0.9731488999,39,0,1,0,-0,0,0,0,0,0.00810743863,0.711608456
739,dec,260,933,0.9665229067,0.003221743022,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.008146825196,0.710344077
740,back,259,925,0.9621421177,0.003207140392,1,0,0.9731488999,41,0,1,0,-0,0,0,0,0,0.006248451498,0.3360106955
741,dec,260,933,0.9665163017,0.003221721006,1,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.00591715684,0.3079748914
742,back,259,925,0.9621944975,0.003207314992,1,0,0.9731488999,41,0,1,0,-0,0,0,0,0,0.005865520744,0.3591618315
743,dec,260,933,0.9665147702,0.003221715901,1,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.005846582892,0.3325014203
744,back,259,925,0.9621547171,0.00320718239,1,0,0.9731488999,41,0,1,0,-0,0,0,0,0,0.006503724699,0.3610297551
745,dec,260,932,0.9663448387,0.003221149462,3,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.006811394931,0.6061784757
746,back,259,925,0.9621830121,0.003207276707,3,0,0.9731488999,41,0,1,0,-0,0,0,0,0,0.007560432513,0.6864075951
747,dec,260,933,0.9665191927,0.003221730642,1,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.005970429584,0.3781909158
748,back,259,925,0.9621629319,0.003207209773,1,0,0.9731488999,41,0,1,0,-0,0,0,0,0,0.005908782463,0.3608690235
749,dec,260,933,0.9665227952,0.003221742651,1,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.006363651552,0.352816358
750,back,259,925,0.9622242534,0.003207414178,1,0,0.9731488999,41,0,1,0,-0,0,0,0,0,0.006556517263,0.3861484844
751,dec,260,933,0.9665732704,0.003221910901,1,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.006270614545,0.3656462117
752,back,259,925,0.9621728471,0.003207242824,1,0,0.9731488999,41,0,1,0,-0,0,0,0,0,0.006140533542,0.3580962405
753,dec,260,933,0.9664788152,0.003221596051,1,0,0.9731488999,40,0,1,0,-0,0,0,0,0,0.00607872098,0.3362023338
754,back,259,925,0.9620922567,0.003206974189,1,0,0.9731488999,41,0,1,0,-0,0,0,0,0,0.005962391591,0.3342896298
