# scorer=cert K=3 N=1000 M=4200 seed=15 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lookahead_k=4 energy=eta rollout_h=3 rollout_eta=0 eps=0.01 damp=0
step,action,vertex,dir
5997,dec,359,0
5998,back,359,-1
5999,dec,359,0
6000,back,359,-1
6001,dec,359,0
6002,dec,455,0
6003,back,455,-1
6004,dec,455,0
6005,back,455,-1
6006,dec,455,0
6007,back,455,-1
6008,dec,455,0
6009,back,455,-1
6010,dec,455,0
6011,back,455,-1
6012,dec,455,0
6013,back,455,-1
6014,dec,455,0
6015,back,455,-1
6016,dec,455,0
6017,back,455,-1
6018,dec,455,0
6019,back,455,-1
6020,dec,455,0
6021,dec,483,1
6022,back,455,-1
6023,dec,455,0
6024,back,455,-1
6025,dec,455,0
6026,back,455,-1
6027,dec,324,1
6028,back,324,-1
6029,dec,455,0
6030,back,359,-1
6031,dec,584,0
6032,back,455,-1
6033,dec,455,0
6034,back,455,-1
6035,dec,763,1
6036,back,763,-1
6037,dec,455,0
6038,back,455,-1
6039,dec,763,1
6040,dec,455,0
6041,back,763,-1
6042,dec,359,0
6043,back,455,-1
6044,dec,324,1
6045,back,324,-1
6046,dec,324,1
6047,back,324,-1
6048,dec,455,0
6049,back,359,-1
6050,dec,359,0
6051,back,359,-1
6052,dec,359,0
6053,back,359,-1
6054,dec,359,0
6055,back,359,-1
6056,dec,359,0
6057,back,359,-1
6058,dec,359,0
6059,dec,403,0
6060,back,359,-1
6061,dec,763,1
6062,back,763,-1
6063,dec,19,1
6064,back,584,-1
6065,dec,763,1
6066,back,763,-1
6067,dec,763,1
6068,back,763,-1
6069,dec,763,1
6070,back,763,-1
6071,dec,763,1
6072,back,763,-1
6073,dec,763,1
6074,back,763,-1
6075,dec,763,1
6076,back,763,-1
6077,dec,763,1
6078,dec,229,0
6079,back,763,-1
6080,dec,763,1
6081,back,455,-1
6081,up,455,0
6082,dec,359,0
6083,back,359,-1
6084,dec,359,0
6085,back,359,-1
6086,dec,359,0
6087,back,359,-1
6088,dec,359,0
6089,back,359,-1
6090,dec,359,0
6091,back,359,-1
6092,dec,359,0
6093,back,359,-1
6094,dec,359,0
6095,back,359,-1
6096,dec,359,0
6097,dec,215,1
6098,back,215,-1
6099,dec,215,1
6100,back,215,-1
6101,dec,215,1
6102,back,215,-1
6103,dec,215,1
6104,back,215,-1
6105,dec,215,1
6106,back,215,-1
6107,dec,215,1
6108,back,215,-1
6109,dec,215,1
6110,back,215,-1
6111,dec,215,1
6112,back,215,-1
6113,dec,215,1
6114,back,215,-1
6115,dec,215,1
6116,dec,435,1
6117,back,215,-1
6118,dec,215,1
6119,back,359,-1
6120,dec,588,1
6121,back,320,-1
6122,dec,135,1
6123,back,479,-1
6123,up,479,0
6124,dec,321,0
6125,back,135,-1
6125,up,135,1
6126,dec,320,1
6127,back,320,-1
6128,dec,320,1
6129,back,320,-1
6130,dec,320,1
6131,back,320,-1
6132,dec,320,1
6133,back,320,-1
6134,dec,320,1
6135,dec,546,1
6136,back,546,-1
6137,dec,546,1
6138,back,546,-1
6139,dec,359,0
6140,back,359,-1
6141,dec,359,0
6142,back,359,-1
6143,dec,546,1
6144,back,546,-1
6145,dec,546,1
6146,back,546,-1
6147,dec,359,0
6148,back,359,-1
6149,dec,359,0
6150,back,359,-1
6151,dec,546,1
6152,back,546,-1
6153,dec,546,1
6154,dec,568,1
6155,back,546,-1
6156,dec,816,0
6157,back,568,-1
6158,dec,685,1
6159,back,685,-1
6160,dec,685,1
6161,back,320,-1
6162,dec,861,1
6163,back,861,-1
6164,dec,320,1
6165,back,685,-1
6166,dec,685,1
6167,back,685,-1
6168,dec,546,1
6169,back,546,-1
6170,dec,359,0
6171,back,359,-1
6172,dec,685,1
6173,dec,801,0
6174,back,685,-1
6175,dec,685,1
6176,back,685,-1
6177,dec,359,0
6178,back,359,-1
6179,dec,861,1
6180,back,861,-1
6181,dec,685,1
6182,back,685,-1
6183,dec,861,1
6184,back,861,-1
6185,dec,546,1
6186,back,546,-1
6187,dec,685,1
6188,back,685,-1
6189,dec,861,1
6190,back,861,-1
6191,dec,546,1
6192,dec,568,1
6193,back,546,-1
6194,dec,685,1
6195,back,568,-1
6196,dec,359,0
6197,back,359,-1
6198,dec,861,1
6199,back,861,-1
6200,dec,861,1
6201,back,861,-1
6202,dec,546,1
6203,back,546,-1
6204,dec,861,1
6205,back,861,-1
6206,dec,546,1
6207,back,546,-1
6208,dec,861,1
6209,back,861,-1
6210,dec,359,0
6211,dec,861,1
6212,back,359,-1
6213,dec,324,1
6214,back,861,-1
6215,dec,359,0
6216,back,359,-1
6217,dec,11,1
6218,back,685,-1
6219,dec,861,1
6220,back,955,-1
6221,dec,685,1
6222,back,685,-1
6223,dec,685,1
6224,back,775,-1
6225,dec,955,1
6226,back,320,-1
6227,dec,320,1
6228,back,320,-1
6229,dec,320,1
6230,dec,775,0
6231,back,320,-1
6232,dec,546,1
6233,back,546,-1
6234,dec,359,0
6235,back,359,-1
6236,dec,320,1
6237,back,32,-1
6238,dec,546,1
6239,back,546,-1
6240,dec,359,0
6241,back,359,-1
6242,dec,359,0
6243,back,359,-1
6244,dec,969,1
6245,back,969,-1
6246,dec,359,0
6247,back,359,-1
6248,dec,32,1
6249,dec,546,1
6250,back,546,-1
6251,dec,359,0
6252,back,32,-1
6253,dec,546,1
6254,back,546,-1
6255,dec,32,1
6256,back,32,-1
6257,dec,546,1
6258,back,546,-1
6259,dec,32,1
6260,back,32,-1
6261,dec,546,1
6262,back,546,-1
6263,dec,32,1
6264,back,32,-1
6265,dec,32,1
6266,back,32,-1
6267,dec,969,1
6268,dec,568,1
6269,back,568,-1
6270,dec,568,1
6271,back,568,-1
6272,dec,568,1
6273,back,568,-1
6274,dec,568,1
6275,back,568,-1
6276,dec,568,1
6277,back,568,-1
6278,dec,568,1
6279,back,568,-1
6280,dec,568,1
6281,back,568,-1
6282,dec,568,1
6283,back,568,-1
6284,dec,568,1
6285,back,568,-1
6286,dec,568,1
6287,dec,581,0
6288,back,568,-1
6289,dec,255,1
6290,back,581,-1
6290,up,581,0
6291,dec,584,0
6292,back,584,-1
6293,dec,584,0
6294,back,969,-1
6295,dec,969,1
6296,back,969,-1
6297,dec,969,1
6298,back,969,-1
6299,dec,969,1
6300,back,969,-1
6301,dec,969,1
6302,back,969,-1
6303,dec,969,1
6304,back,969,-1
6305,dec,969,1
6306,dec,568,1
6307,back,568,-1
6308,dec,568,1
6309,back,568,-1
6310,dec,568,1
6311,back,568,-1
6312,dec,568,1
6313,back,568,-1
6314,dec,568,1
6315,back,568,-1
6316,dec,568,1
6317,back,568,-1
6318,dec,568,1
6319,back,568,-1
6320,dec,568,1
6321,back,568,-1
6322,dec,568,1
6323,back,568,-1
6324,dec,568,1
6325,dec,8,1
6326,back,568,-1
6327,dec,568,1
6328,back,8,-1
6329,dec,8,1
6330,back,8,-1
6331,dec,171,0
6332,back,171,-1
6333,dec,8,1
6334,back,8,-1
6335,dec,546,1
6336,back,568,-1
6337,dec,8,1
6338,back,8,-1
6339,dec,44,0
6340,back,44,-1
6341,dec,8,1
6342,back,8,-1
6343,dec,44,0
6344,dec,791,1
6345,back,44,-1
6345,up,44,0
6346,dec,639,0
6347,back,969,-1
6348,dec,13,0
6349,back,13,-1
6350,dec,13,0
6351,back,13,-1
6352,dec,13,0
6353,back,13,-1
6354,dec,969,1
6355,back,969,-1
6356,dec,13,0
6357,back,13,-1
6358,dec,13,0
6359,back,13,-1
6360,dec,13,0
6361,back,13,-1
6362,dec,13,0
6363,dec,568,1
6364,back,13,-1
6365,dec,969,1
6366,back,568,-1
6367,dec,568,1
6368,back,568,-1
6369,dec,568,1
6370,back,568,-1
6371,dec,568,1
6372,back,568,-1
6373,dec,568,1
6374,back,568,-1
6375,dec,568,1
6376,back,568,-1
6377,dec,568,1
6378,back,568,-1
6379,dec,568,1
6380,back,568,-1
6381,dec,568,1
6382,dec,32,1
6383,back,568,-1
6384,dec,171,0
6385,back,171,-1
6386,dec,13,0
6387,back,13,-1
6388,dec,171,0
6389,back,171,-1
6390,dec,171,0
6391,back,171,-1
6392,dec,13,0
6393,back,13,-1
6394,dec,171,0
6395,back,171,-1
6396,dec,171,0
6397,back,171,-1
6398,dec,171,0
6399,back,171,-1
6400,dec,568,1
6401,dec,239,0
6402,back,239,-1
6403,dec,239,0
6404,back,239,-1
6405,dec,239,0
6406,back,239,-1
6407,dec,239,0
6408,back,239,-1
6409,dec,239,0
6410,back,239,-1
6411,dec,239,0
6412,back,239,-1
6413,dec,239,0
6414,back,239,-1
6415,dec,239,0
6416,back,239,-1
6417,dec,239,0
6418,back,239,-1
6419,dec,239,0
6420,dec,171,0
6421,back,239,-1
6422,dec,13,0
6423,back,13,-1
6424,dec,13,0
6425,back,13,-1
6426,dec,13,0
6427,back,13,-1
6428,dec,13,0
6429,back,13,-1
6430,dec,13,0
6431,back,13,-1
6432,dec,13,0
6433,back,13,-1
6434,dec,13,0
6435,back,13,-1
6436,dec,13,0
6437,back,13,-1
6438,dec,13,0
6439,dec,715,1
6439,up,431,0
6440,back,715,-1
6440,back,13,-1
6441,dec,8,1
6442,back,8,-1
6443,dec,8,1
6444,back,8,-1
6445,dec,8,1
6446,back,8,-1
6447,dec,13,0
6448,back,171,-1
6449,dec,715,1
6450,back,13,-1
6451,dec,239,0
6452,back,239,-1
6453,dec,239,0
6454,back,239,-1
6455,dec,13,0
6456,back,13,-1
6457,dec,239,0
6458,dec,680,0
6459,back,239,-1
6460,dec,239,0
6461,back,969,-1
6462,dec,969,1
6463,back,568,-1
6464,dec,171,0
6465,back,969,-1
6466,dec,13,0
6467,back,584,-1
6468,dec,584,0
6469,back,584,-1
6470,dec,584,0
6471,back,171,-1
6472,dec,171,0
6473,back,171,-1
6474,dec,171,0
6475,back,171,-1
6476,dec,171,0
6477,dec,969,1
6478,back,171,-1
6479,dec,171,0
6480,back,32,-1
6481,dec,8,1
6482,back,8,-1
6483,dec,568,1
6484,back,359,-1
6485,dec,32,1
6486,back,32,-1
6487,dec,32,1
6488,back,32,-1
6489,dec,32,1
6490,back,32,-1
6491,dec,359,0
6492,back,568,-1
6493,dec,8,1
6494,back,8,-1
6495,dec,568,1
6496,dec,487,1
6497,back,487,-1
6498,dec,487,1
6499,back,487,-1
6500,dec,487,1
6501,back,487,-1
6502,dec,487,1
6503,back,487,-1
6504,dec,487,1
6505,back,487,-1
6506,dec,487,1
6507,back,487,-1
6508,dec,487,1
6509,back,487,-1
6510,dec,487,1
6511,back,487,-1
6512,dec,487,1
6513,back,487,-1
6514,dec,487,1
6515,dec,360,1
6516,back,360,-1
6517,dec,360,1
6518,back,487,-1
6519,dec,487,1
6520,back,360,-1
6521,dec,360,1
6522,back,487,-1
6523,dec,487,1
6524,back,360,-1
6525,dec,360,1
6526,back,360,-1
6527,dec,360,1
6528,back,360,-1
6529,dec,360,1
6530,back,360,-1
6531,dec,360,1
6532,back,360,-1
6533,dec,360,1
6534,dec,8,1
6535,back,360,-1
6536,dec,360,1
6537,back,360,-1
6538,dec,360,1
6539,back,360,-1
6540,dec,360,1
6541,back,487,-1
6542,dec,487,1
6543,back,360,-1
6544,dec,360,1
6545,back,360,-1
6546,dec,360,1
6547,back,360,-1
6548,dec,360,1
6549,back,360,-1
6550,dec,360,1
6551,back,360,-1
6552,dec,360,1
6553,dec,756,1
6554,back,756,-1
6555,dec,756,1
6556,back,756,-1
6557,dec,756,1
6558,back,756,-1
6559,dec,756,1
6560,back,756,-1
6561,dec,756,1
6562,back,756,-1
6563,dec,756,1
6564,back,756,-1
6565,dec,756,1
6566,back,756,-1
6567,dec,756,1
6568,back,756,-1
6569,dec,756,1
6570,back,756,-1
6571,dec,756,1
6572,dec,385,0
6573,back,385,-1
6574,dec,385,0
6575,back,385,-1
6576,dec,385,0
6577,back,756,-1
6578,dec,32,1
6579,back,385,-1
6580,dec,756,1
6581,back,32,-1
6582,dec,385,0
6583,back,385,-1
6584,dec,385,0
6585,back,385,-1
6586,dec,385,0
6587,back,385,-1
6588,dec,385,0
6589,back,385,-1
6590,dec,385,0
6591,dec,895,1
6592,back,385,-1
6592,up,385,0
6593,dec,559,1
6594,back,559,-1
6595,dec,878,0
6596,back,756,-1
6597,dec,559,1
6598,back,559,-1
6599,dec,559,1
6600,back,559,-1
6601,dec,559,1
6602,back,559,-1
6603,dec,559,1
6604,back,559,-1
6605,dec,559,1
6606,back,559,-1
6607,dec,559,1
6608,back,559,-1
6609,dec,559,1
6610,dec,894,1
6611,back,559,-1
6612,dec,756,1
6613,back,360,-1
6614,dec,145,1
6615,back,145,-1
6616,dec,145,1
6617,back,145,-1
6618,dec,145,1
6619,back,145,-1
6620,dec,145,1
6621,back,145,-1
6622,dec,145,1
6623,back,145,-1
6624,dec,145,1
6625,back,145,-1
6626,dec,145,1
6627,back,145,-1
6628,dec,145,1
6629,dec,360,1
6630,back,145,-1
6631,dec,145,1
6632,back,145,-1
6633,dec,32,1
6634,back,32,-1
6635,dec,32,1
6636,back,32,-1
6637,dec,111,1
6638,back,111,-1
6639,dec,145,1
6640,back,145,-1
6641,dec,32,1
6642,back,32,-1
6643,dec,32,1
6644,back,32,-1
6645,dec,111,1
6646,back,111,-1
6647,dec,145,1
6648,dec,559,1
6649,back,145,-1
6650,dec,898,1
6651,back,898,-1
6652,dec,898,1
6653,back,898,-1
6654,dec,898,1
6655,back,898,-1
6656,dec,898,1
6657,back,898,-1
6658,dec,898,1
6659,back,898,-1
6660,dec,898,1
6661,back,898,-1
6662,dec,898,1
6663,back,898,-1
6664,dec,898,1
6665,back,898,-1
6666,dec,898,1
6667,dec,868,0
6668,back,868,-1
6669,dec,111,1
6670,back,898,-1
6671,dec,145,1
6672,back,111,-1
6673,dec,868,0
6674,back,868,-1
6675,dec,868,0
6676,back,868,-1
6677,dec,868,0
6678,back,868,-1
6679,dec,868,0
6680,back,868,-1
6681,dec,868,0
6682,back,868,-1
6683,dec,868,0
6684,back,868,-1
6685,dec,868,0
6686,dec,111,1
6687,back,868,-1
6688,dec,868,0
6689,back,868,-1
6690,dec,868,0
6691,back,868,-1
6692,dec,868,0
6693,back,868,-1
6694,dec,868,0
6695,back,868,-1
6696,dec,868,0
6697,back,868,-1
6698,dec,868,0
6699,back,868,-1
6700,dec,868,0
6701,back,868,-1
6702,dec,868,0
6703,back,868,-1
6704,dec,868,0
6705,dec,449,0
6706,back,868,-1
6706,up,868,0
6707,dec,898,1
6708,back,898,-1
6709,dec,898,1
6710,back,898,-1
6711,dec,898,1
6712,back,898,-1
6713,dec,898,1
6714,back,898,-1
6715,dec,898,1
6716,back,898,-1
6717,dec,898,1
6718,back,898,-1
6719,dec,898,1
6720,back,898,-1
6721,dec,898,1
6722,back,898,-1
6723,dec,898,1
6724,dec,872,1
6725,back,872,-1
6726,dec,872,1
6727,back,872,-1
6728,dec,32,1
6729,back,32,-1
6730,dec,127,0
6731,back,127,-1
6732,dec,32,1
6733,back,32,-1
6734,dec,127,0
6735,back,127,-1
6736,dec,32,1
6737,back,32,-1
6738,dec,127,0
6739,back,127,-1
6740,dec,32,1
6741,back,32,-1
6742,dec,127,0
6743,dec,156,0
6744,back,127,-1
6745,dec,127,0
6746,back,898,-1
6747,dec,898,1
6748,back,156,-1
6749,dec,156,0
6750,back,156,-1
6751,dec,142,1
6752,back,142,-1
6753,dec,156,0
6754,back,156,-1
6755,dec,156,0
6756,back,156,-1
6757,dec,156,0
6758,back,156,-1
6759,dec,156,0
6760,back,156,-1
6761,dec,156,0
6762,dec,142,1
6763,back,142,-1
6764,dec,142,1
6765,back,142,-1
6766,dec,142,1
6767,back,142,-1
6768,dec,142,1
6769,back,142,-1
6770,dec,142,1
6771,back,142,-1
6772,dec,142,1
6773,back,142,-1
6774,dec,142,1
6775,back,142,-1
6776,dec,142,1
6777,back,142,-1
6778,dec,142,1
6779,back,142,-1
6780,dec,142,1
6781,dec,872,1
6782,back,872,-1
6783,dec,872,1
6784,back,872,-1
6785,dec,345,1
6786,back,345,-1
6787,dec,345,1
6788,back,345,-1
6789,dec,32,1
6790,back,32,-1
6791,dec,345,1
6792,back,345,-1
6793,dec,32,1
6794,back,142,-1
6795,dec,142,1
6796,back,142,-1
6797,dec,142,1
6798,back,142,-1
6799,dec,142,1
6800,dec,148,0
6801,back,148,-1
6802,dec,148,0
6803,back,148,-1
6804,dec,148,0
6805,back,148,-1
6806,dec,148,0
6807,back,148,-1
6808,dec,148,0
6809,back,148,-1
6810,dec,148,0
6811,back,148,-1
6812,dec,148,0
6813,back,148,-1
6814,dec,148,0
6815,back,148,-1
6816,dec,148,0
6817,back,148,-1
6818,dec,148,0
6819,dec,345,1
6820,back,148,-1
6821,dec,148,0
6822,back,148,-1
6823,dec,148,0
6824,back,148,-1
6825,dec,148,0
6826,back,148,-1
6827,dec,148,0
6828,back,148,-1
6829,dec,148,0
6830,back,148,-1
6831,dec,148,0
6832,back,148,-1
6833,dec,148,0
6834,back,148,-1
6835,dec,148,0
6836,back,148,-1
6837,dec,148,0
6838,dec,89,1
6839,back,89,-1
6840,dec,89,1
6841,back,89,-1
6842,dec,89,1
6843,back,89,-1
6844,dec,89,1
6845,back,89,-1
6846,dec,89,1
6847,back,89,-1
6848,dec,89,1
6849,back,89,-1
6850,dec,89,1
6851,back,89,-1
6852,dec,89,1
6853,back,89,-1
6854,dec,89,1
6855,back,89,-1
6856,dec,89,1
6857,dec,39,0
6858,back,89,-1
6859,dec,123,1
6860,back,39,-1
6861,dec,68,0
6862,back,68,-1
6863,dec,68,0
6864,back,68,-1
6865,dec,68,0
6866,back,68,-1
6867,dec,68,0
6868,back,68,-1
6869,dec,68,0
6870,back,68,-1
6871,dec,68,0
6872,back,68,-1
6873,dec,68,0
6874,back,68,-1
6875,dec,68,0
6876,dec,501,1
6877,back,68,-1
6878,dec,415,0
6879,back,148,-1
6880,dec,616,1
6881,back,345,-1
6882,dec,872,1
6883,back,872,-1
6884,dec,872,1
6885,back,872,-1
6886,dec,872,1
6887,back,872,-1
6888,dec,872,1
6889,back,872,-1
6890,dec,872,1
6891,back,872,-1
6892,dec,872,1
6893,back,872,-1
6894,dec,872,1
6895,dec,148,0
6896,back,872,-1
6897,dec,872,1
6898,back,872,-1
6899,dec,345,1
6900,back,345,-1
6901,dec,68,0
6902,back,142,-1
6903,dec,690,0
6904,back,690,-1
6905,dec,690,0
6906,back,690,-1
6907,dec,690,0
6908,back,690,-1
6909,dec,690,0
6910,back,690,-1
6911,dec,690,0
6912,back,690,-1
6913,dec,690,0
6914,dec,21,0
6915,back,690,-1
6915,up,690,0
6916,dec,665,0
6917,back,32,-1
6918,dec,450,1
6919,back,156,-1
6920,dec,39,0
6921,back,39,-1
6922,dec,39,0
6923,back,39,-1
6924,dec,39,0
6925,back,39,-1
6926,dec,39,0
6927,back,39,-1
6928,dec,39,0
6929,back,39,-1
6930,dec,39,0
6931,back,39,-1
6932,dec,39,0
6933,dec,540,0
6934,back,39,-1
6935,dec,39,0
6936,back,39,-1
6937,dec,39,0
6938,back,39,-1
6939,dec,39,0
6940,back,39,-1
6941,dec,39,0
6942,back,39,-1
6943,dec,39,0
6944,back,39,-1
6945,dec,39,0
6946,back,39,-1
6947,dec,39,0
6948,back,39,-1
6949,dec,39,0
6950,back,39,-1
6951,dec,39,0
6952,dec,156,0
6953,back,156,-1
6954,dec,156,0
6955,back,156,-1
6956,dec,89,1
6957,back,89,-1
6958,dec,273,0
6959,back,39,-1
6960,dec,39,0
6961,back,39,-1
6962,dec,39,0
6963,back,39,-1
6964,dec,39,0
6965,back,39,-1
6966,dec,39,0
6967,back,39,-1
6968,dec,39,0
6969,back,39,-1
6970,dec,39,0
6971,dec,345,1
6972,back,39,-1
6973,dec,39,0
6974,back,39,-1
6975,dec,39,0
6976,back,39,-1
6977,dec,39,0
6978,back,39,-1
6979,dec,39,0
6980,back,39,-1
6981,dec,39,0
6982,back,39,-1
6983,dec,39,0
6984,back,39,-1
6985,dec,39,0
6986,back,39,-1
6987,dec,39,0
6988,back,39,-1
6989,dec,39,0
6990,dec,156,0
6991,back,39,-1
6992,dec,39,0
6993,back,156,-1
6994,dec,89,1
6995,back,89,-1
6996,dec,156,0
6997,back,156,-1
6998,dec,89,1
6999,back,89,-1
7000,dec,142,1
7001,back,39,-1
7002,dec,39,0
7003,back,39,-1
7004,dec,39,0
7005,back,39,-1
7006,dec,39,0
7007,back,39,-1
7008,dec,39,0
7009,dec,199,1
7010,back,39,-1
7011,dec,582,1
7012,back,582,-1
7013,dec,872,1
7014,back,872,-1
7015,dec,911,1
7016,back,911,-1
7017,dec,582,1
7018,back,345,-1
7019,dec,39,0
7020,back,582,-1
7021,dec,582,1
7022,back,582,-1
7023,dec,911,1
7024,back,911,-1
7025,dec,582,1
7026,back,111,-1
7026,up,111,1
7027,dec,911,1
7028,dec,792,0
7029,back,911,-1
7030,dec,499,1
7031,back,582,-1
7031,up,582,1
7032,dec,911,1
7033,back,898,-1
7034,dec,998,1
7035,back,568,-1
7036,dec,521,1
7037,back,487,-1
7038,dec,281,0
7039,back,501,-1
7039,up,501,1
7040,dec,959,1
7041,back,171,-1
7042,dec,171,0
7043,back,894,-1
7044,dec,297,1
7045,back,145,-1
7046,dec,145,1
7047,dec,487,1
7048,back,584,-1
7049,dec,584,0
7050,back,8,-1
7051,dec,558,1
7052,back,359,-1
7053,dec,359,0
7054,back,969,-1
7055,dec,969,1
7056,back,756,-1
7057,dec,872,1
7058,back,191,-1
7059,dec,191,0
7060,back,696,-1
7060,up,696,1
7061,dec,8,1
7062,back,685,-1
7063,dec,685,1
7064,back,246,-1
7065,dec,894,1
7066,dec,898,1
7067,back,898,-1
7068,dec,898,1
7069,back,898,-1
7070,dec,898,1
7071,back,898,-1
7072,dec,898,1
7073,back,898,-1
7074,dec,898,1
7075,back,898,-1
7076,dec,898,1
7077,back,898,-1
7078,dec,898,1
7079,back,898,-1
7080,dec,898,1
7081,back,898,-1
7082,dec,898,1
7083,back,898,-1
7084,dec,898,1
7085,dec,246,0
7086,back,246,-1
7087,dec,246,0
7088,back,246,-1
7089,dec,246,0
7090,back,246,-1
7091,dec,246,0
7092,back,246,-1
7093,dec,246,0
7094,back,246,-1
7095,dec,246,0
7096,back,246,-1
7097,dec,246,0
7098,back,246,-1
7099,dec,246,0
7100,back,246,-1
7101,dec,246,0
7102,back,246,-1
7103,dec,246,0
7104,dec,345,1
7105,back,345,-1
7106,dec,345,1
7107,back,345,-1
7108,dec,345,1
7109,back,345,-1
7110,dec,345,1
7111,back,345,-1
7112,dec,345,1
7113,back,345,-1
7114,dec,345,1
7115,back,345,-1
7116,dec,345,1
7117,back,345,-1
7118,dec,345,1
7119,back,345,-1
7120,dec,345,1
7121,back,345,-1
7122,dec,345,1
7123,dec,568,1
7124,back,568,-1
7125,dec,568,1
7126,back,568,-1
7127,dec,568,1
7128,back,568,-1
7129,dec,568,1
7130,back,568,-1
7131,dec,568,1
7132,back,568,-1
7133,dec,568,1
7134,back,568,-1
7135,dec,568,1
7136,back,568,-1
7137,dec,568,1
7138,back,568,-1
7139,dec,568,1
7140,back,568,-1
7141,dec,568,1
7142,dec,631,1
7143,back,568,-1
7144,dec,252,1
7145,back,631,-1
7146,dec,756,1
7147,back,345,-1
7148,dec,345,1
7149,back,345,-1
7150,dec,345,1
7151,back,345,-1
7152,dec,345,1
7153,back,345,-1
7154,dec,345,1
7155,back,345,-1
7156,dec,345,1
7157,back,345,-1
7158,dec,345,1
7159,back,345,-1
7160,dec,345,1
7161,dec,568,1
7162,back,568,-1
7163,dec,568,1
7164,back,568,-1
7165,dec,568,1
7166,back,568,-1
7167,dec,568,1
7168,back,568,-1
7169,dec,568,1
7170,back,568,-1
7171,dec,568,1
7172,back,568,-1
7173,dec,631,1
7174,back,631,-1
7175,dec,568,1
7176,back,568,-1
7177,dec,568,1
7178,back,568,-1
7179,dec,568,1
7180,dec,156,0
7181,back,156,-1
7182,dec,156,0
7183,back,156,-1
7184,dec,156,0
7185,back,156,-1
7186,dec,156,0
7187,back,156,-1
7188,dec,156,0
7189,back,156,-1
7190,dec,156,0
7191,back,156,-1
7192,dec,156,0
7193,back,156,-1
7194,dec,156,0
7195,back,156,-1
7196,dec,156,0
7197,back,156,-1
7198,dec,156,0
7199,dec,89,1
7200,back,89,-1
7201,dec,32,1
7202,back,156,-1
7203,dec,89,1
7204,back,89,-1
7205,dec,89,1
7206,back,89,-1
7207,dec,89,1
7208,back,89,-1
7209,dec,89,1
7210,back,89,-1
7211,dec,89,1
7212,back,89,-1
7213,dec,89,1
7214,back,89,-1
7215,dec,89,1
7216,back,89,-1
7217,dec,89,1
7218,dec,926,0
7219,back,89,-1
7220,dec,89,1
7221,back,568,-1
7222,dec,568,1
7223,back,32,-1
7224,dec,208,1
7225,back,208,-1
7226,dec,156,0
7227,back,156,-1
7228,dec,32,1
7229,back,32,-1
7230,dec,156,0
7231,back,156,-1
7232,dec,32,1
7233,back,32,-1
7234,dec,156,0
7235,back,156,-1
7236,dec,32,1
7237,dec,845,0
7238,back,845,-1
7239,dec,845,0
7240,back,845,-1
7241,dec,845,0
7242,back,845,-1
7243,dec,208,1
7244,back,208,-1
7245,dec,845,0
7246,back,845,-1
7247,dec,208,1
7248,back,208,-1
7249,dec,845,0
7250,back,845,-1
7251,dec,208,1
7252,back,208,-1
7253,dec,845,0
7254,back,845,-1
7255,dec,208,1
7256,dec,845,0
7257,back,208,-1
7258,dec,727,0
7259,back,845,-1
7260,dec,208,1
7261,back,208,-1
7262,dec,156,0
7263,back,32,-1
7264,dec,845,0
7265,back,156,-1
7266,dec,32,1
7267,back,32,-1
7268,dec,208,1
7269,back,208,-1
7270,dec,156,0
7271,back,156,-1
7272,dec,156,0
7273,back,156,-1
7274,dec,156,0
7275,dec,32,1
7276,back,32,-1
7277,dec,208,1
7278,back,208,-1
7279,dec,32,1
7280,back,32,-1
7281,dec,32,1
7282,back,32,-1
7283,dec,208,1
7284,back,208,-1
7285,dec,32,1
7286,back,32,-1
7287,dec,32,1
7288,back,32,-1
7289,dec,208,1
7290,back,208,-1
7291,dec,32,1
7292,back,32,-1
7293,dec,32,1
7294,dec,208,1
7295,back,208,-1
7296,dec,208,1
7297,back,208,-1
7298,dec,208,1
7299,back,208,-1
7300,dec,208,1
7301,back,208,-1
7302,dec,208,1
7303,back,208,-1
7304,dec,208,1
7305,back,208,-1
7306,dec,208,1
7307,back,208,-1
7308,dec,208,1
7309,back,208,-1
7310,dec,208,1
7311,back,208,-1
7312,dec,208,1
7313,dec,67,1
7314,back,67,-1
7315,dec,67,1
7316,back,67,-1
7317,dec,67,1
7318,back,67,-1
7319,dec,67,1
7320,back,67,-1
7321,dec,67,1
7322,back,67,-1
7323,dec,119,1
7324,back,119,-1
7325,dec,67,1
7326,back,67,-1
7327,dec,67,1
7328,back,67,-1
7329,dec,67,1
7330,back,67,-1
7331,dec,119,1
7332,dec,971,0
7333,back,119,-1
7334,dec,119,1
7335,back,208,-1
7336,dec,443,1
7337,back,32,-1
7338,dec,208,1
7339,back,208,-1
7340,dec,32,1
7341,back,32,-1
7342,dec,32,1
7343,back,32,-1
7344,dec,208,1
7345,back,208,-1
7346,dec,32,1
7347,back,32,-1
7348,dec,32,1
7349,back,32,-1
7350,dec,32,1
7351,dec,208,1
7352,back,208,-1
7353,dec,208,1
7354,back,208,-1
7355,dec,208,1
7356,back,208,-1
7357,dec,208,1
7358,back,208,-1
7359,dec,208,1
7360,back,208,-1
7361,dec,208,1
7362,back,208,-1
7363,dec,208,1
7364,back,208,-1
7365,dec,208,1
7366,back,208,-1
7367,dec,208,1
7368,back,208,-1
7369,dec,208,1
7370,dec,67,1
7371,back,67,-1
7372,dec,67,1
