# scorer=cert K=3 N=300 M=1245 seed=2 r=0.9 theta=0 veto=0 lookahead_k=0 parisi_exchange=0 parisi_audit=0 dynamic_I_backtrack=0 sigma_certified=0 transaction_safe=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,P_max,I_min,predicted_delta_sigma,predicted_release_gain,actual_release_gain,release_converged,certified_sigma,replay_error,sp_residual,sp_contraction
496,dec,274,1041,1.791943293,0.005973144309,2,0,0.988917307,26,0,1,0,-0,0,0,0,0,0.008516197434,0.6251705928
497,back,273,1035,1.781302969,0.005937676562,2,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007655596238,0.6364002209
498,dec,274,1041,1.791962352,0.005973207839,2,0,0.988917307,26,0,1,0,-0,0,0,0,0,0.008517963654,0.638147161
499,back,273,1035,1.781329013,0.005937763377,2,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007761201537,0.63760574
500,dec,274,1041,1.791907794,0.00597302598,2,0,0.988917307,26,0,1,0,-0,0,0,0,0,0.007721922997,0.6423542725
501,back,273,1035,1.781293471,0.005937644904,2,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007788106485,0.6303638139
502,dec,274,1041,1.79183318,0.005972777267,2,0,0.988917307,26,0,1,0,-0,0,0,0,0,0.008461386019,0.6310674416
503,back,273,1035,1.781203831,0.005937346102,2,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.008514261341,0.6367400824
504,dec,274,1041,1.791783006,0.005972610021,2,0,0.988917307,26,0,1,0,-0,0,0,0,0,0.008715203152,0.6589218343
505,back,273,1035,1.781178948,0.00593726316,2,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.008700643034,0.6516702403
506,dec,274,1041,1.791766783,0.005972555943,2,0,0.988917307,26,0,1,0,-0,0,0,0,0,0.009030743031,0.6466250754
507,back,273,1035,1.781175134,0.005937250447,2,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.008962512787,0.6443474989
508,dec,274,1041,1.791771585,0.005972571951,2,0,0.988917307,26,0,1,0,-0,0,0,0,0,0.009039630781,0.6516588243
509,back,273,1035,1.781187291,0.005937290971,2,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.008777390482,0.6364100854
510,dec,274,1041,1.791786705,0.005972622351,2,0,0.988917307,26,0,1,0,-0,0,0,0,0,0.008994339494,0.6418174484
511,dec,273,1035,1.781203927,0.005937346425,2,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.008787503062,0.6328164809
512,back,272,1032,1.770435203,0.005901450677,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.005261824724,0.3153494991
513,dec,273,1035,1.781166524,0.005937221746,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.00723037733,0.4615408201
514,back,272,1032,1.770267473,0.005900891575,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.006624311028,0.417832774
515,dec,273,1035,1.78112256,0.0059370752,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.00731236897,0.45556108
516,back,272,1032,1.770246345,0.005900821152,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007293807725,0.4533886826
517,dec,273,1035,1.781115042,0.005937050139,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007590493766,0.4693112825
518,back,272,1032,1.770193694,0.005900645647,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007670974092,0.4835391723
519,dec,273,1035,1.781056042,0.005936853474,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007792703097,0.4890192984
520,back,272,1032,1.770177999,0.005900593331,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007882385915,0.4974836358
521,dec,273,1035,1.781063673,0.005936878908,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.0078845239,0.496961842
522,back,272,1032,1.770180307,0.005900601025,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007921300903,0.4982438787
523,dec,273,1035,1.781065029,0.00593688343,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007912255243,0.4973860186
524,back,272,1032,1.770186736,0.005900622454,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007925084501,0.4946595745
525,dec,273,1035,1.781069783,0.005936899277,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007932023267,0.4956174387
526,back,272,1032,1.770183422,0.005900611406,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007940454592,0.4954986842
527,dec,273,1035,1.781061828,0.005936872761,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007954698503,0.4975723873
528,back,272,1032,1.770177345,0.005900591149,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007963642766,0.4984554749
529,dec,273,1035,1.781060381,0.005936867937,3,0,0.988917307,27,0,1,0,-0,0,0,0,0,0.007961851858,0.4994251846
530,dec,272,1032,1.770178701,0.005900595672,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007962533925,0.4985362935
531,back,271,1021,1.761279046,0.005870930152,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.006363792548,0.5862200842
532,dec,272,1024,1.769455943,0.005898186478,3,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.00737856368,0.4360779347
533,back,271,1021,1.761236603,0.005870788676,3,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.006313126748,0.3794492009
534,dec,272,1027,1.771724476,0.005905748254,2,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007246991753,0.6230922057
535,back,271,1021,1.761292683,0.005870975609,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.008709627064,0.6086964613
536,dec,272,1027,1.771712463,0.005905708208,2,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007981782705,0.5907257655
537,back,271,1021,1.76137124,0.005871237468,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.008293492093,0.6289712055
538,dec,272,1027,1.77175374,0.005905845799,2,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.006897942044,0.5727787811
539,back,271,1021,1.761365731,0.005871219104,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.007570411842,0.6238264944
540,dec,272,1027,1.771744779,0.005905815931,2,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.007854202674,0.6236085521
541,back,271,1021,1.761337005,0.005871123349,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.007954964371,0.6161189568
542,dec,272,1027,1.771694694,0.005905648981,2,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.008032569969,0.6196908074
543,back,271,1021,1.76128694,0.005870956467,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.008044963098,0.6296774422
544,dec,272,1027,1.771656822,0.005905522739,2,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.008537984217,0.6544522135
545,back,271,1021,1.761263765,0.005870879216,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.008491873119,0.6410954078
546,dec,272,1027,1.771646108,0.005905487027,2,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.008687995116,0.6445797241
547,back,271,1021,1.761256138,0.005870853792,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.008579751123,0.6430010897
548,dec,272,1027,1.771643742,0.005905479141,2,0,0.988917307,28,0,1,0,-0,0,0,0,0,0.008716428439,0.6477573059
549,dec,271,1021,1.761260306,0.005870867686,2,0,0.988917307,29,0,1,0,-0,0,0,0,0,0.00862671133,0.6431720833
550,back,270,1012,1.749736153,0.005832453843,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.009933070685,0.6700467842
551,dec,271,1021,1.761097025,0.005870323417,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.009464010822,0.6043508596
552,back,270,1012,1.749772911,0.005832576371,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007566396601,0.4977692834
553,dec,271,1021,1.761429226,0.005871430754,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.006720856762,0.4556736541
554,back,270,1012,1.749890319,0.00583296773,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007005020978,0.4896763687
555,dec,271,1021,1.761466381,0.005871554603,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.007104285291,0.4893890821
556,back,270,1012,1.749905085,0.00583301695,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.006594305273,0.457810654
557,dec,271,1021,1.761426187,0.005871420624,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.00669129037,0.4555947843
558,back,270,1012,1.749819114,0.005832730379,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.006543102043,0.4557700198
559,dec,271,1021,1.76134354,0.005871145133,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.006578774574,0.4490942088
560,back,270,1012,1.749767418,0.005832558061,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.006622376146,0.4553681534
561,dec,271,1021,1.761313526,0.005871045087,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.006879811669,0.4678280778
562,back,270,1012,1.74974538,0.0058324846,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.006807956861,0.4696299646
563,dec,271,1021,1.761301055,0.005871003516,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.006969216885,0.4753242325
564,back,270,1012,1.749741333,0.00583247111,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.006925653633,0.478905003
565,dec,271,1021,1.761303737,0.005871012457,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.007071391579,0.4842281016
566,back,270,1012,1.749749498,0.005832498325,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007008910485,0.4864130772
567,dec,271,1021,1.761314339,0.005871047796,2,0,0.9883387913,29,0,1,0,-0,0,0,0,0,0.007123948664,0.4888524381
568,dec,270,1012,1.749760758,0.00583253586,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007041220307,0.4896458263
569,back,269,1005,1.739158551,0.00579719517,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.008881430268,0.2530052774
570,dec,270,1014,1.747129603,0.005823765344,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.009626574432,0.5992264361
571,back,269,1005,1.739182892,0.005797276306,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.005098710378,0.4332683246
572,dec,270,1012,1.749650976,0.005832169919,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007771296488,0.228352645
573,back,269,1005,1.739239939,0.005797466464,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.008080081525,0.223996115
574,dec,270,1012,1.749712077,0.005832373589,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.009271280473,0.2535820407
575,back,269,1005,1.739142936,0.00579714312,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.008683038589,0.244329137
576,dec,270,1012,1.74974265,0.0058324755,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.00831535362,0.2349383032
577,back,269,1005,1.739190246,0.005797300819,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.008189760161,0.2293268603
578,dec,270,1012,1.749736438,0.005832454792,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007838172907,0.2192153131
579,back,269,1005,1.739186986,0.005797289954,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.007745189858,0.2163794257
580,dec,270,1012,1.749710056,0.005832366853,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007946961615,0.2211307574
581,back,269,1005,1.73915296,0.005797176534,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.007953317427,0.2207952723
582,dec,270,1012,1.749683634,0.005832278781,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007720410386,0.2152608507
583,back,269,1005,1.739135522,0.005797118408,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.00775202243,0.2154926758
584,dec,270,1012,1.749671124,0.005832237082,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.00777977903,0.2165452047
585,back,269,1005,1.739126747,0.005797089156,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.007796121698,0.216871783
586,dec,270,1012,1.749665581,0.005832218604,2,0,0.9883387913,30,0,1,0,-0,0,0,0,0,0.007761060613,0.2161933954
587,dec,269,1005,1.73912387,0.005797079567,2,0,0.9883387913,31,0,1,0,-0,0,0,0,0,0.007752120164,0.215645494
588,back,268,998,1.727316762,0.005757722539,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.007821802643,0.6474175886
589,dec,269,1005,1.739111331,0.005797037771,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.007955322402,0.5671722327
590,back,268,998,1.72737119,0.005757903968,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.007827896034,0.5895055278
591,dec,269,1005,1.739226621,0.005797422071,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.007795496378,0.5832166803
592,back,268,998,1.727478847,0.005758262823,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.009068505163,0.6914335075
593,dec,269,1005,1.739441689,0.005798138965,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.008644237464,0.6655896529
594,back,268,998,1.727720021,0.005759066736,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.008398808198,0.640749373
595,dec,269,1005,1.739633512,0.005798778372,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.0086693408,0.6637821857
596,back,268,998,1.727840543,0.005759468476,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.008734749725,0.6658297385
597,dec,269,1005,1.739702897,0.005799009656,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.00828235099,0.6334596062
598,back,268,998,1.727860282,0.005759534273,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.008335097723,0.6331194706
599,dec,269,1005,1.739673478,0.005798911593,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.008118534963,0.6168223418
600,back,268,998,1.727800809,0.005759336029,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.00794796122,0.5999223526
601,dec,269,1005,1.739599866,0.005798666219,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.007586962174,0.5729790691
602,back,268,998,1.727721649,0.005759072164,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.007541399412,0.5665545874
603,dec,269,1005,1.739527404,0.00579842468,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.007333002181,0.5493180863
604,back,268,998,1.727660418,0.005758868061,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.007333687533,0.5482682605
605,dec,269,1005,1.739478082,0.005798260275,2,0,0.988173615,31,0,1,0,-0,0,0,0,0,0.007141724215,0.5341867675
606,dec,268,998,1.727622832,0.005758742774,2,0,0.988173615,32,0,1,0,-0,0,0,0,0,0.007193646902,0.5378762665
607,back,267,989,1.726200274,0.005754000915,1,0,0.988173615,33,0,1,0,-0,0,0,0,0,0.005215960354,0.1695005343
608,dec,267,989,1.726554236,0.005755180786,0,1,0.988173615,33,0,1,0,-0,0,0,0,0,0.004271939239,0
609,back,266,983,1.714800859,0.005716002864,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.008223769359,0.5014196794
610,dec,267,989,1.726300891,0.005754336303,2,0,0.9880626928,33,0,1,0,-0,0,0,0,0,0.007723041391,0.4962509285
611,back,266,983,1.714490086,0.005714966953,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007533055442,0.4849801052
612,dec,267,989,1.726236771,0.005754122571,2,0,0.9880626928,33,0,1,0,-0,0,0,0,0,0.008039056805,0.5049273462
613,back,266,983,1.714506281,0.005715020935,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.008023490178,0.5103178105
614,dec,267,989,1.726289149,0.005754297164,2,0,0.9880626928,33,0,1,0,-0,0,0,0,0,0.007568592699,0.5051463392
615,back,266,983,1.714581416,0.005715271387,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.00747867852,0.5034025376
616,dec,267,989,1.726371241,0.005754570805,2,0,0.9880626928,33,0,1,0,-0,0,0,0,0,0.007391735858,0.5046780456
617,back,266,983,1.714631203,0.005715437344,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007159095846,0.5039243173
618,dec,267,989,1.726391597,0.005754638656,2,0,0.9880626928,33,0,1,0,-0,0,0,0,0,0.007107135388,0.5004182895
619,back,266,983,1.714637831,0.005715459437,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.0070503019,0.4979570207
620,dec,267,989,1.726383518,0.005754611727,2,0,0.9880626928,33,0,1,0,-0,0,0,0,0,0.007090991461,0.4979439888
621,back,266,983,1.714619727,0.005715399089,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.00704674522,0.4968600619
622,dec,267,989,1.726364093,0.005754546978,2,0,0.9880626928,33,0,1,0,-0,0,0,0,0,0.007144905596,0.4970763495
623,back,266,983,1.714599868,0.005715332893,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007105504222,0.4963865257
624,dec,267,989,1.72634679,0.005754489299,2,0,0.9880626928,33,0,1,0,-0,0,0,0,0,0.007217889065,0.4973188701
625,dec,266,983,1.714586624,0.005715288747,2,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007167797644,0.4966199675
626,back,265,977,1.702762313,0.005675874375,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006579024704,0.5667473266
627,dec,266,983,1.714748201,0.005715827335,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.006336440273,0.5269700016
628,back,265,977,1.70268431,0.005675614368,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006225536602,0.494851344
629,dec,266,983,1.714553615,0.005715178715,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.006661378556,0.5268568682
630,back,265,977,1.702596797,0.005675322656,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006838220989,0.5309054064
631,dec,266,983,1.714585721,0.005715285737,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007178488534,0.5437991691
632,back,265,977,1.702622339,0.005675407798,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.007207937623,0.5527612906
633,dec,266,983,1.714598435,0.005715328118,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007090299514,0.5439082982
634,back,265,977,1.702636612,0.005675455375,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006978266436,0.5411750019
635,dec,266,983,1.714605019,0.005715350062,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007020414983,0.5392222305
636,back,265,977,1.702632142,0.005675440474,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006950227587,0.5392314458
637,dec,266,983,1.714591869,0.005715306228,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007025230884,0.5412413678
638,back,265,977,1.70261915,0.005675397166,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006972486748,0.5411534816
639,dec,266,983,1.714585597,0.005715285322,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007052124715,0.5430193468
640,back,265,977,1.702619341,0.005675397802,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006992094944,0.5414924981
641,dec,266,983,1.714589916,0.005715299719,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.007065261394,0.5430029132
642,back,265,977,1.702624265,0.005675414218,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006985570165,0.5408534357
643,dec,266,983,1.714593224,0.005715310748,3,0,0.9880626928,34,0,1,0,-0,0,0,0,0,0.00704657038,0.5418123097
644,dec,265,977,1.702624842,0.00567541614,3,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.006967285508,0.5401389847
645,back,264,971,1.700150872,0.005667169574,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.008323869753,0.3727821944
646,dec,265,977,1.702454422,0.005674848074,2,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.008418831641,0.4554911958
647,back,264,971,1.700063613,0.005666878709,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.005136560538,0.2395457113
648,dec,265,977,1.71086163,0.0057028721,2,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.005553659679,0.5492356753
649,back,264,968,1.700324022,0.00566774674,3,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.006638713128,0.6621339256
650,dec,265,975,1.710175212,0.005700584038,2,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.00808923535,0.2307486083
651,back,264,968,1.700223149,0.005667410496,2,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.007290125428,0.1996771368
652,dec,265,977,1.710781111,0.005702603703,2,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.009850331972,0.6958721592
653,back,264,971,1.700048999,0.005666829996,2,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.005431463965,0.5114009894
654,dec,265,977,1.710570669,0.005701902229,1,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.009529824535,0.1483190466
655,back,264,968,1.700373929,0.005667913096,2,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009671041371,0.7892401251
656,dec,265,977,1.710734573,0.005702448576,2,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.009373547665,0.8105685319
657,back,264,968,1.700301569,0.005667671895,2,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009625343379,0.8191367419
658,dec,265,977,1.710772126,0.005702573754,2,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.008438656777,0.7337664817
659,back,264,968,1.700311062,0.005667703539,2,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009238330169,0.7898165764
660,dec,265,977,1.710815618,0.005702718727,2,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.00911444045,0.7893721337
661,back,264,968,1.700363099,0.005667876997,2,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009229369053,0.7718140311
662,dec,265,977,1.710833056,0.005702776852,2,0,0.9880626928,35,0,1,0,-0,0,0,0,0,0.0086450321,0.7720103277
663,dec,264,968,1.700348206,0.005667827352,2,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009030370032,0.781445295
664,back,263,962,1.68964512,0.005632150399,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.004983630566,0.4802504779
665,dec,264,968,1.700229717,0.005667432391,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009962152848,0.1557370156
666,back,263,962,1.689509859,0.005631699529,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.005348499361,0.5295871398
667,dec,264,968,1.700236394,0.005667454648,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009960625681,0.1548022381
668,back,263,962,1.689563118,0.005631877061,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.006339296468,0.6279152441
669,dec,264,968,1.700252988,0.005667509961,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.008951690939,0.1423058124
670,back,263,962,1.689531019,0.005631770062,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.006359350535,0.6220537576
671,dec,264,968,1.700321365,0.005667737883,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009627131113,0.1557681608
672,back,263,962,1.689537757,0.005631792524,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.006022204206,0.5773169214
673,dec,264,968,1.700299052,0.005667663505,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009559967225,0.1537390542
674,back,263,962,1.689501584,0.005631671945,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.005607763934,0.5444880823
675,dec,264,968,1.700295469,0.005667651562,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009598988917,0.1537322105
676,back,263,962,1.689486762,0.005631622541,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.005543707014,0.5446460676
677,dec,264,968,1.700299932,0.00566766644,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009557023916,0.1531471357
678,back,263,962,1.689483183,0.005631610609,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.005557372996,0.5407802879
679,dec,264,968,1.700301847,0.005667672822,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009718023609,0.1557030332
680,back,263,962,1.689483803,0.005631612678,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.005617286554,0.5461062521
681,dec,264,968,1.700295592,0.005667651972,1,0,0.9880626928,36,0,1,0,-0,0,0,0,0,0.009735802002,0.1557009467
682,dec,263,962,1.689482737,0.005631609123,2,0,0.9880626928,37,0,1,0,-0,0,0,0,0,0.005616956482,0.5485605832
683,back,262,953,1.67672139,0.005589071298,3,0,0.9870737613,38,0,1,0,-0,0,0,0,0,0.005625285833,0.5113913407
684,dec,263,962,1.689611099,0.005632036998,2,0,0.9870737613,37,0,1,0,-0,0,0,0,0,0.008355374396,0.3044380581
685,back,262,953,1.676635161,0.00558878387,2,0,0.9870737613,38,0,1,0,-0,0,0,0,0,0.009197087364,0.3399746893
686,dec,263,962,1.68970066,0.005632335534,3,0,0.9870737613,37,0,1,0,-0,0,0,0,0,0.005707987317,0.4918304242
687,back,262,953,1.676611173,0.005588703909,2,0,0.9870737613,38,0,1,0,-0,0,0,0,0,0.009286721674,0.3367117574
688,dec,263,962,1.689747819,0.005632492731,3,0,0.9870737613,37,0,1,0,-0,0,0,0,0,0.006604292826,0.5536753809
689,back,262,953,1.676494342,0.005588314474,2,0,0.9870737613,38,0,1,0,-0,0,0,0,0,0.008682551262,0.3220698146
690,dec,263,962,1.689825087,0.005632750288,3,0,0.9870737613,37,0,1,0,-0,0,0,0,0,0.007013054893,0.5723700548
691,back,262,953,1.676501409,0.005588338031,2,0,0.987068092,38,0,1,0,-0,0,0,0,0,0.007437596858,0.2785157
692,dec,263,962,1.689837576,0.00563279192,3,0,0.987068092,37,0,1,0,-0,0,0,0,0,0.006930713383,0.5444020685
693,back,262,953,1.676536536,0.00558845512,2,0,0.9870630486,38,0,1,0,-0,0,0,0,0,0.007938633787,0.2954805017
694,dec,263,962,1.68985729,0.005632857632,3,0,0.9870630486,37,0,1,0,-0,0,0,0,0,0.00719226733,0.5799157681
695,back,262,953,1.676529302,0.005588431007,2,0,0.9870523878,38,0,1,0,-0,0,0,0,0,0.00766586248,0.285329426
696,dec,263,962,1.689865454,0.005632884846,3,0,0.9870523878,37,0,1,0,-0,0,0,0,0,0.007353736183,0.5886770109
697,back,262,953,1.676527671,0.005588425569,2,0,0.9870467552,38,0,1,0,-0,0,0,0,0,0.007529496505,0.2811055092
698,dec,263,962,1.689859882,0.005632866274,3,0,0.9870467552,37,0,1,0,-0,0,0,0,0,0.007298831023,0.5779915208
699,back,262,953,1.676527794,0.00558842598,2,0,0.9870467552,38,0,1,0,-0,0,0,0,0,0.007574392965,0.2828346708
700,dec,263,962,1.689856924,0.005632856415,3,0,0.9870467552,37,0,1,0,-0,0,0,0,0,0.007276921519,0.5768998124
701,dec,262,953,1.676523074,0.005588410245,2,0,0.9870467552,38,0,1,0,-0,0,0,0,0,0.007536869659,0.2815321379
702,back,261,946,1.668436627,0.005561455423,2,0,0.9870467552,39,0,1,0,-0,0,0,0,0,0.008619490914,0.4107626802
703,dec,262,955,1.67534074,0.005584469133,2,0,0.9870467552,38,0,1,0,-0,0,0,0,0,0.007589023967,0.6966463846
704,back,261,946,1.668242613,0.005560808709,1,0,0.9870467552,39,0,1,0,-0,0,0,0,0,0.009793603973,0.4917517766
705,dec,262,952,1.678639122,0.005595463739,2,0,0.9870467552,38,0,1,0,-0,0,0,0,0,0.006111671955,0.5613081514
