# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 flexibility_diag=1 dataset_step=1400 eps=0.01 damp=0
step,move,vertex,dir,sT,sF,sI,bias_cert,score,abspol,margin,prod_plus,prod_minus,degree,n_inc,len1,len2,len3,len4p,Sigma_before,Sigma_per_N,step_frac,eta_before,r,converged,crashed,sat_oracle,delta_sigma,eta_after,mean_sI_after,delta_mean_sI
1400,back,185,0,0.142851989,0.2171982889,0.639949722,0.857148011,0.857148011,0.0743462999,0.2064886613,0.8175119101,0.7466035199,4,4,0,1,3,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1541874475,20,0.1988356746,-0.003695889775
1400,back,185,1,0.142851989,0.2171982889,0.639949722,0.857148011,0.857148011,0.0743462999,0.2064886613,0.8175119101,0.7466035199,4,4,0,1,3,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2477294072,19,0.1953808325,-0.007150731892
1400,back,272,0,0.7690308063,0.1449642578,0.08600493584,0.8550357422,0.8550357422,0.6240665485,0.6827898453,0.1005863633,0.3723653985,5,5,0,2,3,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,272,1,0.7690308063,0.1449642578,0.08600493584,0.8550357422,0.8550357422,0.6240665485,0.6827898453,0.1005863633,0.3723653985,5,5,0,2,3,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2173127191,25,0.2005324291,-0.00199913528
1400,back,260,0,0.1462561974,0.7516222033,0.1021215993,0.8537438026,0.8537438026,0.6053660059,0.6742182521,0.4111543005,0.1196162115,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1931134654,28,0.203877385,0.001345820558
1400,back,260,1,0.1462561974,0.7516222033,0.1021215993,0.8537438026,0.8537438026,0.6053660059,0.6742182521,0.4111543005,0.1196162115,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,281,0,0.1470081688,0.6965810885,0.1564107426,0.8529918312,0.8529918312,0.5495729197,0.651469794,0.5154943766,0.1833672222,10,10,0,0,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1627483864,17,0.2035550991,0.00102353469
1400,back,281,1,0.1470081688,0.6965810885,0.1564107426,0.8529918312,0.8529918312,0.5495729197,0.651469794,0.5154943766,0.1833672222,10,10,0,0,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,89,0,0.6382576327,0.1505040804,0.2112382869,0.8494959196,0.8494959196,0.4877535523,0.6183788389,0.2486630978,0.5839467699,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,89,1,0.6382576327,0.1505040804,0.2112382869,0.8494959196,0.8494959196,0.4877535523,0.6183788389,0.2486630978,0.5839467699,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1600522276,20,0.1990640029,-0.003467561529
1400,back,190,0,0.8277357585,0.155020431,0.01724381051,0.844979569,0.844979569,0.6727153276,0.6845190443,0.02040736977,0.1001009285,11,11,0,3,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,190,1,0.8277357585,0.155020431,0.01724381051,0.844979569,0.844979569,0.6727153276,0.6845190443,0.02040736977,0.1001009285,11,11,0,3,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.222827465,27,0.2085087058,0.005977141363
1400,back,182,0,0.6836989667,0.1591509865,0.1571500468,0.8408490135,0.8408490135,0.5245479802,0.6223503699,0.1868944891,0.4968369693,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,182,1,0.6836989667,0.1591509865,0.1571500468,0.8408490135,0.8408490135,0.5245479802,0.6223503699,0.1868944891,0.4968369693,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1732146613,19,0.2031096068,0.0005780424071
1400,back,136,0,0.1591749428,0.4204007763,0.420424281,0.8408250572,0.8408250572,0.2612258335,0.4507190777,0.7253706764,0.5000139772,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1670782961,23,0.2013208566,-0.00121070787
1400,back,136,1,0.1591749428,0.4204007763,0.420424281,0.8408250572,0.8408250572,0.2612258335,0.4507190777,0.7253706764,0.5000139772,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5548241253,63,0.1926412598,-0.009890304645
1400,back,130,0,0.7578383047,0.1596866532,0.0824750421,0.8403133468,0.8403133468,0.5981516515,0.6519186714,0.0981479616,0.3405783974,13,13,0,1,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,130,1,0.7578383047,0.1596866532,0.0824750421,0.8403133468,0.8403133468,0.5981516515,0.6519186714,0.0981479616,0.3405783974,13,13,0,1,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1857757627,29,0.2062637488,0.003732184375
1400,back,298,0,0.6879652811,0.1614760679,0.150558651,0.8385239321,0.8385239321,0.5264892132,0.6198064337,0.1795520023,0.4825060863,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,298,1,0.6879652811,0.1614760679,0.150558651,0.8385239321,0.8385239321,0.5264892132,0.6198064337,0.1795520023,0.4825060863,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2095315919,23,0.1993318715,-0.003199692958
1400,back,242,0,0.4706235861,0.1648596876,0.3645167263,0.8351403124,0.8351403124,0.3057638985,0.4811517645,0.4364736332,0.6885775731,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,242,1,0.4706235861,0.1648596876,0.3645167263,0.8351403124,0.8351403124,0.3057638985,0.4811517645,0.4364736332,0.6885775731,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1918229277,30,0.2010001218,-0.001531442605
1400,back,40,0,0.5501084773,0.1664224322,0.2834690905,0.8335775678,0.8335775678,0.3836860451,0.5354773116,0.3400632424,0.6300832004,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.9856756974,69,0.1811086933,-0.02142287112
1400,back,40,1,0.5501084773,0.1664224322,0.2834690905,0.8335775678,0.8335775678,0.3836860451,0.5354773116,0.3400632424,0.6300832004,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2011339835,25,0.2000968797,-0.002434684676
1400,back,12,0,0.1683336559,0.7650332788,0.06663306523,0.8316663441,0.8316663441,0.5966996229,0.6392980088,0.2835851175,0.08011994919,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1796963313,32,0.2039538758,0.001422311424
1400,back,12,1,0.1683336559,0.7650332788,0.06663306523,0.8316663441,0.8316663441,0.5966996229,0.6392980088,0.2835851175,0.08011994919,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,186,0,0.6058040424,0.1722441422,0.2219518154,0.8277558578,0.8277558578,0.4335599003,0.557240424,0.2681368103,0.5630494457,8,8,0,3,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.328659292,103,0.1883052253,-0.01422633915
1400,back,186,1,0.6058040424,0.1722441422,0.2219518154,0.8277558578,0.8277558578,0.4335599003,0.557240424,0.2681368103,0.5630494457,8,8,0,3,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2032444342,20,0.1963514786,-0.006180085785
1400,back,252,0,0.1727284319,0.3367218057,0.4905497624,0.8272715681,0.8272715681,0.1639933738,0.3219026349,0.7395837322,0.5929730712,7,7,0,0,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1970790023,18,0.1982823893,-0.004249175152
1400,back,252,1,0.1727284319,0.3367218057,0.4905497624,0.8272715681,0.8272715681,0.1639933738,0.3219026349,0.7395837322,0.5929730712,7,7,0,0,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4426854241,46,0.1934707467,-0.009060817731
1400,back,203,0,0.7154587302,0.1729119863,0.1116292836,0.8270880137,0.8270880137,0.5425467439,0.6107211031,0.134966632,0.3923131559,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,203,1,0.7154587302,0.1729119863,0.1116292836,0.8270880137,0.8270880137,0.5425467439,0.6107211031,0.134966632,0.3923131559,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2057626353,23,0.200564212,-0.001967352399
1400,back,141,0,0.1757989229,0.7431534102,0.08104766682,0.8242010771,0.8242010771,0.5673544873,0.6173927273,0.315548931,0.09833482275,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2303711204,26,0.2025630912,3.152675832e-05
1400,back,141,1,0.1757989229,0.7431534102,0.08104766682,0.8242010771,0.8242010771,0.5673544873,0.6173927273,0.315548931,0.09833482275,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,28,0,0.7130074832,0.1783807619,0.1086117549,0.8216192381,0.8216192381,0.5346267213,0.5997686465,0.1321923221,0.378448038,7,7,0,0,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,28,1,0.7130074832,0.1783807619,0.1086117549,0.8216192381,0.8216192381,0.5346267213,0.5997686465,0.1321923221,0.378448038,7,7,0,0,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1992123899,20,0.2040366628,0.001505098392
1400,back,16,0,0.1798820308,0.7867170428,0.03340092639,0.8201179692,0.8201179692,0.6068350119,0.6278042557,0.1566038226,0.04072697788,12,12,0,1,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2350865454,25,0.2018767677,-0.0006547967308
1400,back,16,1,0.1798820308,0.7867170428,0.03340092639,0.8201179692,0.8201179692,0.6068350119,0.6278042557,0.1566038226,0.04072697788,12,12,0,1,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,209,0,0.180913366,0.5698564412,0.2492301928,0.819086634,0.819086634,0.3889430753,0.5180590263,0.5794116585,0.3042781831,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1867727931,23,0.2019421631,-0.0005894012876
1400,back,209,1,0.180913366,0.5698564412,0.2492301928,0.819086634,0.819086634,0.3889430753,0.5180590263,0.5794116585,0.3042781831,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.6870552035,62,0.1871008595,-0.01543070488
1400,back,106,0,0.7881471149,0.181422653,0.03043023219,0.818577347,0.818577347,0.6067244619,0.6257666875,0.03717453494,0.1436385073,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,106,1,0.7881471149,0.181422653,0.03043023219,0.818577347,0.818577347,0.6067244619,0.6257666875,0.03717453494,0.1436385073,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2477898255,43,0.2073188428,0.004787278393
1400,back,214,0,0.2927969532,0.1826453976,0.5245576492,0.8173546024,0.8173546024,0.1101515556,0.2316822543,0.6417748767,0.7417355618,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3471489961,29,0.1934710438,-0.009060520594
1400,back,214,1,0.2927969532,0.1826453976,0.5245576492,0.8173546024,0.8173546024,0.1101515556,0.2316822543,0.6417748767,0.7417355618,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.208874633,18,0.1988997282,-0.003631836243
1400,back,168,0,0.1852309546,0.7604782576,0.05429078774,0.8147690454,0.8147690454,0.575247303,0.6082708041,0.2266632966,0.06663334604,13,13,0,4,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.222647924,28,0.2040150832,0.001483518825
1400,back,168,1,0.1852309546,0.7604782576,0.05429078774,0.8147690454,0.8147690454,0.575247303,0.6082708041,0.2266632966,0.06663334604,13,13,0,4,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,43,0,0.3911729681,0.1867016106,0.4221254213,0.8132983894,0.8132983894,0.2044713575,0.3538334529,0.519028965,0.6933421139,5,5,0,1,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4962133287,55,0.1930023855,-0.009529178896
1400,back,43,1,0.3911729681,0.1867016106,0.4221254213,0.8132983894,0.8132983894,0.2044713575,0.3538334529,0.519028965,0.6933421139,5,5,0,1,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2226049567,19,0.2003844968,-0.002147067616
1400,back,263,0,0.1903227576,0.5128701237,0.2968071187,0.8096772424,0.8096772424,0.3225473661,0.4586897488,0.6092977112,0.3665746092,11,11,0,3,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2127174489,21,0.2053468139,0.002815249442
1400,back,263,1,0.1903227576,0.5128701237,0.2968071187,0.8096772424,0.8096772424,0.3225473661,0.4586897488,0.6092977112,0.3665746092,11,11,0,3,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7862797803,36,0.1823581678,-0.02017339667
1400,back,98,0,0.1906365465,0.4705343204,0.3388291331,0.8093634535,0.8093634535,0.279897774,0.4233365201,0.6399454132,0.4186365614,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2010334923,26,0.200866868,-0.001664696411
1400,back,98,1,0.1906365465,0.4705343204,0.3388291331,0.8093634535,0.8093634535,0.279897774,0.4233365201,0.6399454132,0.4186365614,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.6504017603,41,0.1892543362,-0.01327722826
1400,back,70,0,0.1912284274,0.6891902742,0.1195812984,0.8087715726,0.8087715726,0.4979618468,0.5655966256,0.3847411726,0.1478554668,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.1895123617,29,0.2048459784,0.002314413938
1400,back,70,1,0.1912284274,0.6891902742,0.1195812984,0.8087715726,0.8087715726,0.4979618468,0.5655966256,0.3847411726,0.1478554668,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.8082703283,90,0.1905786583,-0.01195290613
1400,back,206,0,0.4136173319,0.192055691,0.394326977,0.807944309,0.807944309,0.2215616409,0.3658106479,0.4880620764,0.6724737932,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5311258817,40,0.1901664766,-0.0123650878
1400,back,206,1,0.4136173319,0.192055691,0.394326977,0.807944309,0.807944309,0.2215616409,0.3658106479,0.4880620764,0.6724737932,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.22146296,26,0.2005505442,-0.001981020209
1400,back,83,0,0.194103755,0.2650620922,0.5408341527,0.805896245,0.805896245,0.07095833724,0.1545374894,0.7358909468,0.6710965042,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2252776627,19,0.1953182754,-0.007213289022
1400,back,83,1,0.194103755,0.2650620922,0.5408341527,0.805896245,0.805896245,0.07095833724,0.1545374894,0.7358909468,0.6710965042,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3234692013,30,0.1963038693,-0.006227695134
1400,back,170,0,0.1972135893,0.7058652669,0.09692114385,0.8027864107,0.8027864107,0.5086516776,0.5632417082,0.3295127468,0.1207309224,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2707709031,28,0.2023362044,-0.0001953599962
1400,back,170,1,0.1972135893,0.7058652669,0.09692114385,0.8027864107,0.8027864107,0.5086516776,0.5632417082,0.3295127468,0.1207309224,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,286,0,0.5389175149,0.1976066962,0.2634757889,0.8023933038,0.8023933038,0.3413108187,0.4634074665,0.3283623974,0.5714287517,7,7,0,3,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,286,1,0.5389175149,0.1976066962,0.2634757889,0.8023933038,0.8023933038,0.3413108187,0.4634074665,0.3283623974,0.5714287517,7,7,0,3,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2104058455,24,0.1972658826,-0.005265681814
1400,back,246,0,0.1982865042,0.5543161815,0.2473973143,0.8017134958,0.8017134958,0.3560296774,0.4730645853,0.5550960211,0.3085856925,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2174639638,24,0.1985022485,-0.004029315888
1400,back,246,1,0.1982865042,0.5543161815,0.2473973143,0.8017134958,0.8017134958,0.3560296774,0.4730645853,0.5550960211,0.3085856925,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,119,0,0.1985172133,0.4618387566,0.3396440301,0.8014827867,0.8014827867,0.2633215433,0.3987569663,0.631119454,0.4237695878,6,6,0,2,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2544624409,23,0.1981063606,-0.004425203846
1400,back,119,1,0.1985172133,0.4618387566,0.3396440301,0.8014827867,0.8014827867,0.2633215433,0.3987569663,0.631119454,0.4237695878,6,6,0,2,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,142,0,0.1986169799,0.7408910809,0.06049193922,0.8013830201,0.8013830201,0.542274101,0.5771894076,0.2334614317,0.07548442842,12,12,0,2,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2678533515,32,0.1998141713,-0.002717393126
1400,back,142,1,0.1986169799,0.7408910809,0.06049193922,0.8013830201,0.8013830201,0.542274101,0.5771894076,0.2334614317,0.07548442842,12,12,0,2,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,201,0,0.4438972522,0.2003148942,0.3557878536,0.7996851058,0.7996851058,0.243582358,0.3781089186,0.4449099415,0.6397879799,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.6924127303,47,0.1842084492,-0.01832311522
1400,back,201,1,0.4438972522,0.2003148942,0.3557878536,0.7996851058,0.7996851058,0.243582358,0.3781089186,0.4449099415,0.6397879799,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2527925245,38,0.2034785022,0.0009469377604
1400,back,132,0,0.2021919185,0.4323552992,0.3654527822,0.7978080815,0.7978080815,0.2301633807,0.3627206522,0.6438055032,0.4580710458,7,7,0,3,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2529794402,22,0.2017172436,-0.0008143208124
1400,back,132,1,0.2021919185,0.4323552992,0.3654527822,0.7978080815,0.7978080815,0.2301633807,0.3627206522,0.6438055032,0.4580710458,7,7,0,3,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5767976011,34,0.1911192227,-0.01141234175
1400,back,175,0,0.3769819651,0.2027267053,0.4202913296,0.7972732947,0.7972732947,0.1742552597,0.3005910876,0.5271609277,0.6746053983,8,8,0,3,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5830739846,54,0.196789334,-0.005742230393
1400,back,175,1,0.3769819651,0.2027267053,0.4202913296,0.7972732947,0.7972732947,0.1742552597,0.3005910876,0.5271609277,0.6746053983,8,8,0,3,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.305325364,25,0.196230928,-0.006300636441
1400,back,111,0,0.2034019064,0.687113084,0.1094850096,0.7965980936,0.7965980936,0.4837111775,0.5431813981,0.3499187853,0.1374407125,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2665281521,31,0.2003615958,-0.002169968621
1400,back,111,1,0.2034019064,0.687113084,0.1094850096,0.7965980936,0.7965980936,0.4837111775,0.5431813981,0.3499187853,0.1374407125,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,138,0,0.4823660652,0.2047920723,0.3128418625,0.7952079277,0.7952079277,0.2775739929,0.4039448531,0.3934088829,0.6043689208,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7072832819,90,0.1901596945,-0.01237186995
1400,back,138,1,0.4823660652,0.2047920723,0.3128418625,0.7952079277,0.7952079277,0.2775739929,0.4039448531,0.3934088829,0.6043689208,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2439417677,21,0.199545365,-0.002986199378
1400,back,34,0,0.2057992262,0.5451904603,0.2490103135,0.7942007738,0.7942007738,0.3393912342,0.4519252931,0.5475045965,0.3135357226,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2257442007,20,0.1995679893,-0.002963575149
1400,back,34,1,0.2057992262,0.5451904603,0.2490103135,0.7942007738,0.7942007738,0.3393912342,0.4519252931,0.5475045965,0.3135357226,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7726311666,86,0.1933641789,-0.009167385556
1400,back,222,0,0.2064387088,0.5343800086,0.2591812826,0.7935612912,0.7935612912,0.3279412998,0.4426741551,0.5566369301,0.3266052484,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2669895506,28,0.2021179375,-0.0004136269294
1400,back,222,1,0.2064387088,0.5343800086,0.2591812826,0.7935612912,0.7935612912,0.3279412998,0.4426741551,0.5566369301,0.3266052484,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.9408370673,130,0.1871317859,-0.01539977851
1400,back,256,0,0.6118113283,0.2101241476,0.1780645241,0.7898758524,0.7898758524,0.4016871807,0.4887088981,0.2254335584,0.458706132,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,256,1,0.6118113283,0.2101241476,0.1780645241,0.7898758524,0.7898758524,0.4016871807,0.4887088981,0.2254335584,0.458706132,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2667553169,28,0.2006679552,-0.001863609214
1400,back,25,0,0.5181209849,0.2104823181,0.271396697,0.7895176819,0.7895176819,0.3076386668,0.4222306783,0.3437499922,0.5632050546,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7314914251,154,0.1965237512,-0.0060078132
1400,back,25,1,0.5181209849,0.2104823181,0.271396697,0.7895176819,0.7895176819,0.3076386668,0.4222306783,0.3437499922,0.5632050546,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2434159377,27,0.2001331903,-0.002398374122
1400,back,144,0,0.5465338974,0.2129782166,0.2404878859,0.7870217834,0.7870217834,0.3335556808,0.4391709818,0.3055670008,0.5303326634,9,9,0,0,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,144,1,0.5465338974,0.2129782166,0.2404878859,0.7870217834,0.7870217834,0.3335556808,0.4391709818,0.3055670008,0.5303326634,9,9,0,0,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2671822311,27,0.1974686108,-0.005062953629
1400,back,92,0,0.2181161411,0.5914389611,0.1904448978,0.7818838589,0.7818838589,0.37332282,0.4611456576,0.4661357293,0.2435718498,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2488332039,31,0.2018252401,-0.0007063243648
1400,back,92,1,0.2181161411,0.5914389611,0.1904448978,0.7818838589,0.7818838589,0.37332282,0.4611456576,0.4661357293,0.2435718498,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.8513319019,55,0.1902781395,-0.01225342495
1400,back,219,0,0.510779083,0.2183302696,0.2708906475,0.7816697304,0.7816697304,0.2924488134,0.4011041861,0.346553841,0.5537184491,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.8359509414,88,0.1860778618,-0.0164537026
1400,back,219,1,0.510779083,0.2183302696,0.2708906475,0.7816697304,0.7816697304,0.2924488134,0.4011041861,0.346553841,0.5537184491,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2868121265,32,0.2080396467,0.005508082316
1400,back,65,0,0.2186511622,0.6728357531,0.1085130847,0.7813488378,0.7813488378,0.4541845909,0.5094686002,0.3316776993,0.1388791785,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2416042841,30,0.1997356749,-0.002795889546
1400,back,65,1,0.2186511622,0.6728357531,0.1085130847,0.7813488378,0.7813488378,0.4541845909,0.5094686002,0.3316776993,0.1388791785,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,230,0,0.2195400215,0.6871865852,0.09327339329,0.7804599785,0.7804599785,0.4676465637,0.5157525546,0.2981758099,0.119510796,12,12,0,4,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2871397996,35,0.2088803443,0.006348779922
1400,back,230,1,0.2195400215,0.6871865852,0.09327339329,0.7804599785,0.7804599785,0.4676465637,0.5157525546,0.2981758099,0.119510796,12,12,0,4,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.390045755,286,0.1773157605,-0.02521580391
1400,back,180,0,0.3668855313,0.2236550785,0.4094593902,0.7763449215,0.7763449215,0.1432304528,0.2425412417,0.5274194226,0.6467383237,11,11,0,0,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5046330613,78,0.1933057781,-0.009225786299
1400,back,180,1,0.3668855313,0.2236550785,0.4094593902,0.7763449215,0.7763449215,0.1432304528,0.2425412417,0.5274194226,0.6467383237,11,11,0,0,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2524705711,22,0.1955423337,-0.006989230704
1400,back,121,0,0.2253257364,0.2876096345,0.4870646291,0.7746742636,0.7746742636,0.06228389809,0.121426405,0.6837046831,0.6287347496,7,7,0,0,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2907667293,34,0.1966516717,-0.005879892763
1400,back,121,1,0.2253257364,0.2876096345,0.4870646291,0.7746742636,0.7746742636,0.06228389809,0.121426405,0.6837046831,0.6287347496,7,7,0,0,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3508576143,35,0.1930505302,-0.009481034233
