config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
gamma001	1	sp-nonconvergence	255	1964	2.666799837	0.3153654943	0.041619843200000006	0.0	0.041619843200000006	0.001197267995264766	0.02084402876155804	0.02084402876155804	3342.88756390135	1.7020812443489561	119	0.037998971100000056	0.019764581795798323	0.0197656643	201.11803464545	1.6900675180289915	4.651399491094147	0.3231941349999943
gamma001	2	sp-nonconvergence	255	1903	1.929637424	0.7854914777	0.01943020800000017	0.0	0.01943020800000017	0.000601232762112454	0.009496654369048868	0.009496654369048868	2734.68054358405	1.4370365441849975	116	0.023848724999999904	0.009863327123275863	0.00987518718189655	161.21957761705	1.3898239449745688	2.432247899159664	0.2519159169999057
gamma001	3	sp-nonconvergence	255	957	1.38774508	0.5355135011	0.03523035529999996	0.0	0.03523035529999996	0.0008905241158829676	0.016091482740334374	0.016091482740334374	1019.70240215085	1.065519751463793	53	0.029731678400000017	0.016031339603773582	0.01649334850943396	55.8975300127	1.0546703775981132	3.276617954070981	0.19964970499995616
gamma001	4	sat	0	1484	3.031969362	0.0	2.1444748010000056	0.0	2.1444748010000056	0.002043106039083558	0.011407071583557964	0.011414763472690504	3987.088899394	2.6867175871927222	86	0.05542971500000027	0.010340395511627909	0.010482566348837217	230.139023694	2.676035159232558	2.336026936026936	0.2180335020000257
gamma001	5	sp-nonconvergence	255	2052	1.135861589	0.4587433732	0.02855736249999996	0.0	0.02855736249999996	0.0003299796373294346	0.008441512159454191	0.008441512159454191	1714.0957915753	0.8353293331263645	121	0.025373379100000037	0.00567104117355372	0.008794250489256198	99.3648955664	0.8211974840198346	2.7939600584510473	0.26957735599989974
dynI	1	sp-nonconvergence	255	2262	2.666799837	0.2360788637	0.041396145100000004	0.0	0.041396145100000004	0.0010745892896993812	0.02273123804602122	0.02273123804602122	3819.09811000385	1.6883722855896772	120	0.038580951799999985	0.020259104115833333	0.020578894465833334	201.74755229945	1.6812296024954168	4.843570481661511	0.4056001220001235
dynI	2	sp-nonconvergence	255	2279	1.929637424	0.7662814849	0.017318428000000052	0.0	0.017318428000000052	0.0005104677222904783	0.010696737411715666	0.010696737411715666	3132.09346468125	1.3743279792370557	121	0.016695753999999896	0.00961451189338843	0.009709073328099175	165.89781907265	1.3710563559723141	2.616228070175439	0.31894371999987925
dynI	3	sp-nonconvergence	255	1016	1.38774508	0.5066866966	0.033815035199999954	0.0	0.033815035199999954	0.0008671834482283465	0.017645028261220472	0.017645028261220472	1071.7228658765	1.054845340429626	54	0.03150809980000002	0.016313668555555556	0.01672612833333333	56.8529344923	1.0528321202277777	3.119960668633235	0.20570315600002687
dynI	4	sat	0	1788	3.031969362	0.0	2.0568142589982394	-2.597921878e-14	2.0568142589982394	0.0016957323053691275	0.012462775390380348	0.0124697495232233	4731.839976785001	2.6464429400363545	95	0.05039626500000027	0.010283521642105265	0.010578059221052635	251.395155459	2.6462647943052633	2.7506987143655675	0.2762800689999949
dynI	5	sp-nonconvergence	255	2374	1.135861589	0.4505171712	0.026490294699999972	0.0	0.026490294699999972	0.0002886876233361415	0.008299960228896376	0.008299960228896376	1956.7425539396	0.8242386495112047	126	0.025097177999999998	0.005442653387301588	0.008413286842857144	103.9014352018	0.8246145650936508	3.152	0.3462765120000313
