config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
polarization	1	sat	0	9069	24.82573765	0.0	5.451587057000062	0.0	5.451587057000062	0.002737428343808579	0.037814584913000174	0.03781875502602543	121006.0347891557	13.342820023062709	521	0.0939187979999998	0.036961265047984644	0.03857658452975053	6817.976142081005	13.086326568293675	2.3991179713340682	19.706507550989045
polarization	2	sat	0	7065	21.25577316	0.0	5.260521310000018	-1.831867991e-14	5.260521310000018	0.0030086020042462847	0.03853202464685061	0.03853747935022644	85342.57668005592	12.079628687906004	476	0.09380737000000039	0.03346783743907563	0.0372045164054622	5182.528856110497	10.887665664097684	2.2618171525615622	17.007768563984428
polarization	3	sat	0	7815	24.91171414	0.0	8.42031862500002	0.0	8.42031862500002	0.0031876793525271916	0.03759860159513763	0.03760341329229595	115766.9739617448	14.813432368745337	440	0.10483637999999829	0.03735844253409091	0.0381392540340909	6458.7430445785	14.678961464951136	2.179503582395087	17.863674636988435
polarization	4	sp-nonconvergence	255	4330	20.20982959	7.091358406	0.08837757999999951	0.0	0.08837757999999951	0.0030296700193995375	0.05522505583233257	0.05522505583233257	57154.348946652	13.199618694376905	230	0.10972177000000016	0.05702978464347826	0.057870436034782584	3032.529819962998	13.184912260708685	2.3200184714846457	12.87912533598137
polarization	5	sp-nonconvergence	255	7903	21.46210117	4.420170787	0.07367895999999874	0.0	0.07367895999999874	0.0021563874962672405	0.03787851071074278	0.03787851071074278	91688.4324948233	11.60172497720148	484	0.08188413999999966	0.035211168911157026	0.03866814229545452	5258.8852207044965	10.865465332034084	2.5069585020242915	19.268678686989006
polarization	6	sat	0	8670	19.46939024	0.0	2.171961861998419	-4.485301019e-14	2.171961861998419	0.002245604410611303	0.03205926221476352	0.032062960364747914	80620.82222852086	9.298826093255002	642	0.12316887000000065	0.026845119674454833	0.03023898055607475	4984.606825640498	7.7641850866674424	2.3067696920770384	17.67894521402195
polarization	7	sat	0	10160	20.69600989	0.0	2.287000499996335	3.665179271e-12	2.287000499996335	0.002037008847440945	0.02980295712559036	0.029805890776256953	93017.4565033028	9.155261466860512	609	0.1037944150000003	0.030104459157635467	0.030645573991789764	5397.871382410496	8.863499806913786	2.392874717055408	19.75557610701071
polarization	8	sp-nonconvergence	255	3284	25.56790275	14.38513673	0.09015205000000037	0.0	0.09015205000000037	0.0034052271680876977	0.05992062675395869	0.05992062675395869	65731.60272506998	20.01571337547807	183	0.09832095999999879	0.06133602666666667	0.06133602666666667	3631.4490937400014	19.843984118797824	2.24779299847793	10.12784545001341
polarization	9	sat	0	9557	18.65605789	0.0	3.676952061996928	0.0	3.676952061996928	0.001952083068954693	0.029889963786962435	0.029893091660946	82613.63472390272	8.644306238767681	550	3.759112216	0.033921227072727274	0.03743884337090905	4632.820050975001	8.423309183590911	2.0631931366394642	19.744444281008327
polarization	10	sp-nonconvergence	255	6008	24.45178155	9.209818031	0.08024736000000132	0.0	0.08024736000000132	0.002536944660286285	0.043746065887982466	0.043746065887982466	94425.25195026358	15.716586542986615	352	0.10414469000000004	0.043324063249999996	0.044552786556818186	5395.738596784001	15.32880283177273	2.2061907139291064	15.574824029987212
dynamic_i	1	sat	0	10749	24.82573765	0.0	5.631528392993298	6.702083333e-12	5.631528392993298	0.002309585789375756	0.03689582057344863	0.03689925338146564	143556.11892804783	13.355299928183815	566	0.07950990999999874	0.033793346685512364	0.03406484313074202	7560.905700430002	13.358490636802124	2.5026976744186045	25.85607324700686
dynamic_i	2	sat	0	15390	21.25577316	0.0	0.7326747712200881	-6.77236045e-15	0.7326747712200881	0.0013811418557504874	0.028279699473723195	0.028281537130456818	116157.50882049852	7.547596414587298	811	0.7844436802000068	0.026210147373612835	0.0272536464979038	6118.444071107996	7.544320679541302	2.9194334351244233	30.303495164000196
dynamic_i	3	sat	0	11142	24.91171414	0.0	5.355760409999687	3.133049375e-13	5.355760409999687	0.0022358386411775264	0.03713774101256512	0.03714107444233015	142518.1720145788	12.791076289228037	587	0.07176276000000215	0.03316466727768313	0.034651367131175476	7508.469587004995	12.791259943790452	2.5138652068563223	27.08859646797646
dynamic_i	4	walksat-fail	0	13819	20.20982959	0.0	1.6719094159998926	-1.143529715e-14	1.6719094159998926	0.0014624668637383312	0.029919493909979316	0.029921659165002473	95627.76337776621	6.920020506387308	732	0.856431701	0.027609056816939904	0.031722031535519106	5041.123144143994	6.886780251562834	2.7096960926193923	127.84919251300744
dynamic_i	5	sp-nonconvergence	255	16304	21.46210117	0.2803753062	0.06500734000000108	0.0	0.06500734000000108	0.0012991735686825319	0.028495551035414506	0.028495551035414506	126449.39935610846	7.755728616051795	859	0.06347515999999942	0.02468279525529686	0.027088798426193248	6660.501084907543	7.753784732139166	3.329714811407544	32.159211977996165
dynamic_i	6	sat	0	11885	19.46939024	0.0	3.628090929	3.628090929	0.07603403400000008	0.0016381481060159864	0.028169343338157505	0.027866421629502015	113035.35956540171	9.510758061876459	626	0.05847239000000215	0.025142800947284345	0.027058371407348236	5954.357148848497	9.511752633943285	2.488557967356554	26.763426466990495
dynamic_i	7	sat	0	11568	20.69600989	0.0	3.528355873999612	3.874678356e-13	3.528355873999612	0.0017890741606154908	0.031092162075207513	0.03109485008091987	106862.81464657387	9.237795180374643	609	0.08117127000000224	0.028068787497536943	0.029042040101806187	5628.549640591993	9.242281840052534	2.3926873541360534	27.20371689100284
dynamic_i	8	sp-nonconvergence	255	3076	25.56790275	15.75479238	0.08097954999999857	0.0	0.08097954999999857	0.0031902179356306888	0.063336490763979	0.063336490763979	63455.635704724955	20.629270385151155	162	0.07993137000000061	0.060548458950617286	0.060548458950617286	3342.8968229549987	20.63516557379629	2.1745206369840755	9.773169117979705
dynamic_i	9	sat	0	14729	18.65605789	0.0	1.2634065936621042	3.378959335e-10	1.2634065936621042	0.001266620808608867	0.0292068555504107	0.029208838634007424	116254.46404267309	7.892895922511582	777	0.08551010000000048	0.02235635635392536	0.029681772781209776	6128.569077996502	7.887476290857788	3.03285811269518	30.707761637982912
dynamic_i	10	sp-nonconvergence	255	7065	24.45178155	8.097511942	0.0680517199999997	0.0	0.0680517199999997	0.0023148293854210896	0.046901312277707115	0.046901312277707115	106204.67264364973	15.03250851290159	372	0.06594248000000036	0.04404154347580645	0.044150107706989246	5593.681252236508	15.03677755977556	2.376450608547976	19.9028248990071
