# scorer=cert K=3 N=1000 M=4200 seed=16 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lookahead_k=4 energy=eta rollout_h=0 rollout_eta=15 eps=0.01 damp=0
step,action,vertex,dir
2936,dec,95,0
2937,back,95,-1
2938,dec,95,0
2939,back,95,-1
2940,dec,95,0
2941,back,95,-1
2942,dec,95,0
2943,dec,346,1
2944,back,95,-1
2945,dec,213,0
2946,back,346,-1
2947,dec,346,1
2948,back,269,-1
2949,dec,95,0
2950,back,267,-1
2951,dec,531,1
2952,back,83,-1
2953,dec,776,1
2954,back,660,-1
2955,dec,660,0
2956,back,201,-1
2957,dec,201,0
2958,back,459,-1
2959,dec,459,1
2960,back,211,-1
2961,dec,211,0
2962,dec,269,0
2963,back,877,-1
2964,dec,877,0
2965,back,389,-1
2966,dec,389,1
2967,back,531,-1
2967,up,531,1
2968,dec,974,0
2969,back,43,-1
2970,dec,43,1
2971,back,974,-1
2972,dec,974,0
2973,back,974,-1
2974,dec,974,0
2975,back,974,-1
2976,dec,974,0
2977,back,974,-1
2978,dec,974,0
2979,back,974,-1
2980,dec,974,0
2981,dec,83,1
2982,back,83,-1
2983,dec,83,1
2984,back,83,-1
2985,dec,83,1
2986,back,83,-1
2987,dec,83,1
2988,back,83,-1
2989,dec,83,1
2990,back,83,-1
2991,dec,83,1
2992,back,83,-1
2993,dec,83,1
2994,back,83,-1
2995,dec,83,1
2996,back,83,-1
2997,dec,83,1
2998,back,83,-1
2999,dec,83,1
3000,dec,938,1
3001,back,83,-1
3002,dec,523,1
3003,back,974,-1
3004,dec,431,0
3005,back,277,-1
3006,dec,277,1
3007,back,777,-1
3008,dec,777,0
3009,back,269,-1
3010,dec,269,0
3011,back,201,-1
3012,dec,201,0
3013,back,498,-1
3014,dec,498,1
3015,back,807,-1
3016,dec,807,0
3017,back,660,-1
3018,dec,660,0
3019,dec,974,0
3020,back,974,-1
3021,dec,974,0
3022,back,974,-1
3023,dec,974,0
3024,back,974,-1
3025,dec,974,0
3026,back,974,-1
3027,dec,974,0
3028,back,974,-1
3029,dec,974,0
3030,back,974,-1
3031,dec,974,0
3032,back,974,-1
3033,dec,974,0
3034,back,974,-1
3035,dec,974,0
3036,back,974,-1
3037,dec,974,0
3038,dec,83,1
3039,back,83,-1
3040,dec,83,1
3041,back,83,-1
3042,dec,83,1
3043,back,83,-1
3044,dec,83,1
3045,back,83,-1
3046,dec,83,1
3047,back,83,-1
3048,dec,83,1
3049,back,83,-1
3050,dec,83,1
3051,back,83,-1
3052,dec,83,1
3053,back,83,-1
3054,dec,83,1
3055,back,83,-1
3056,dec,83,1
3057,dec,396,0
3058,back,396,-1
3059,dec,396,0
3060,back,396,-1
3061,dec,556,1
3062,back,556,-1
3063,dec,556,1
3064,back,556,-1
3065,dec,679,1
3065,up,396,0
3066,back,679,-1
3066,back,83,-1
3067,dec,679,1
3068,back,974,-1
3069,dec,916,0
3070,back,201,-1
3071,dec,974,0
3072,back,269,-1
3073,dec,269,0
3074,back,320,-1
3075,dec,320,1
3076,dec,201,0
3077,back,660,-1
3078,dec,660,0
3079,back,648,-1
3080,dec,648,0
3081,back,201,-1
3082,dec,201,0
3083,back,201,-1
3084,dec,201,0
3085,back,249,-1
3086,dec,249,0
3087,back,926,-1
3087,up,926,0
3088,dec,83,1
3089,back,83,-1
3090,dec,83,1
3091,back,83,-1
3092,dec,83,1
3093,back,83,-1
3094,dec,83,1
3095,dec,556,1
3096,back,556,-1
3097,dec,556,1
3098,back,556,-1
3099,dec,556,1
3100,back,556,-1
3101,dec,556,1
3102,back,556,-1
3103,dec,556,1
3104,back,556,-1
3105,dec,556,1
3106,back,556,-1
3107,dec,556,1
3108,back,556,-1
3109,dec,556,1
3110,back,556,-1
3111,dec,556,1
3112,back,556,-1
3113,dec,556,1
3114,dec,669,1
3115,back,669,-1
3116,dec,669,1
3117,back,556,-1
3118,dec,927,0
3119,back,669,-1
3120,dec,669,1
3121,back,83,-1
3122,dec,556,1
3123,back,556,-1
3124,dec,556,1
3125,back,556,-1
3126,dec,556,1
3127,back,556,-1
3128,dec,556,1
3129,back,556,-1
3130,dec,556,1
3131,back,556,-1
3132,dec,556,1
3133,dec,83,1
3134,back,556,-1
3135,dec,667,0
3136,back,667,-1
3137,dec,88,0
3138,back,88,-1
3139,dec,556,1
3140,back,556,-1
3141,dec,88,0
3142,back,88,-1
3143,dec,88,0
3144,back,88,-1
3145,dec,556,1
3146,back,556,-1
3147,dec,88,0
3148,back,88,-1
3149,dec,88,0
3150,back,88,-1
3151,dec,556,1
3152,dec,88,0
3153,back,88,-1
3154,dec,88,0
3155,back,88,-1
3156,dec,88,0
3157,back,88,-1
3158,dec,88,0
3159,back,88,-1
3160,dec,88,0
3161,back,88,-1
3162,dec,88,0
3163,back,88,-1
3164,dec,88,0
3165,back,88,-1
3166,dec,88,0
3167,back,88,-1
3168,dec,88,0
3169,back,88,-1
3170,dec,88,0
3171,dec,642,1
3172,back,88,-1
3173,dec,632,0
3174,back,556,-1
3175,dec,88,0
3176,back,83,-1
3177,dec,83,1
3178,back,642,-1
3179,dec,642,1
3180,back,83,-1
3181,dec,83,1
3182,back,83,-1
3183,dec,83,1
3184,back,83,-1
3185,dec,83,1
3186,back,83,-1
3187,dec,83,1
3188,back,83,-1
3189,dec,83,1
3190,dec,111,0
3191,back,111,-1
3192,dec,111,0
3193,back,111,-1
3194,dec,556,1
3195,back,556,-1
3196,dec,111,0
3197,back,111,-1
3198,dec,111,0
3199,back,111,-1
3200,dec,556,1
3201,back,556,-1
3202,dec,111,0
3203,back,111,-1
3204,dec,111,0
3205,back,111,-1
3206,dec,556,1
3207,back,556,-1
3208,dec,111,0
3209,dec,667,0
3210,back,667,-1
3211,dec,556,1
3212,back,556,-1
3213,dec,414,1
3214,back,414,-1
3215,dec,414,1
3216,back,111,-1
3217,dec,111,0
3218,back,414,-1
3219,dec,414,1
3220,back,414,-1
3221,dec,414,1
3222,back,414,-1
3223,dec,414,1
3224,back,414,-1
3225,dec,414,1
3226,back,414,-1
3227,dec,414,1
3228,dec,667,0
3229,back,667,-1
3230,dec,667,0
3231,back,667,-1
3232,dec,667,0
3233,back,667,-1
3234,dec,667,0
3235,back,667,-1
3236,dec,667,0
3237,back,667,-1
3238,dec,667,0
3239,back,667,-1
3240,dec,667,0
3241,back,667,-1
3242,dec,667,0
3243,back,667,-1
3244,dec,667,0
3245,back,667,-1
3246,dec,667,0
3247,dec,610,1
3248,back,667,-1
3249,dec,667,0
3250,back,610,-1
3251,dec,610,1
3252,back,610,-1
3253,dec,610,1
3254,back,610,-1
3255,dec,610,1
3256,back,610,-1
3257,dec,610,1
3258,back,610,-1
3259,dec,610,1
3260,back,610,-1
3261,dec,610,1
3262,back,610,-1
3263,dec,610,1
3264,back,610,-1
3265,dec,610,1
3266,dec,624,0
3267,back,624,-1
3268,dec,794,0
3269,back,794,-1
3270,dec,556,1
3271,back,556,-1
3272,dec,556,1
3273,back,556,-1
3274,dec,556,1
3275,back,556,-1
3276,dec,556,1
3277,back,556,-1
3278,dec,556,1
3279,back,556,-1
3280,dec,556,1
3281,back,556,-1
3282,dec,556,1
3283,back,556,-1
3284,dec,556,1
3285,dec,768,0
3286,back,556,-1
3287,dec,225,1
3288,back,768,-1
3289,dec,768,0
3290,back,610,-1
3291,dec,610,1
3292,back,414,-1
3293,dec,556,1
3294,back,556,-1
3295,dec,556,1
3296,back,610,-1
3297,dec,610,1
3298,back,556,-1
3299,dec,556,1
3300,back,556,-1
3301,dec,556,1
3302,back,556,-1
3303,dec,556,1
3304,dec,414,1
3305,back,414,-1
3306,dec,414,1
3307,back,414,-1
3308,dec,414,1
3309,back,414,-1
3310,dec,414,1
3311,back,414,-1
3312,dec,414,1
3313,back,414,-1
3314,dec,414,1
3315,back,414,-1
3316,dec,414,1
3317,back,414,-1
3318,dec,414,1
3319,back,414,-1
3320,dec,414,1
3321,back,414,-1
3322,dec,414,1
3323,dec,909,0
3324,back,909,-1
3325,dec,909,0
3326,back,909,-1
3327,dec,909,0
3328,back,909,-1
3329,dec,909,0
3330,back,909,-1
3331,dec,909,0
3332,back,909,-1
3333,dec,909,0
3334,back,909,-1
3335,dec,909,0
3336,back,909,-1
3337,dec,909,0
3338,back,909,-1
3339,dec,909,0
3340,back,909,-1
3341,dec,909,0
3342,dec,794,0
3343,back,794,-1
3344,dec,376,1
3345,back,909,-1
3346,dec,655,1
3347,back,376,-1
3348,dec,59,0
3349,back,655,-1
3350,dec,655,1
3351,back,414,-1
3352,dec,414,1
3353,back,414,-1
3354,dec,414,1
3355,back,414,-1
3356,dec,414,1
3357,back,414,-1
3358,dec,414,1
3359,back,414,-1
3360,dec,414,1
3361,dec,253,0
3362,back,253,-1
3363,dec,834,1
3364,back,834,-1
3365,dec,376,1
3366,back,376,-1
3367,dec,909,0
3368,back,909,-1
3369,dec,376,1
3370,back,376,-1
3371,dec,909,0
3372,back,909,-1
3373,dec,376,1
3374,back,376,-1
3375,dec,909,0
3376,back,909,-1
3377,dec,376,1
3378,back,376,-1
3379,dec,909,0
3380,dec,376,1
3381,back,909,-1
3382,dec,794,0
3383,back,376,-1
3384,dec,376,1
3385,back,376,-1
3386,dec,909,0
3387,back,794,-1
3388,dec,376,1
3389,back,909,-1
3390,dec,909,0
3391,back,909,-1
3392,dec,909,0
3393,back,909,-1
3394,dec,909,0
3395,back,909,-1
3396,dec,909,0
3397,back,909,-1
3398,dec,909,0
3399,dec,794,0
3400,back,794,-1
3401,dec,794,0
3402,back,909,-1
3403,dec,637,0
3404,back,376,-1
3405,dec,565,1
3406,back,794,-1
3407,dec,794,0
3408,back,414,-1
3409,dec,253,0
3410,back,253,-1
3411,dec,414,1
3412,back,794,-1
3413,dec,794,0
3414,back,794,-1
3415,dec,794,0
3416,back,794,-1
3417,dec,794,0
3418,dec,253,0
3419,back,253,-1
3420,dec,253,0
3421,back,253,-1
3422,dec,253,0
3423,back,253,-1
3424,dec,253,0
3425,back,253,-1
3426,dec,253,0
3427,back,253,-1
3428,dec,253,0
3429,back,253,-1
3430,dec,253,0
3431,back,253,-1
3432,dec,253,0
3433,back,253,-1
3434,dec,253,0
3435,back,253,-1
3436,dec,253,0
3437,dec,286,1
3438,back,253,-1
3439,dec,253,0
3440,back,794,-1
3441,dec,794,0
3442,back,794,-1
3443,dec,794,0
3444,back,794,-1
3445,dec,794,0
3446,back,59,-1
3447,dec,59,0
3448,back,59,-1
3449,dec,59,0
3450,back,59,-1
3451,dec,59,0
3452,back,59,-1
3453,dec,59,0
3454,back,59,-1
3455,dec,59,0
3456,dec,376,1
3457,back,376,-1
3458,dec,909,0
3459,back,909,-1
3460,dec,376,1
3461,back,376,-1
3462,dec,376,1
3463,back,376,-1
3464,dec,909,0
3465,back,909,-1
3466,dec,376,1
3467,back,376,-1
3468,dec,762,0
3469,back,59,-1
3470,dec,373,0
3471,back,373,-1
3472,dec,954,1
3473,back,556,-1
3474,dec,59,0
3475,dec,376,1
3476,back,376,-1
3477,dec,376,1
3478,back,376,-1
3479,dec,376,1
3480,back,376,-1
3481,dec,18,1
3482,back,18,-1
3483,dec,376,1
3484,back,376,-1
3485,dec,376,1
3486,back,376,-1
3487,dec,376,1
3488,back,376,-1
3489,dec,18,1
3490,back,18,-1
3491,dec,376,1
3492,back,376,-1
3493,dec,376,1
3494,dec,834,1
3495,back,834,-1
3496,dec,18,1
3497,back,18,-1
3498,dec,18,1
3499,back,18,-1
3500,dec,18,1
3501,back,18,-1
3502,dec,18,1
3503,back,18,-1
3504,dec,18,1
3505,back,18,-1
3506,dec,18,1
3507,back,18,-1
3508,dec,18,1
3509,back,18,-1
3510,dec,18,1
3511,back,18,-1
3512,dec,18,1
3513,dec,909,0
3514,back,909,-1
3515,dec,909,0
3516,back,18,-1
3517,dec,373,0
3518,back,373,-1
3519,dec,18,1
3520,back,909,-1
3521,dec,373,0
3522,back,373,-1
3523,dec,909,0
3524,back,376,-1
3525,dec,373,0
3526,back,373,-1
3527,dec,376,1
3528,back,909,-1
3529,dec,373,0
3530,back,373,-1
3531,dec,909,0
3532,dec,373,0
3533,back,373,-1
3534,dec,373,0
3535,back,373,-1
3536,dec,373,0
3537,back,373,-1
3538,dec,76,0
3539,back,909,-1
3540,dec,373,0
3541,back,373,-1
3542,dec,909,0
3543,back,794,-1
3544,dec,373,0
3545,back,376,-1
3546,dec,794,0
3547,back,637,-1
3547,up,637,0
3548,dec,376,1
3549,back,376,-1
3550,dec,376,1
3551,dec,556,1
3552,back,556,-1
3553,dec,25,0
3554,back,25,-1
3555,dec,556,1
3556,back,556,-1
3557,dec,25,0
3558,back,25,-1
3559,dec,556,1
3560,back,556,-1
3561,dec,25,0
3562,back,25,-1
3563,dec,556,1
3564,back,556,-1
3565,dec,25,0
3566,back,25,-1
3567,dec,556,1
3568,back,556,-1
3569,dec,25,0
3570,dec,476,0
3571,back,25,-1
3571,up,25,0
3572,dec,556,1
3573,back,556,-1
3574,dec,556,1
3575,back,556,-1
3576,dec,556,1
3577,back,556,-1
3578,dec,556,1
3579,back,556,-1
3580,dec,556,1
3581,back,556,-1
3582,dec,556,1
3583,back,556,-1
3584,dec,556,1
3585,back,556,-1
3586,dec,556,1
3587,back,556,-1
3588,dec,556,1
3589,dec,440,0
3590,back,556,-1
3591,dec,883,0
3592,back,883,-1
3593,dec,883,0
3594,back,883,-1
3595,dec,580,1
3596,back,580,-1
3597,dec,883,0
3598,back,76,-1
3599,dec,76,0
3600,back,373,-1
3601,dec,373,0
3602,back,909,-1
3603,dec,909,0
3604,back,376,-1
3605,dec,376,1
3606,back,286,-1
3607,dec,286,1
3608,dec,349,1
3609,back,83,-1
3610,dec,580,1
3611,back,580,-1
3612,dec,580,1
3613,back,580,-1
3614,dec,580,1
3615,back,580,-1
3616,dec,580,1
3617,back,580,-1
3618,dec,580,1
3619,back,580,-1
3620,dec,580,1
3621,back,580,-1
3622,dec,580,1
3623,back,580,-1
3624,dec,580,1
3625,back,580,-1
3626,dec,580,1
3627,dec,83,1
3628,back,83,-1
3629,dec,83,1
3630,back,83,-1
3631,dec,83,1
3632,back,83,-1
3633,dec,83,1
3634,back,83,-1
3635,dec,83,1
3636,back,83,-1
3637,dec,83,1
3638,back,83,-1
3639,dec,83,1
3640,back,83,-1
3641,dec,83,1
3642,back,83,-1
3643,dec,83,1
3644,back,83,-1
3645,dec,83,1
3646,dec,797,0
3647,back,83,-1
3648,dec,83,1
3649,back,83,-1
3650,dec,83,1
3651,back,580,-1
3652,dec,580,1
3653,back,83,-1
3654,dec,83,1
3655,back,83,-1
3656,dec,83,1
3657,back,83,-1
3658,dec,83,1
3659,back,83,-1
3660,dec,83,1
3661,back,83,-1
3662,dec,83,1
3663,back,83,-1
3664,dec,83,1
3665,dec,912,1
3666,back,912,-1
3667,dec,337,1
3668,back,83,-1
3669,dec,83,1
3670,back,83,-1
3671,dec,83,1
3672,back,83,-1
3673,dec,83,1
3674,back,83,-1
3675,dec,83,1
3676,back,83,-1
3677,dec,83,1
3678,back,83,-1
3679,dec,83,1
3680,back,83,-1
3681,dec,83,1
3682,back,83,-1
3683,dec,83,1
3684,dec,912,1
3685,back,912,-1
3686,dec,579,1
3687,back,83,-1
3688,dec,83,1
3689,back,83,-1
3690,dec,83,1
3691,back,83,-1
3692,dec,83,1
3693,back,83,-1
3694,dec,83,1
3695,back,83,-1
3696,dec,83,1
3697,back,83,-1
3698,dec,83,1
3699,back,83,-1
3700,dec,83,1
3701,back,83,-1
3702,dec,83,1
3703,dec,912,1
3704,back,912,-1
3705,dec,912,1
3706,back,912,-1
3707,dec,912,1
3708,back,912,-1
3709,dec,912,1
3710,back,912,-1
3711,dec,912,1
3712,back,912,-1
3713,dec,912,1
3714,back,912,-1
3715,dec,912,1
3716,back,912,-1
3717,dec,912,1
3718,back,912,-1
3719,dec,912,1
3720,back,912,-1
3721,dec,912,1
3722,dec,116,1
3723,back,912,-1
3724,dec,876,1
3725,back,116,-1
3725,up,116,1
3726,dec,912,1
3727,back,876,-1
3728,dec,876,1
3729,back,876,-1
3730,dec,876,1
3731,back,876,-1
3732,dec,876,1
3733,back,912,-1
3734,dec,912,1
3735,back,912,-1
3736,dec,912,1
3737,back,912,-1
3738,dec,912,1
3739,back,912,-1
3740,dec,912,1
3741,dec,657,0
3742,back,912,-1
3743,dec,141,1
3744,back,83,-1
3745,dec,912,1
3746,back,876,-1
3747,dec,958,1
3748,back,958,-1
3749,dec,876,1
3750,back,876,-1
3751,dec,958,1
3752,back,958,-1
3753,dec,876,1
3754,back,876,-1
3755,dec,958,1
3756,back,958,-1
3757,dec,958,1
3758,back,958,-1
3759,dec,876,1
3760,dec,958,1
3761,back,958,-1
3762,dec,193,0
3763,back,876,-1
3764,dec,876,1
3765,back,876,-1
3766,dec,958,1
3767,back,958,-1
3768,dec,876,1
3769,back,579,-1
3770,dec,958,1
3771,back,958,-1
3772,dec,958,1
3773,back,958,-1
3774,dec,579,1
3775,back,876,-1
3776,dec,958,1
3777,back,958,-1
3778,dec,876,1
3779,dec,958,1
3780,back,958,-1
3781,dec,958,1
3782,back,958,-1
3783,dec,83,1
3784,back,83,-1
3785,dec,83,1
3786,back,83,-1
3787,dec,83,1
3788,back,83,-1
3789,dec,83,1
3790,back,83,-1
3791,dec,83,1
3792,back,83,-1
3793,dec,83,1
3794,back,83,-1
3795,dec,83,1
3796,back,83,-1
3797,dec,83,1
3798,dec,958,1
3799,back,958,-1
3800,dec,958,1
3801,back,958,-1
3802,dec,261,1
3803,back,83,-1
3804,dec,958,1
3805,back,876,-1
3806,dec,876,1
3807,back,261,-1
3808,dec,261,1
3809,back,18,-1
3810,dec,18,1
3811,back,883,-1
3812,dec,883,0
3813,back,414,-1
3814,dec,414,1
3815,back,610,-1
3816,dec,610,1
3817,dec,620,0
3818,back,620,-1
3819,dec,620,0
3820,back,620,-1
3821,dec,620,0
3822,back,620,-1
3823,dec,620,0
3824,back,620,-1
3825,dec,620,0
3826,back,620,-1
3827,dec,620,0
3828,back,620,-1
3829,dec,620,0
3830,back,620,-1
3831,dec,620,0
3832,back,620,-1
3833,dec,620,0
3834,back,620,-1
3835,dec,620,0
3836,dec,83,1
3837,back,83,-1
3838,dec,83,1
3839,back,83,-1
3840,dec,83,1
3841,back,83,-1
3842,dec,83,1
3843,back,83,-1
3844,dec,83,1
3845,back,83,-1
3846,dec,83,1
3847,back,83,-1
3848,dec,83,1
3849,back,83,-1
3850,dec,83,1
3851,back,83,-1
3852,dec,83,1
3853,back,83,-1
3854,dec,83,1
3855,dec,494,1
3856,back,494,-1
3857,dec,494,1
3858,back,494,-1
3859,dec,494,1
3860,back,494,-1
3861,dec,494,1
3862,back,83,-1
3863,dec,83,1
3864,back,83,-1
3865,dec,83,1
3866,back,494,-1
3867,dec,494,1
3868,back,494,-1
3869,dec,494,1
3870,back,494,-1
3871,dec,494,1
3872,back,494,-1
3873,dec,494,1
3874,dec,581,0
3875,back,581,-1
3876,dec,581,0
3877,back,581,-1
3878,dec,581,0
3879,back,581,-1
3880,dec,581,0
3881,back,581,-1
3882,dec,581,0
3883,back,581,-1
3884,dec,581,0
3885,back,581,-1
3886,dec,581,0
3887,back,581,-1
3888,dec,581,0
3889,back,581,-1
3890,dec,581,0
3891,back,581,-1
3892,dec,581,0
3893,dec,480,0
3894,back,581,-1
3895,dec,553,0
3896,back,480,-1
3897,dec,833,1
3898,back,494,-1
3899,dec,494,1
3900,back,83,-1
3901,dec,581,0
3902,back,581,-1
3903,dec,581,0
3904,back,581,-1
3905,dec,581,0
3906,back,581,-1
3907,dec,581,0
3908,back,581,-1
3909,dec,581,0
3910,back,581,-1
3911,dec,581,0
3912,dec,352,1
3912,up,150,1
3913,back,352,-1
3913,back,581,-1
3914,dec,352,1
3915,back,494,-1
3916,dec,591,1
3916,up,339,0
3917,back,591,-1
3917,back,620,-1
3918,dec,591,1
3919,back,762,-1
3920,dec,620,0
3921,back,797,-1
3922,dec,494,1
3923,back,494,-1
3924,dec,494,1
3925,back,494,-1
3926,dec,494,1
3927,back,494,-1
3928,dec,494,1
3929,back,494,-1
3930,dec,494,1
3931,dec,581,0
3932,back,581,-1
3933,dec,581,0
3934,back,581,-1
3935,dec,797,0
3936,back,494,-1
3937,dec,494,1
3938,back,494,-1
3939,dec,494,1
3940,back,494,-1
3941,dec,494,1
3942,back,494,-1
3943,dec,494,1
3944,back,494,-1
3945,dec,494,1
3946,back,494,-1
3947,dec,494,1
3948,back,494,-1
3949,dec,494,1
3950,dec,581,0
3951,back,581,-1
3952,dec,581,0
3953,back,581,-1
3954,dec,581,0
3955,back,581,-1
3956,dec,581,0
3957,back,581,-1
3958,dec,581,0
3959,back,581,-1
3960,dec,581,0
3961,back,581,-1
3962,dec,581,0
3963,back,581,-1
3964,dec,581,0
3965,back,581,-1
3966,dec,581,0
3967,back,581,-1
3968,dec,581,0
3969,dec,694,0
3970,back,694,-1
3971,dec,694,0
3972,back,581,-1
3973,dec,746,0
3974,back,694,-1
3975,dec,694,0
3976,back,494,-1
3977,dec,799,1
3978,back,111,-1
3979,dec,111,0
3980,back,579,-1
3981,dec,494,1
3982,back,494,-1
3983,dec,494,1
3984,back,494,-1
3985,dec,494,1
3986,back,494,-1
3987,dec,494,1
3988,dec,285,0
3989,back,285,-1
3990,dec,579,1
3991,back,494,-1
3992,dec,581,0
3993,back,581,-1
3994,dec,581,0
3995,back,581,-1
3996,dec,494,1
3997,back,494,-1
3998,dec,581,0
3999,back,581,-1
4000,dec,581,0
4001,back,581,-1
4002,dec,581,0
4003,back,581,-1
4004,dec,581,0
4005,back,581,-1
4006,dec,581,0
4007,dec,494,1
4008,back,581,-1
4009,dec,581,0
4010,back,581,-1
4011,dec,581,0
4012,back,581,-1
4013,dec,581,0
4014,back,581,-1
4015,dec,581,0
4016,back,581,-1
4017,dec,581,0
4018,back,581,-1
4019,dec,581,0
4020,back,581,-1
4021,dec,581,0
4022,back,581,-1
4023,dec,581,0
4024,back,581,-1
4025,dec,581,0
4026,dec,285,0
4027,back,285,-1
4028,dec,285,0
4029,back,581,-1
4030,dec,581,0
4031,back,581,-1
4032,dec,581,0
4033,back,494,-1
4034,dec,494,1
4035,back,285,-1
4036,dec,285,0
4037,back,285,-1
4038,dec,285,0
4039,back,285,-1
4040,dec,285,0
4041,back,285,-1
4042,dec,285,0
4043,back,285,-1
4044,dec,285,0
4045,dec,480,0
4046,back,480,-1
4047,dec,480,0
4048,back,480,-1
4049,dec,480,0
4050,back,480,-1
4051,dec,480,0
4052,back,480,-1
4053,dec,480,0
4054,back,480,-1
4055,dec,480,0
4056,back,480,-1
4057,dec,645,0
4058,back,645,-1
4059,dec,480,0
4060,back,480,-1
4061,dec,480,0
4062,back,480,-1
4063,dec,480,0
4064,dec,645,0
4065,back,645,-1
4066,dec,570,0
4067,back,570,-1
4068,dec,570,0
4069,back,570,-1
4070,dec,645,0
4071,back,645,-1
4072,dec,83,1
4073,back,83,-1
4074,dec,83,1
4075,back,83,-1
4076,dec,83,1
4077,back,83,-1
4078,dec,83,1
4079,back,83,-1
4080,dec,83,1
4081,back,83,-1
4082,dec,83,1
4083,dec,645,0
4084,back,645,-1
4085,dec,645,0
4086,back,83,-1
4087,dec,919,1
4088,back,645,-1
4089,dec,645,0
4090,back,480,-1
4091,dec,480,0
4092,back,581,-1
4093,dec,581,0
4094,back,285,-1
4095,dec,285,0
4096,back,480,-1
4097,dec,480,0
4098,back,480,-1
4099,dec,480,0
4100,back,480,-1
4101,dec,480,0
4102,dec,939,0
4103,back,939,-1
4104,dec,570,0
4105,back,570,-1
4106,dec,939,0
4107,back,939,-1
4108,dec,939,0
4109,back,939,-1
4110,dec,939,0
4111,back,939,-1
4112,dec,939,0
4113,back,939,-1
4114,dec,939,0
4115,back,939,-1
4116,dec,939,0
4117,back,939,-1
4118,dec,939,0
4119,back,939,-1
4120,dec,939,0
4121,dec,762,0
4122,back,939,-1
4123,dec,939,0
4124,back,939,-1
4125,dec,939,0
4126,back,939,-1
4127,dec,939,0
4128,back,939,-1
4129,dec,939,0
4130,back,939,-1
4131,dec,939,0
4132,back,939,-1
4133,dec,939,0
4134,back,939,-1
4135,dec,939,0
4136,back,939,-1
4137,dec,939,0
4138,back,939,-1
4139,dec,939,0
4140,dec,67,1
4141,back,939,-1
4142,dec,939,0
4143,back,480,-1
4144,dec,157,0
4145,back,286,-1
4146,dec,286,1
4147,back,286,-1
4148,dec,480,0
4149,back,580,-1
4150,dec,580,1
4151,back,494,-1
4152,dec,286,1
4153,back,286,-1
4154,dec,286,1
4155,back,286,-1
4156,dec,494,1
4157,back,912,-1
4158,dec,912,1
4159,dec,286,1
4160,back,286,-1
4161,dec,286,1
4162,back,286,-1
4163,dec,286,1
4164,back,286,-1
4165,dec,524,1
4166,back,524,-1
4167,dec,611,1
4168,back,611,-1
4169,dec,524,1
4170,back,524,-1
4171,dec,611,1
4172,back,611,-1
4173,dec,524,1
4174,back,524,-1
4175,dec,611,1
4176,back,611,-1
4177,dec,524,1
4178,dec,252,1
4179,back,252,-1
4180,dec,83,1
4181,back,83,-1
4182,dec,83,1
4183,back,83,-1
4184,dec,83,1
4185,back,524,-1
4186,dec,611,1
4187,back,611,-1
4188,dec,524,1
4189,back,83,-1
4190,dec,611,1
4191,back,611,-1
4192,dec,83,1
4193,back,83,-1
4194,dec,83,1
4195,back,83,-1
4196,dec,83,1
4197,dec,252,1
4198,back,83,-1
4199,dec,83,1
4200,back,83,-1
4201,dec,83,1
4202,back,252,-1
4203,dec,611,1
4204,back,611,-1
4205,dec,611,1
4206,back,611,-1
4207,dec,611,1
4208,back,611,-1
4209,dec,611,1
4210,back,611,-1
4211,dec,611,1
4212,back,611,-1
4213,dec,611,1
4214,back,611,-1
4215,dec,611,1
4216,dec,105,1
4217,back,105,-1
4218,dec,105,1
4219,back,105,-1
4220,dec,105,1
4221,back,611,-1
4222,dec,611,1
4223,back,105,-1
4224,dec,105,1
4225,back,105,-1
4226,dec,105,1
4227,back,105,-1
4228,dec,105,1
4229,back,105,-1
4230,dec,105,1
4231,back,105,-1
4232,dec,105,1
4233,back,105,-1
4234,dec,105,1
4235,dec,570,0
4236,back,570,-1
4237,dec,252,1
4238,back,105,-1
4239,dec,105,1
4240,back,105,-1
4241,dec,105,1
4242,back,105,-1
4243,dec,105,1
4244,back,105,-1
4245,dec,105,1
4246,back,105,-1
4247,dec,105,1
4248,back,105,-1
4249,dec,105,1
4250,back,105,-1
4251,dec,105,1
4252,back,105,-1
4253,dec,105,1
4254,dec,570,0
4255,back,570,-1
4256,dec,570,0
4257,back,570,-1
4258,dec,570,0
4259,back,570,-1
4260,dec,570,0
4261,back,570,-1
4262,dec,570,0
4263,back,570,-1
4264,dec,570,0
4265,back,570,-1
4266,dec,570,0
4267,back,570,-1
4268,dec,570,0
4269,back,570,-1
4270,dec,570,0
4271,back,570,-1
4272,dec,570,0
4273,dec,36,1
4274,back,36,-1
4275,dec,36,1
4276,back,36,-1
4277,dec,36,1
4278,back,36,-1
4279,dec,36,1
4280,back,36,-1
4281,dec,36,1
4282,back,36,-1
4283,dec,36,1
4284,back,36,-1
4285,dec,36,1
4286,back,36,-1
4287,dec,36,1
4288,back,36,-1
4289,dec,36,1
4290,back,36,-1
4291,dec,36,1
4292,dec,303,0
4293,back,36,-1
4294,dec,36,1
4295,back,303,-1
4296,dec,664,0
4297,back,664,-1
4298,dec,303,0
4299,back,36,-1
4300,dec,36,1
4301,back,36,-1
4302,dec,36,1
4303,back,36,-1
4304,dec,36,1
4305,back,36,-1
4306,dec,36,1
4307,back,36,-1
4308,dec,36,1
4309,back,36,-1
4310,dec,36,1
4311,dec,286,1
4312,back,36,-1
4313,dec,36,1
