# scorer=cert K=3 N=1000 M=4200 seed=15 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lookahead_k=4 energy=eta rollout_h=0 rollout_eta=15 eps=0.01 damp=0
step,action,vertex,dir
2846,back,66,-1
2847,dec,66,0
2848,dec,764,1
2849,back,764,-1
2850,dec,472,0
2851,back,66,-1
2852,dec,764,1
2853,back,764,-1
2854,dec,66,0
2855,back,66,-1
2856,dec,66,0
2857,back,66,-1
2858,dec,66,0
2859,back,66,-1
2860,dec,66,0
2861,back,66,-1
2862,dec,764,1
2863,back,764,-1
2864,dec,764,1
2865,back,764,-1
2866,dec,764,1
2867,dec,66,0
2868,back,764,-1
2869,dec,764,1
2870,back,66,-1
2871,dec,94,0
2872,back,94,-1
2873,dec,66,0
2874,back,66,-1
2875,dec,66,0
2876,back,66,-1
2877,dec,94,0
2878,back,94,-1
2879,dec,94,0
2880,back,94,-1
2881,dec,66,0
2882,back,764,-1
2883,dec,764,1
2884,back,764,-1
2885,dec,764,1
2886,dec,94,0
2887,back,94,-1
2888,dec,223,0
2889,back,764,-1
2890,dec,946,1
2891,back,223,-1
2891,up,223,0
2892,dec,813,1
2893,back,66,-1
2894,dec,94,0
2895,back,670,-1
2896,dec,867,0
2897,back,86,-1
2898,dec,670,0
2899,back,670,-1
2900,dec,670,0
2901,back,670,-1
2902,dec,670,0
2903,back,867,-1
2904,dec,867,0
2905,dec,40,1
2906,back,867,-1
2907,dec,867,0
2908,back,670,-1
2909,dec,670,0
2910,back,670,-1
2911,dec,670,0
2912,back,670,-1
2913,dec,670,0
2914,back,670,-1
2915,dec,670,0
2916,back,670,-1
2917,dec,670,0
2918,back,670,-1
2919,dec,670,0
2920,back,670,-1
2921,dec,670,0
2922,back,670,-1
2923,dec,670,0
2924,dec,86,1
2925,back,86,-1
2926,dec,86,1
2927,back,86,-1
2928,dec,86,1
2929,back,86,-1
2930,dec,86,1
2931,back,86,-1
2932,dec,86,1
2933,back,86,-1
2934,dec,86,1
2935,back,86,-1
2936,dec,86,1
2937,back,86,-1
2938,dec,86,1
2939,back,86,-1
2940,dec,86,1
2941,back,86,-1
2942,dec,86,1
2943,dec,764,1
2944,back,86,-1
2945,dec,86,1
2946,back,764,-1
2947,dec,764,1
2948,back,764,-1
2949,dec,764,1
2950,back,764,-1
2951,dec,764,1
2952,back,764,-1
2953,dec,764,1
2954,back,764,-1
2955,dec,764,1
2956,back,764,-1
2957,dec,764,1
2958,back,764,-1
2959,dec,764,1
2960,back,764,-1
2961,dec,764,1
2962,dec,514,0
2963,back,764,-1
2964,dec,764,1
2965,back,670,-1
2966,dec,670,0
2967,back,764,-1
2968,dec,764,1
2969,back,764,-1
2970,dec,764,1
2971,back,764,-1
2972,dec,764,1
2973,back,764,-1
2974,dec,764,1
2975,back,764,-1
2976,dec,764,1
2977,back,764,-1
2978,dec,764,1
2979,back,764,-1
2980,dec,764,1
2981,dec,66,0
2982,back,66,-1
2983,dec,180,1
2984,back,764,-1
2985,dec,764,1
2986,back,94,-1
2987,dec,94,0
2988,back,670,-1
2989,dec,670,0
2990,back,764,-1
2991,dec,764,1
2992,back,764,-1
2993,dec,764,1
2994,back,764,-1
2995,dec,764,1
2996,back,764,-1
2997,dec,764,1
2998,back,764,-1
2999,dec,764,1
3000,dec,66,0
3001,back,66,-1
3002,dec,66,0
3003,back,66,-1
3004,dec,66,0
3005,back,66,-1
3006,dec,66,0
3007,back,66,-1
3008,dec,66,0
3009,back,66,-1
3010,dec,66,0
3011,back,66,-1
3012,dec,66,0
3013,back,66,-1
3014,dec,66,0
3015,back,66,-1
3016,dec,66,0
3017,back,66,-1
3018,dec,66,0
3019,dec,538,0
3020,back,66,-1
3021,dec,838,1
3022,back,764,-1
3023,dec,601,1
3024,back,670,-1
3025,dec,670,0
3026,back,472,-1
3027,dec,472,0
3028,back,670,-1
3029,dec,670,0
3030,back,670,-1
3031,dec,670,0
3032,back,670,-1
3033,dec,670,0
3034,back,670,-1
3035,dec,670,0
3036,back,670,-1
3037,dec,670,0
3038,dec,764,1
3039,back,764,-1
3040,dec,764,1
3041,back,670,-1
3042,dec,670,0
3043,back,764,-1
3044,dec,764,1
3045,back,670,-1
3046,dec,670,0
3047,back,764,-1
3048,dec,764,1
3049,back,764,-1
3050,dec,764,1
3051,back,764,-1
3052,dec,764,1
3053,back,764,-1
3054,dec,764,1
3055,back,764,-1
3056,dec,764,1
3057,dec,66,0
3058,back,66,-1
3059,dec,66,0
3060,back,66,-1
3061,dec,66,0
3062,back,66,-1
3063,dec,66,0
3064,back,66,-1
3065,dec,66,0
3066,back,66,-1
3067,dec,66,0
3068,back,66,-1
3069,dec,66,0
3070,back,66,-1
3071,dec,66,0
3072,back,66,-1
3073,dec,66,0
3074,back,66,-1
3075,dec,66,0
3076,dec,629,0
3077,back,629,-1
3078,dec,629,0
3079,back,629,-1
3080,dec,629,0
3081,back,629,-1
3082,dec,629,0
3083,back,629,-1
3084,dec,629,0
3085,back,629,-1
3086,dec,629,0
3087,back,629,-1
3088,dec,629,0
3089,back,629,-1
3090,dec,629,0
3091,back,629,-1
3092,dec,629,0
3093,back,629,-1
3094,dec,629,0
3095,dec,720,0
3096,back,629,-1
3097,dec,629,0
3098,back,629,-1
3099,dec,629,0
3100,back,629,-1
3101,dec,629,0
3102,back,629,-1
3103,dec,216,1
3104,back,66,-1
3105,dec,426,0
3106,back,216,-1
3107,dec,630,1
3108,back,720,-1
3109,dec,216,1
3110,back,764,-1
3111,dec,764,1
3112,back,764,-1
3113,dec,764,1
3114,dec,66,0
3115,back,66,-1
3116,dec,66,0
3117,back,66,-1
3118,dec,66,0
3119,back,66,-1
3120,dec,66,0
3121,back,66,-1
3122,dec,66,0
3123,back,66,-1
3124,dec,66,0
3125,back,66,-1
3126,dec,66,0
3127,back,66,-1
3128,dec,66,0
3129,back,66,-1
3130,dec,66,0
3131,back,66,-1
3132,dec,66,0
3133,dec,629,0
3134,back,629,-1
3135,dec,629,0
3136,back,629,-1
3137,dec,629,0
3138,back,629,-1
3139,dec,629,0
3140,back,629,-1
3141,dec,629,0
3142,back,629,-1
3143,dec,629,0
3144,back,629,-1
3145,dec,629,0
3146,back,629,-1
3147,dec,629,0
3148,back,629,-1
3149,dec,629,0
3150,back,629,-1
3151,dec,629,0
3152,dec,720,0
3153,back,629,-1
3154,dec,629,0
3155,back,629,-1
3156,dec,629,0
3157,back,629,-1
3158,dec,629,0
3159,back,629,-1
3160,dec,629,0
3161,back,629,-1
3162,dec,629,0
3163,back,629,-1
3164,dec,629,0
3165,back,629,-1
3166,dec,629,0
3167,back,629,-1
3168,dec,629,0
3169,back,629,-1
3170,dec,629,0
3171,dec,457,1
3172,back,629,-1
3173,dec,629,0
3174,back,629,-1
3175,dec,629,0
3176,back,629,-1
3177,dec,629,0
3178,back,629,-1
3179,dec,629,0
3180,back,629,-1
3181,dec,629,0
3182,back,629,-1
3183,dec,629,0
3184,back,629,-1
3185,dec,629,0
3186,back,629,-1
3187,dec,629,0
3188,back,629,-1
3189,dec,629,0
3190,dec,672,0
3191,back,672,-1
3192,dec,672,0
3193,back,672,-1
3194,dec,672,0
3195,back,672,-1
3196,dec,672,0
3197,back,672,-1
3198,dec,672,0
3199,back,672,-1
3200,dec,672,0
3201,back,672,-1
3202,dec,672,0
3203,back,672,-1
3204,dec,672,0
3205,back,672,-1
3206,dec,672,0
3207,back,672,-1
3208,dec,672,0
3209,dec,389,1
3210,back,672,-1
3211,dec,672,0
3212,back,629,-1
3213,dec,339,0
3214,back,339,-1
3215,dec,339,0
3216,back,339,-1
3217,dec,629,0
3218,back,629,-1
3219,dec,629,0
3220,back,629,-1
3221,dec,339,0
3222,back,339,-1
3223,dec,339,0
3224,back,339,-1
3225,dec,339,0
3226,back,339,-1
3227,dec,629,0
3228,dec,339,0
3229,back,339,-1
3230,dec,770,0
3231,back,770,-1
3232,dec,339,0
3233,back,339,-1
3234,dec,513,1
3235,back,513,-1
3236,dec,513,1
3237,back,513,-1
3238,dec,513,1
3239,back,513,-1
3240,dec,513,1
3241,back,629,-1
3242,dec,414,1
3243,back,513,-1
3244,dec,513,1
3245,back,457,-1
3246,dec,629,0
3247,dec,770,0
3248,back,770,-1
3249,dec,562,0
3250,back,562,-1
3251,dec,339,0
3252,back,629,-1
3253,dec,916,1
3254,back,339,-1
3254,up,339,0
3255,dec,562,0
3256,back,66,-1
3257,dec,66,0
3258,back,414,-1
3259,dec,414,1
3260,back,562,-1
3261,dec,562,0
3262,back,66,-1
3263,dec,66,0
3264,back,66,-1
3265,dec,66,0
3266,dec,770,0
3267,back,770,-1
3268,dec,770,0
3269,back,770,-1
3270,dec,457,1
3271,back,457,-1
3272,dec,770,0
3273,back,770,-1
3274,dec,770,0
3275,back,770,-1
3276,dec,770,0
3277,back,770,-1
3278,dec,770,0
3279,back,770,-1
3280,dec,770,0
3281,back,770,-1
3282,dec,770,0
3283,back,770,-1
3284,dec,770,0
3285,dec,774,0
3286,back,774,-1
3287,dec,774,0
3288,back,774,-1
3289,dec,774,0
3290,back,770,-1
3291,dec,390,0
3292,back,774,-1
3292,up,774,0
3293,dec,770,0
3294,back,770,-1
3295,dec,770,0
3296,back,770,-1
3297,dec,770,0
3298,back,770,-1
3299,dec,770,0
3300,back,770,-1
3301,dec,770,0
3302,back,770,-1
3303,dec,770,0
3304,dec,305,1
3305,back,770,-1
3306,dec,508,0
3307,back,66,-1
3308,dec,66,0
3309,back,562,-1
3310,dec,562,0
3311,back,66,-1
3312,dec,66,0
3313,back,66,-1
3314,dec,66,0
3315,back,66,-1
3316,dec,66,0
3317,back,66,-1
3318,dec,66,0
3319,back,66,-1
3320,dec,66,0
3321,back,66,-1
3322,dec,66,0
3323,dec,770,0
3324,back,770,-1
3325,dec,770,0
3326,back,770,-1
3327,dec,770,0
3328,back,770,-1
3329,dec,770,0
3330,back,770,-1
3331,dec,770,0
3332,back,770,-1
3333,dec,770,0
3334,back,770,-1
3335,dec,770,0
3336,back,770,-1
3337,dec,770,0
3338,back,770,-1
3339,dec,770,0
3340,back,770,-1
3341,dec,770,0
3342,dec,822,0
3343,back,822,-1
3344,dec,822,0
3345,back,822,-1
3346,dec,822,0
3347,back,822,-1
3348,dec,822,0
3349,back,822,-1
3350,dec,822,0
3351,back,822,-1
3352,dec,822,0
3353,back,822,-1
3354,dec,822,0
3355,back,822,-1
3356,dec,822,0
3357,back,822,-1
3358,dec,822,0
3359,back,822,-1
3360,dec,822,0
3361,dec,457,1
3362,back,822,-1
3363,dec,822,0
3364,back,822,-1
3365,dec,822,0
3366,back,822,-1
3367,dec,822,0
3368,back,822,-1
3369,dec,822,0
3370,back,822,-1
3371,dec,822,0
3372,back,822,-1
3373,dec,822,0
3374,back,822,-1
3375,dec,822,0
3376,back,822,-1
3377,dec,822,0
3378,back,822,-1
3379,dec,822,0
3380,dec,629,0
3381,back,822,-1
3382,dec,822,0
3383,back,629,-1
3384,dec,994,1
3385,back,822,-1
3386,dec,822,0
3387,back,822,-1
3388,dec,822,0
3389,back,822,-1
3390,dec,822,0
3391,back,822,-1
3392,dec,822,0
3393,back,822,-1
3394,dec,822,0
3395,back,822,-1
3396,dec,822,0
3397,back,822,-1
3398,dec,822,0
3399,dec,777,0
3400,back,777,-1
3401,dec,777,0
3402,back,822,-1
3403,dec,822,0
3404,back,822,-1
3405,dec,822,0
3406,back,822,-1
3407,dec,822,0
3408,back,822,-1
3409,dec,822,0
3410,back,822,-1
3411,dec,822,0
3412,back,822,-1
3413,dec,822,0
3414,back,822,-1
3415,dec,822,0
3416,back,822,-1
3417,dec,822,0
3418,dec,629,0
3419,back,629,-1
3420,dec,629,0
3421,back,629,-1
3422,dec,629,0
3423,back,629,-1
3424,dec,629,0
3425,back,629,-1
3426,dec,629,0
3427,back,629,-1
3428,dec,629,0
3429,back,629,-1
3430,dec,629,0
3431,back,629,-1
3432,dec,629,0
3433,back,629,-1
3434,dec,629,0
3435,back,629,-1
3436,dec,629,0
3437,dec,480,0
3438,back,480,-1
3439,dec,480,0
3440,back,480,-1
3441,dec,480,0
3442,back,480,-1
3443,dec,480,0
3444,back,480,-1
3445,dec,480,0
3446,back,480,-1
3447,dec,480,0
3448,back,480,-1
3449,dec,480,0
3450,back,480,-1
3451,dec,480,0
3452,back,480,-1
3453,dec,480,0
3454,back,480,-1
3455,dec,480,0
3456,dec,883,1
3457,back,480,-1
3458,dec,480,0
3459,back,480,-1
3460,dec,480,0
3461,back,629,-1
3462,dec,629,0
3463,back,480,-1
3464,dec,480,0
3465,back,480,-1
3466,dec,480,0
3467,back,480,-1
3468,dec,480,0
3469,back,480,-1
3470,dec,480,0
3471,back,480,-1
3472,dec,480,0
3473,back,480,-1
3474,dec,480,0
3475,dec,931,0
3476,back,480,-1
3477,dec,482,0
3478,back,629,-1
3479,dec,629,0
3480,back,629,-1
3481,dec,629,0
3482,back,822,-1
3483,dec,822,0
3484,back,822,-1
3485,dec,822,0
3486,back,629,-1
3487,dec,629,0
3488,back,629,-1
3489,dec,629,0
3490,back,629,-1
3491,dec,629,0
3492,back,629,-1
3493,dec,629,0
3494,dec,480,0
3495,back,629,-1
3496,dec,629,0
3497,back,480,-1
3498,dec,480,0
3499,back,480,-1
3500,dec,480,0
3501,back,480,-1
3502,dec,480,0
3503,back,480,-1
3504,dec,480,0
3505,back,480,-1
3506,dec,480,0
3507,back,480,-1
3508,dec,480,0
3509,back,480,-1
3510,dec,480,0
3511,back,480,-1
3512,dec,480,0
3513,dec,633,0
3514,back,633,-1
3515,dec,633,0
3516,back,633,-1
3517,dec,633,0
3518,back,633,-1
3519,dec,633,0
3520,back,633,-1
3521,dec,633,0
3522,back,633,-1
3523,dec,266,0
3524,back,266,-1
3525,dec,633,0
3526,back,633,-1
3527,dec,633,0
3528,back,633,-1
3529,dec,266,0
3530,back,266,-1
3531,dec,633,0
3532,dec,266,0
3533,back,633,-1
3534,dec,633,0
3535,back,266,-1
3536,dec,266,0
3537,back,633,-1
3538,dec,633,0
3539,back,633,-1
3540,dec,986,0
3541,back,266,-1
3542,dec,970,1
3543,back,986,-1
3544,dec,986,0
3545,back,480,-1
3546,dec,966,1
3547,back,777,-1
3548,dec,777,0
3549,back,822,-1
3550,dec,822,0
3551,dec,480,0
3552,back,629,-1
3553,dec,629,0
3554,back,457,-1
3555,dec,457,1
3556,back,480,-1
3557,dec,480,0
3558,back,480,-1
3559,dec,480,0
3560,back,480,-1
3561,dec,480,0
3562,back,480,-1
3563,dec,480,0
3564,back,480,-1
3565,dec,480,0
3566,back,480,-1
3567,dec,480,0
3568,back,480,-1
3569,dec,480,0
3570,dec,633,0
3571,back,633,-1
3572,dec,633,0
3573,back,480,-1
3574,dec,480,0
3575,back,931,-1
3576,dec,931,0
3577,back,633,-1
3578,dec,633,0
3579,back,633,-1
3580,dec,633,0
3581,back,633,-1
3582,dec,633,0
3583,back,633,-1
3584,dec,633,0
3585,back,822,-1
3586,dec,822,0
3587,back,822,-1
3588,dec,822,0
3589,dec,704,1
3590,back,704,-1
3591,dec,930,1
3592,back,930,-1
3593,dec,985,1
3593,up,930,1
3594,back,985,-1
3594,back,633,-1
3595,dec,985,1
3596,back,480,-1
3597,dec,633,0
3598,back,822,-1
3599,dec,704,1
3600,back,704,-1
3601,dec,704,1
3602,back,704,-1
3603,dec,704,1
3604,back,704,-1
3605,dec,704,1
3606,back,704,-1
3607,dec,704,1
3608,dec,480,0
3609,back,704,-1
3610,dec,704,1
3611,back,704,-1
3612,dec,704,1
3613,back,704,-1
3614,dec,704,1
3615,back,704,-1
3616,dec,704,1
3617,back,704,-1
3618,dec,704,1
3619,back,704,-1
3620,dec,704,1
3621,back,704,-1
3622,dec,704,1
3623,back,704,-1
3624,dec,704,1
3625,back,704,-1
3626,dec,704,1
3627,dec,822,0
3628,back,704,-1
3629,dec,704,1
3630,back,704,-1
3631,dec,704,1
3632,back,704,-1
3633,dec,704,1
3634,back,704,-1
3635,dec,704,1
3636,back,704,-1
3637,dec,704,1
3638,back,704,-1
3639,dec,704,1
3640,back,704,-1
3641,dec,704,1
3642,back,704,-1
3643,dec,704,1
3644,back,704,-1
3645,dec,704,1
3646,dec,266,0
3647,back,704,-1
3648,dec,704,1
3649,back,704,-1
3650,dec,704,1
3651,back,704,-1
3652,dec,704,1
3653,back,704,-1
3654,dec,704,1
3655,back,704,-1
3656,dec,704,1
3657,back,704,-1
3658,dec,704,1
3659,back,704,-1
3660,dec,704,1
3661,back,704,-1
3662,dec,704,1
3663,back,704,-1
3664,dec,704,1
3665,dec,131,0
3666,back,131,-1
3667,dec,131,0
3668,back,131,-1
3669,dec,131,0
3670,back,131,-1
3671,dec,131,0
3672,back,131,-1
3673,dec,131,0
3674,back,131,-1
3675,dec,131,0
3676,back,131,-1
3677,dec,131,0
3678,back,131,-1
3679,dec,131,0
3680,back,131,-1
3681,dec,131,0
3682,back,131,-1
3683,dec,131,0
3684,dec,20,1
3685,back,131,-1
3686,dec,131,0
3687,back,131,-1
3688,dec,131,0
3689,back,131,-1
3690,dec,131,0
3691,back,131,-1
3692,dec,131,0
3693,back,131,-1
3694,dec,131,0
3695,back,131,-1
3696,dec,131,0
3697,back,131,-1
3698,dec,131,0
3699,back,131,-1
3700,dec,131,0
3701,back,131,-1
3702,dec,131,0
3703,dec,260,0
3704,back,260,-1
3705,dec,260,0
3706,back,260,-1
3707,dec,260,0
3708,back,260,-1
3709,dec,260,0
3710,back,260,-1
3711,dec,260,0
3712,back,260,-1
3713,dec,260,0
3714,back,260,-1
3715,dec,260,0
3716,back,260,-1
3717,dec,260,0
3718,back,260,-1
3719,dec,260,0
3720,back,260,-1
3721,dec,260,0
3722,dec,105,1
3723,back,105,-1
3724,dec,1000,0
3725,back,260,-1
3726,dec,569,1
3727,back,131,-1
3728,dec,995,0
3729,back,995,-1
3730,dec,131,0
3731,back,1000,-1
3732,dec,1000,0
3733,back,131,-1
3734,dec,131,0
3735,back,131,-1
3736,dec,131,0
3737,back,131,-1
3738,dec,131,0
3739,back,131,-1
3740,dec,131,0
3741,dec,995,0
3742,back,995,-1
3743,dec,995,0
3744,back,995,-1
3745,dec,105,1
3746,back,105,-1
3747,dec,105,1
3748,back,105,-1
3749,dec,995,0
3750,back,995,-1
3751,dec,105,1
3752,back,105,-1
3753,dec,260,0
3754,back,260,-1
3755,dec,995,0
3756,back,995,-1
3757,dec,995,0
3758,back,995,-1
3759,dec,105,1
3760,dec,995,0
3761,back,105,-1
3762,dec,105,1
3763,back,995,-1
3764,dec,995,0
3765,back,995,-1
3766,dec,995,0
3767,back,995,-1
3768,dec,995,0
3769,back,995,-1
3770,dec,995,0
3771,back,995,-1
3772,dec,995,0
3773,back,995,-1
3774,dec,995,0
3775,back,995,-1
3776,dec,995,0
3777,back,995,-1
3778,dec,995,0
3779,dec,260,0
3780,back,260,-1
3781,dec,260,0
3782,back,260,-1
3783,dec,260,0
3784,back,260,-1
3785,dec,260,0
3786,back,260,-1
3787,dec,260,0
3788,back,260,-1
3789,dec,260,0
3790,back,260,-1
3791,dec,260,0
3792,back,260,-1
3793,dec,260,0
3794,back,260,-1
3795,dec,260,0
3796,back,260,-1
3797,dec,260,0
3798,dec,194,0
3799,back,194,-1
3800,dec,194,0
3801,back,194,-1
3802,dec,194,0
3803,back,194,-1
3804,dec,194,0
3805,back,260,-1
3806,dec,612,1
3807,back,194,-1
3807,up,194,0
3808,dec,723,0
3809,back,995,-1
3810,dec,589,1
3811,back,105,-1
3812,dec,105,1
3813,back,131,-1
3814,dec,131,0
3815,back,131,-1
3816,dec,131,0
3817,dec,995,0
3818,back,995,-1
3819,dec,995,0
3820,back,995,-1
3821,dec,260,0
3822,back,131,-1
3823,dec,995,0
3824,back,995,-1
3825,dec,131,0
3826,back,260,-1
3827,dec,995,0
3828,back,995,-1
3829,dec,260,0
3830,back,260,-1
3831,dec,995,0
3832,back,995,-1
3833,dec,995,0
3834,back,995,-1
3835,dec,995,0
3836,dec,260,0
3837,back,260,-1
3838,dec,260,0
3839,back,995,-1
3840,dec,995,0
3841,back,260,-1
3842,dec,260,0
3843,back,260,-1
3844,dec,260,0
3845,back,260,-1
3846,dec,260,0
3847,back,260,-1
3848,dec,260,0
3849,back,260,-1
3850,dec,260,0
3851,back,260,-1
3852,dec,260,0
3853,back,260,-1
3854,dec,260,0
3855,dec,425,1
3856,back,425,-1
3857,dec,425,1
3858,back,425,-1
3859,dec,425,1
3860,back,425,-1
3861,dec,425,1
3862,back,425,-1
3863,dec,425,1
3864,back,425,-1
3865,dec,425,1
3866,back,425,-1
3867,dec,425,1
3868,back,425,-1
3869,dec,425,1
3870,back,425,-1
3871,dec,425,1
3872,back,425,-1
3873,dec,425,1
3874,dec,410,0
3875,back,425,-1
3876,dec,245,1
3877,back,260,-1
3878,dec,425,1
3879,back,995,-1
3880,dec,260,0
3881,back,20,-1
3882,dec,995,0
3883,back,995,-1
3884,dec,995,0
3885,back,995,-1
3886,dec,995,0
3887,back,995,-1
3888,dec,995,0
3889,back,995,-1
3890,dec,995,0
3891,back,995,-1
3892,dec,995,0
3893,dec,979,0
3894,back,979,-1
3895,dec,979,0
3896,back,979,-1
3897,dec,979,0
3898,back,979,-1
3899,dec,979,0
3900,back,979,-1
3901,dec,979,0
3902,back,979,-1
3903,dec,979,0
3904,back,979,-1
3905,dec,979,0
3906,back,979,-1
3907,dec,979,0
3908,back,979,-1
3909,dec,979,0
3910,back,979,-1
3911,dec,979,0
3912,dec,104,1
3913,back,979,-1
3914,dec,979,0
3915,back,995,-1
3916,dec,134,0
3917,back,104,-1
3917,up,104,1
3918,dec,24,0
3919,back,131,-1
3920,dec,995,0
3921,back,105,-1
3922,dec,105,1
3923,back,260,-1
3924,dec,20,1
3925,back,20,-1
3926,dec,260,0
3927,back,260,-1
3928,dec,260,0
3929,back,260,-1
3930,dec,20,1
3931,dec,260,0
3932,back,20,-1
3933,dec,20,1
3934,back,20,-1
3935,dec,20,1
3936,back,20,-1
3937,dec,131,0
3938,back,131,-1
3939,dec,131,0
3940,back,131,-1
3941,dec,20,1
3942,back,20,-1
3943,dec,20,1
3944,back,20,-1
3945,dec,20,1
3946,back,20,-1
3947,dec,131,0
3948,back,131,-1
3949,dec,131,0
3950,dec,20,1
3951,back,131,-1
3952,dec,131,0
3953,back,20,-1
3954,dec,20,1
3955,back,131,-1
3956,dec,131,0
3957,back,131,-1
3958,dec,131,0
3959,back,131,-1
3960,dec,131,0
3961,back,131,-1
3962,dec,131,0
3963,back,131,-1
3964,dec,131,0
3965,back,131,-1
3966,dec,131,0
3967,back,131,-1
3968,dec,131,0
3969,dec,917,0
3970,back,131,-1
3971,dec,131,0
3972,back,131,-1
3973,dec,131,0
3974,back,131,-1
3975,dec,131,0
3976,back,131,-1
3977,dec,131,0
3978,back,131,-1
3979,dec,131,0
3980,back,131,-1
3981,dec,131,0
3982,back,131,-1
3983,dec,131,0
3984,back,131,-1
3985,dec,131,0
3986,back,131,-1
3987,dec,131,0
3988,dec,175,0
3989,back,175,-1
3990,dec,175,0
3991,back,175,-1
3992,dec,175,0
3993,back,175,-1
3994,dec,175,0
3995,back,175,-1
3996,dec,175,0
3997,back,175,-1
3998,dec,175,0
3999,back,175,-1
4000,dec,175,0
4001,back,175,-1
4002,dec,175,0
4003,back,175,-1
4004,dec,175,0
4005,back,175,-1
4006,dec,175,0
4007,dec,136,1
4008,back,175,-1
4009,dec,175,0
4010,back,175,-1
4011,dec,175,0
4012,back,175,-1
4013,dec,175,0
4014,back,175,-1
4015,dec,175,0
4016,back,175,-1
4017,dec,175,0
4018,back,175,-1
4019,dec,175,0
4020,back,175,-1
4021,dec,175,0
4022,back,175,-1
4023,dec,175,0
4024,back,175,-1
4025,dec,175,0
4026,dec,72,1
4027,back,72,-1
4028,dec,913,0
4029,back,175,-1
4030,dec,175,0
4031,back,913,-1
4032,dec,913,0
4033,back,175,-1
4034,dec,175,0
4035,back,175,-1
4036,dec,175,0
4037,back,175,-1
4038,dec,175,0
4039,back,175,-1
4040,dec,175,0
4041,back,175,-1
4042,dec,175,0
4043,back,175,-1
4044,dec,175,0
4045,dec,72,1
4046,back,72,-1
4047,dec,72,1
4048,back,72,-1
4049,dec,72,1
4050,back,72,-1
4051,dec,72,1
4052,back,72,-1
4053,dec,72,1
4054,back,72,-1
4055,dec,72,1
4056,back,72,-1
4057,dec,72,1
4058,back,72,-1
4059,dec,72,1
4060,back,72,-1
4061,dec,72,1
4062,back,72,-1
4063,dec,72,1
4064,dec,910,0
4065,back,72,-1
4066,dec,746,1
4067,back,175,-1
4068,dec,72,1
4069,back,913,-1
4070,dec,865,1
4071,back,910,-1
4072,dec,910,0
4073,back,131,-1
4074,dec,131,0
4075,back,131,-1
4076,dec,131,0
4077,back,131,-1
4078,dec,131,0
4079,back,131,-1
4080,dec,131,0
4081,back,131,-1
4082,dec,131,0
4083,dec,175,0
4084,back,175,-1
4085,dec,175,0
4086,back,175,-1
4087,dec,175,0
4088,back,175,-1
4089,dec,175,0
4090,back,175,-1
4091,dec,175,0
4092,back,175,-1
4093,dec,175,0
4094,back,175,-1
4095,dec,175,0
4096,back,175,-1
4097,dec,175,0
4098,back,175,-1
4099,dec,175,0
4100,back,175,-1
4101,dec,175,0
4102,dec,724,1
4103,back,175,-1
4104,dec,907,1
4105,back,131,-1
4106,dec,131,0
4107,back,131,-1
4108,dec,131,0
4109,back,131,-1
4110,dec,131,0
4111,back,131,-1
4112,dec,131,0
4113,back,131,-1
4114,dec,131,0
4115,back,131,-1
4116,dec,131,0
4117,back,131,-1
4118,dec,131,0
4119,back,131,-1
4120,dec,131,0
4121,dec,175,0
4122,back,175,-1
4123,dec,175,0
4124,back,175,-1
4125,dec,175,0
4126,back,175,-1
4127,dec,913,0
4128,back,913,-1
4129,dec,913,0
4130,back,913,-1
4131,dec,175,0
4132,back,175,-1
4133,dec,175,0
4134,back,175,-1
4135,dec,175,0
4136,back,175,-1
4137,dec,913,0
4138,back,913,-1
4139,dec,913,0
4140,dec,175,0
4141,back,175,-1
4142,dec,175,0
4143,back,913,-1
4144,dec,913,0
4145,back,175,-1
4146,dec,175,0
4147,back,175,-1
4148,dec,175,0
4149,back,175,-1
4150,dec,175,0
4151,back,131,-1
4152,dec,131,0
4153,back,175,-1
4154,dec,175,0
4155,back,175,-1
4156,dec,175,0
4157,back,175,-1
4158,dec,175,0
4159,dec,579,1
4159,up,869,1
4160,back,579,-1
4160,back,175,-1
4161,dec,579,1
4162,back,131,-1
4163,dec,131,0
4164,back,131,-1
4165,dec,131,0
4166,back,131,-1
4167,dec,131,0
4168,back,131,-1
4169,dec,131,0
4170,back,131,-1
4171,dec,131,0
4172,back,131,-1
4173,dec,131,0
4174,back,131,-1
4175,dec,131,0
4176,back,131,-1
4177,dec,131,0
4178,dec,261,1
4179,back,131,-1
4180,dec,131,0
4181,back,261,-1
4182,dec,261,1
4183,back,261,-1
4184,dec,175,0
4185,back,175,-1
4186,dec,261,1
4187,back,261,-1
4188,dec,175,0
4189,back,175,-1
4190,dec,261,1
4191,back,131,-1
4192,dec,131,0
4193,back,261,-1
4194,dec,261,1
4195,back,261,-1
4196,dec,175,0
4197,dec,31,0
4198,back,175,-1
4199,dec,261,1
4200,back,131,-1
4201,dec,175,0
4202,back,31,-1
4203,dec,131,0
4204,back,131,-1
4205,dec,131,0
4206,back,131,-1
4207,dec,131,0
4208,back,131,-1
4209,dec,131,0
4210,back,131,-1
4211,dec,131,0
4212,back,131,-1
4213,dec,131,0
4214,back,131,-1
4215,dec,131,0
4216,dec,432,1
4217,back,432,-1
4218,dec,432,1
4219,back,432,-1
4220,dec,432,1
4221,back,432,-1
4222,dec,432,1
4223,back,432,-1
4224,dec,432,1
4225,back,432,-1
