# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=0 lyapunov_step=-1 lyapunov_check=0 stability_constrained=1 tight_physical=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma,selected_stability_rho,selected_stability_sigma,stability_probes
1591,dec,202,589,0.9247991739,0.003082663913,5,0,0.9654593241,98,0,-inf,0,0,0,0,-inf,0,0,0,0.889294505,1
1592,back,201,585,0.8891424273,0.002963808091,7,0,0.9654593241,99,0,-inf,0,0,0,0,-inf,0,0,0,0.9243178357,1
1593,dec,202,589,0.9245700656,0.003081900219,7,0,0.9654593241,98,0,-inf,0,0,0,0,-inf,0,0,0,0.8889413228,1
1594,dec,201,588,0.8891863084,0.002963954361,7,0,0.9653468108,99,0,-inf,0,0,0,0,-inf,0,0,0,0.8531181762,1
1595,back,200,584,0.8533864993,0.002844621664,5,0,0.9653468108,100,0,-inf,0,0,0,0,-inf,0,0,0,0.889294505,1
1596,dec,201,585,0.8895041075,0.002965013692,8,0,0.9653468108,99,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1597,back,200,581,0.8691800379,0.002897266793,5,0,0.9653468108,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8849349345,1
1598,dec,201,585,0.8849300353,0.002949766784,3,0,0.9653468108,99,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1599,back,200,581,0.8693455334,0.002897818445,6,0,0.9653468108,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1600,dec,200,581,0.8692743048,0.002897581016,0,1,0.9653468108,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8332463382,1
1601,back,199,580,0.8330850905,0.002776950302,7,0,0.9650968509,101,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1602,dec,200,581,0.869576773,0.002898589243,6,0,0.9650968509,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8313113786,1
1603,back,199,578,0.8311663589,0.00277055453,7,0,0.9648025242,101,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1604,dec,200,581,0.8689556621,0.002896518874,8,0,0.9648025242,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8332463382,1
1605,back,199,580,0.8332739904,0.002777579968,6,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1606,dec,200,581,0.8696658166,0.002898886055,6,0,0.9647488452,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8306546829,1
1607,back,199,572,0.8310702623,0.002770234208,10,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1608,dec,200,581,0.8696204055,0.002898734685,8,0,0.9647488452,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8332463382,1
1609,back,199,580,0.8329723582,0.002776574527,7,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1610,dec,200,581,0.8696997521,0.002898999174,6,0,0.9647488452,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8313113786,1
1611,back,199,578,0.8311660137,0.002770553379,10,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.8693541445,1
1612,dec,200,581,0.8693443311,0.002897814437,8,0,0.9647488452,100,0,-inf,0,0,0,0,-inf,0,0,0,0.8332463382,1
1613,dec,199,580,0.8334374163,0.002778124721,8,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1614,back,198,575,0.7966175993,0.002655391998,7,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.8304963402,1
1615,dec,199,576,0.8309513996,0.002769837999,5,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.7973161904,1
1616,back,198,573,0.7970320806,0.002656773602,10,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.827530279,1
1617,dec,199,578,0.8276162718,0.002758720906,5,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.7973161904,1
1618,back,198,573,0.7969346459,0.00265644882,4,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.8304963402,1
1619,dec,199,576,0.8305333688,0.002768444563,10,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1620,back,198,575,0.7963593223,0.002654531074,5,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.8304963402,1
1621,dec,199,576,0.8311124981,0.002770374994,6,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.7973161904,1
1622,back,198,573,0.7984280587,0.002661426862,7,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.8304963402,1
1623,dec,199,576,0.8312342325,0.002770780775,9,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.7973161904,1
1624,back,198,573,0.7977174217,0.002659058072,10,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.8304963402,1
1625,dec,199,576,0.8308111578,0.002769370526,10,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1626,back,198,575,0.7968833526,0.002656277842,5,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.8304963402,1
1627,dec,199,576,0.8308922495,0.002769640832,6,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1628,back,198,575,0.7964787886,0.002654929295,7,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.8304963402,1
1629,dec,199,576,0.8306764129,0.002768921376,6,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.7973161904,1
1630,back,198,573,0.7973720678,0.002657906893,9,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.8304963402,1
1631,dec,199,576,0.8309588381,0.002769862794,10,0,0.9647488452,101,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1632,dec,198,575,0.7963565126,0.002654521709,8,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7599558915,1
1633,back,197,569,0.7599162508,0.002533054169,4,0,0.9647488452,103,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1634,dec,198,575,0.796683269,0.002655610897,4,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7627416979,1
1635,back,197,572,0.7623260779,0.002541086926,11,0,0.9647488452,103,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1636,dec,198,575,0.7972426993,0.002657475664,10,0,0.9647488452,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7599558915,1
1637,back,197,569,0.7598221618,0.002532740539,5,0,0.9646754006,103,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1638,dec,198,575,0.7964748873,0.002654916291,5,0,0.9646754006,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7586130163,1
1639,back,197,572,0.7590652298,0.002530217433,14,0,0.9646754006,103,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1640,dec,198,575,0.7957374409,0.002652458136,8,0,0.9646754006,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7582377644,1
1641,back,197,572,0.7573253436,0.002524417812,7,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1642,dec,198,575,0.7963459219,0.002654486406,7,0,0.9645012368,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7592876112,1
1643,back,197,572,0.7594459206,0.002531486402,14,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1644,dec,198,575,0.7959729178,0.002653243059,15,0,0.9645012368,102,0,-inf,0,0,0,0,-inf,0,0,0,0.762741698,1
1645,back,197,572,0.7619527748,0.002539842583,15,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1646,dec,198,575,0.7958281153,0.002652760384,14,0,0.9645012368,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7582377644,1
1647,back,197,572,0.7583124547,0.002527708182,15,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.796496976,1
1648,dec,198,575,0.7959558826,0.002653186275,15,0,0.9645012368,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7627416979,1
1649,back,197,572,0.7623131679,0.002541043893,14,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7973161904,1
1650,dec,198,573,0.7969788219,0.002656596073,7,0,0.9645012368,102,0,-inf,0,0,0,0,-inf,0,0,0,0.7661094566,1
1651,dec,197,569,0.7661762921,0.002553920974,21,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7382203978,1
1652,back,196,560,0.7375688728,0.002458562909,15,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7635989821,1
1653,dec,197,563,0.7638365564,0.002546121855,14,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7382203978,1
1654,back,196,560,0.7384835367,0.002461611789,8,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7622333743,1
1655,dec,197,564,0.7618954935,0.002539651645,8,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7382203978,1
1656,back,196,560,0.7382990633,0.002460996878,13,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.769666714,1
1657,dec,197,565,0.7700400707,0.002566800236,14,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1658,back,196,556,0.7397339049,0.002465779683,16,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.769666714,1
1659,dec,197,565,0.769328097,0.00256442699,7,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1660,back,196,556,0.7399574014,0.002466524671,6,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.769666714,1
1661,dec,197,565,0.7692989365,0.002564329788,8,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1662,back,196,556,0.7401041492,0.002467013831,6,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.769666714,1
1663,dec,197,565,0.7699998571,0.00256666619,7,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1664,back,196,556,0.7402139404,0.002467379801,7,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.769666714,1
1665,dec,197,565,0.7695907144,0.002565302381,3,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1666,back,196,556,0.7394905301,0.002464968434,6,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.769666714,1
1667,dec,197,565,0.7697075656,0.002565691885,5,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1668,back,196,556,0.7400180786,0.002466726929,4,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.769666714,1
1669,dec,197,565,0.7702409685,0.002567469895,3,0,0.9645012368,103,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1670,dec,196,556,0.7401385901,0.002467128634,3,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7124360839,1
1671,back,195,555,0.7121285583,0.002373761861,5,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7296833013,1
1672,dec,196,564,0.7296647032,0.002432215677,6,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7124360839,1
1673,back,195,555,0.7128081105,0.002376027035,2,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1674,dec,196,556,0.7400085927,0.002466695309,4,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7107119593,1
1675,back,195,553,0.7107773617,0.002369257872,5,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7399526094,1
1676,dec,196,556,0.7395794667,0.002465264889,9,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7124360839,1
1677,back,195,555,0.7123294245,0.002374431415,6,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7467562613,1
1678,dec,196,558,0.7467425305,0.002489141768,14,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1679,back,195,555,0.7180859821,0.00239361994,7,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7467562613,1
1680,dec,196,558,0.7464722847,0.002488240949,6,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1681,back,195,555,0.718340493,0.00239446831,6,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7467562613,1
1682,dec,196,558,0.747136071,0.00249045357,5,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1683,back,195,555,0.717826129,0.002392753763,8,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7467562613,1
1684,dec,196,558,0.746487664,0.002488292213,7,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1685,back,195,555,0.7185127733,0.002395042578,5,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7467562613,1
1686,dec,196,558,0.7472608066,0.002490869355,6,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1687,back,195,555,0.7180003865,0.002393334622,8,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.7467562613,1
1688,dec,196,558,0.747182662,0.002490608873,5,0,0.9645012368,104,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1689,dec,195,555,0.7180958677,0.002393652892,8,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1690,back,194,550,0.6864871472,0.002288290491,9,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1691,dec,195,555,0.7177792873,0.002392597624,5,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1692,back,194,550,0.6862833668,0.002287611223,10,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1693,dec,195,555,0.7182100451,0.002394033484,6,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1694,back,194,550,0.6864535226,0.002288178409,7,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1695,dec,195,555,0.7182137339,0.00239404578,8,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1696,back,194,550,0.686584428,0.00228861476,7,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1697,dec,195,555,0.7182355195,0.002394118398,6,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1698,back,194,550,0.6860748781,0.00228691626,5,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872963,1
1699,dec,195,555,0.7183291844,0.002394430615,10,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1700,back,194,550,0.6862296877,0.002287432292,4,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1701,dec,195,555,0.7183255636,0.002394418545,9,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1702,back,194,550,0.6861245758,0.002287081919,4,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1703,dec,195,555,0.7182222847,0.002394074282,8,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1704,back,194,550,0.68626803,0.0022875601,9,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1705,dec,195,555,0.7180646652,0.002393548884,5,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1706,back,194,550,0.6860009806,0.002286669935,5,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.7180872962,1
1707,dec,195,555,0.7184577978,0.002394859326,8,0,0.9645012368,105,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1708,dec,194,550,0.6857137086,0.002285712362,5,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6517165372,1
1709,back,193,547,0.6516991139,0.00217233038,10,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1710,dec,194,550,0.6864382373,0.002288127458,12,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6530236211,1
1711,back,193,547,0.6542047841,0.002180682614,6,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6864114526,1
1712,dec,194,550,0.6863381669,0.00228779389,6,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6530236211,1
1713,back,193,547,0.6531871609,0.002177290536,8,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6830831075,1
1714,dec,194,552,0.6830207747,0.002276735916,7,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1715,back,193,547,0.653887168,0.002179623893,5,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6807258359,1
1716,dec,194,550,0.6806696793,0.002268898931,11,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1717,back,193,547,0.6545655425,0.002181885142,11,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6807258359,1
1718,dec,194,550,0.6818684623,0.002272894874,11,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1719,back,193,547,0.6545537522,0.002181845841,11,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6830831075,1
1720,dec,194,552,0.6832107096,0.002277369032,4,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6530236211,1
1721,back,193,547,0.6528777682,0.002176259227,8,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6830831075,1
1722,dec,194,552,0.6823703067,0.002274567689,5,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1723,back,193,547,0.6543751582,0.002181250527,9,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6830831075,1
1724,dec,194,552,0.6822559064,0.002274186355,4,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1725,back,193,547,0.6536034008,0.002178678003,4,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6830831075,1
1726,dec,194,552,0.6825610426,0.002275203475,4,0,0.9645012368,106,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1727,dec,193,547,0.6538676757,0.002179558919,5,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1728,back,192,543,0.6219220948,0.002073073649,11,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1729,dec,193,547,0.6534277326,0.002178092442,4,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1730,back,192,543,0.622103352,0.00207367784,11,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1731,dec,193,547,0.6538538915,0.002179512972,5,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1732,back,192,543,0.6226070333,0.002075356778,8,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1733,dec,193,547,0.6531264957,0.002177088319,5,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1734,back,192,543,0.6229355754,0.002076451918,8,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1735,dec,193,547,0.6542494388,0.002180831463,7,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1736,back,192,543,0.6224605585,0.002074868528,6,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1737,dec,193,547,0.6539541411,0.002179847137,7,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1738,back,192,543,0.622299143,0.002074330477,6,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1739,dec,193,547,0.6534855251,0.002178285084,6,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1740,back,192,543,0.6220424088,0.002073474696,6,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1741,dec,193,547,0.6542350119,0.002180783373,7,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1742,back,192,543,0.6217475279,0.00207249176,5,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1743,dec,193,547,0.6523733489,0.00217457783,5,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1744,back,192,543,0.6212300885,0.002070766962,11,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.6536188539,1
1745,dec,193,547,0.6530759003,0.002176919668,4,0,0.9645012368,107,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1746,dec,192,543,0.6221370488,0.002073790163,5,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,3
1747,back,191,537,0.5891666025,0.001963888675,9,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1748,dec,192,543,0.6219815369,0.00207327179,8,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5876377313,1
1749,back,191,539,0.5880386434,0.001960128811,14,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6181862154,1
1750,dec,192,543,0.6182125084,0.002060708361,11,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5876377313,1
1751,back,191,539,0.5875559431,0.00195851981,5,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1752,dec,192,543,0.6222375436,0.002074125145,7,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1753,back,191,537,0.5889873188,0.001963291063,9,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1754,dec,192,543,0.6223182727,0.002074394242,15,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1755,back,191,537,0.5893836821,0.001964612274,8,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1756,dec,192,543,0.6223517412,0.002074505804,15,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1757,back,191,537,0.5896111761,0.001965370587,6,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1758,dec,192,543,0.6213826647,0.002071275549,10,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5850574936,1
1759,back,191,540,0.5855228321,0.001951742774,14,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1760,dec,192,543,0.6229394282,0.002076464761,8,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1761,back,191,537,0.5897237322,0.001965745774,31,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1762,dec,192,543,0.6221966991,0.002073988997,15,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1763,back,191,537,0.58937015,0.001964567167,7,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.6222083849,1
1764,dec,192,543,0.6209816885,0.002069938962,9,0,0.9645012368,108,0,-inf,0,0,0,0,-inf,0,0,0,0.5876377313,1
1765,dec,191,539,0.5875826405,0.001958608802,15,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1766,back,190,533,0.5570850832,0.001856950277,13,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1767,dec,191,537,0.5890890257,0.001963630086,10,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5565280339,1
1768,back,190,533,0.5570738056,0.001856912685,12,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1769,dec,191,537,0.5895365827,0.001965121942,27,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5565280339,2
1770,back,190,533,0.5566556712,0.001855518904,24,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1771,dec,191,537,0.5891639903,0.001963879968,19,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5565280339,1
1772,back,190,533,0.5560887461,0.001853629154,20,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1773,dec,191,537,0.5892453313,0.001964151104,30,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1774,back,190,533,0.5566360351,0.00185545345,13,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1775,dec,191,537,0.5892268372,0.001964089457,13,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5565280339,4
1776,back,190,533,0.5570924122,0.001856974707,11,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1777,dec,191,537,0.5899247539,0.001966415846,21,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,3
1778,back,190,533,0.5570010468,0.001856670156,26,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1779,dec,191,537,0.5895728603,0.001965242868,23,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5565280339,2
1780,back,190,533,0.5559573805,0.001853191268,15,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1781,dec,191,537,0.5887813576,0.001962604525,15,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5565280339,3
1782,back,190,533,0.5562201922,0.001854067307,14,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5894857603,1
1783,dec,191,537,0.5895787341,0.001965262447,21,0,0.9645012368,109,0,-inf,0,0,0,0,-inf,0,0,0,0.5565280339,2
1784,dec,190,533,0.5565556529,0.00185518551,16,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1785,back,189,529,0.5256434572,0.001752144857,9,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1786,dec,190,533,0.5572934011,0.00185764467,28,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1787,back,189,529,0.527158228,0.001757194093,39,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5447093729,1
