# scorer=cert K=3 N=300 M=1245 seed=4 r=0.9 theta=0 veto=0 lookahead_k=0 parisi_exchange=0 parisi_audit=0 dynamic_I_backtrack=0 sigma_certified=0 transaction_safe=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,P_max,I_min,predicted_delta_sigma,predicted_release_gain,actual_release_gain,release_converged,certified_sigma,replay_error,sp_residual,sp_contraction
204,dec,290,1160,2.97902177,0.009930072566,0,0,0.9921988981,10,0,1,0,-0,0,0,0,0,0.009846779958,0
205,back,289,1150,2.971375636,0.009904585454,2,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.006628891809,0.5812334343
206,dec,290,1160,2.979018875,0.009930062918,2,0,0.9921988981,10,0,1,0,-0,0,0,0,0,0.006078227185,0.5711692985
207,dec,289,1150,2.971393623,0.009904645411,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.008769234196,0.4641876628
208,back,288,1142,2.966399104,0.009887997014,3,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.003421231695,0.2579271241
209,dec,289,1152,2.96862407,0.009895413566,3,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.003912614866,0.3906702746
210,back,288,1142,2.966425809,0.00988808603,0,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.006014456413,0
211,dec,289,1149,2.973470913,0.009911569711,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.007482708805,0.3897127958
212,back,288,1142,2.96643323,0.009888110767,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.008113229453,0.4269806055
213,dec,289,1149,2.973452197,0.009911507324,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.007984582526,0.4144453507
214,back,288,1142,2.966456102,0.009888187007,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.007979112911,0.4124983588
215,dec,289,1149,2.973444962,0.009911483205,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.007693527801,0.3853940473
216,back,288,1142,2.966439675,0.009888132251,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.007904356674,0.4167434151
217,dec,289,1149,2.97343491,0.009911449701,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.008065679533,0.4145760667
218,back,288,1142,2.966438133,0.009888127111,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.008023912977,0.4164288371
219,dec,289,1149,2.973434628,0.00991144876,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.008291859898,0.422705184
220,back,288,1142,2.966432504,0.009888108348,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.008079818345,0.4224167641
221,dec,289,1149,2.973444798,0.009911482659,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.008313162715,0.4232814204
222,back,288,1142,2.966429829,0.00988809943,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.008172906721,0.425265977
223,dec,289,1149,2.97345484,0.009911516133,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.008303561496,0.4224661068
224,back,288,1142,2.966423334,0.009888077781,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.008190268751,0.4255356329
225,dec,289,1149,2.973462667,0.009911542224,1,0,0.9921988981,11,0,1,0,-0,0,0,0,0,0.008280748572,0.4205526506
226,dec,288,1142,2.966417956,0.009888059852,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.008190342325,0.4247718347
227,back,287,1133,2.95904583,0.009863486101,0,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.009687387527,0
228,dec,288,1142,2.966481408,0.009888271359,0,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.009546739685,0
229,back,287,1133,2.959209689,0.009864032298,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.008276500003,0.7265288685
230,dec,288,1142,2.966554222,0.009888514074,0,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.009442988753,0
231,back,287,1133,2.959349292,0.009864497639,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.008231338002,0.7939709717
232,dec,288,1142,2.966570676,0.009888568921,0,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.009746027232,0
233,back,287,1133,2.959436692,0.009864788973,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.007911479953,0.7678908126
234,dec,288,1142,2.966547964,0.009888493212,0,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.009831442834,0
235,back,287,1133,2.959472049,0.00986490683,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.008130544038,0.7917274308
236,dec,288,1142,2.966461973,0.009888206578,0,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.009658479388,0
237,back,287,1133,2.959453798,0.009864845993,0,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.009979805367,0
238,dec,288,1140,2.965785791,0.009885952637,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.005707087991,0.2849579836
239,back,287,1132,2.960335961,0.009867786536,2,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.008553395997,0.4451162864
240,dec,288,1141,2.962913583,0.009876378612,2,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.005083928527,0.3599504528
241,back,287,1132,2.960335591,0.009867785303,0,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.006653412171,0
242,dec,288,1140,2.966025955,0.009886753183,1,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.005794091354,0.2075719618
243,back,287,1132,2.96039769,0.009867992302,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.006447656972,0.3104969541
244,dec,288,1136,2.966050768,0.009886835893,4,0,0.9921988981,12,0,1,0,-0,0,0,0,0,0.007073446836,0.282325745
245,dec,287,1132,2.960438999,0.009868129996,4,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.006836872645,0.2809020031
246,back,286,1125,2.953662181,0.009845540604,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007486022711,0.3937194023
247,dec,287,1132,2.960421162,0.009868070539,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.007319702816,0.3908262431
248,back,286,1125,2.953674373,0.009845581242,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.008796390115,0.4742047706
249,dec,287,1132,2.960383735,0.009867945783,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.00829979895,0.4257831614
250,back,286,1125,2.953740413,0.009845801376,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007989826412,0.4177773392
251,dec,287,1132,2.960391284,0.009867970945,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.007689310515,0.3975784482
252,back,286,1125,2.953805978,0.009846019928,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.00787593393,0.4199697508
253,dec,287,1132,2.960392465,0.009867974884,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.008083814086,0.419522636
254,back,286,1125,2.953861023,0.00984620341,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.008014226492,0.4290399829
255,dec,287,1132,2.960371559,0.009867905196,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.007953969182,0.4175669398
256,back,286,1125,2.953891555,0.009846305182,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.008129516817,0.4375879585
257,dec,287,1132,2.960341068,0.009867803561,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.008102371035,0.4248476914
258,back,286,1125,2.95389429,0.0098463143,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.00801021048,0.4326200037
259,dec,287,1132,2.9603049,0.009867683,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.008028821903,0.4242262586
260,back,286,1125,2.953881329,0.009846271095,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007964445563,0.4319244344
261,dec,287,1132,2.960284947,0.00986761649,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.008012484349,0.4244645044
262,back,286,1125,2.953865334,0.00984621778,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007799525748,0.423856894
263,dec,287,1132,2.96028427,0.009867614232,1,0,0.9921988981,13,0,1,0,-0,0,0,0,0,0.007968428013,0.4240040861
264,dec,286,1125,2.953854092,0.009846180305,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007750655539,0.421037047
265,back,285,1117,2.946742931,0.009822476437,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.008605136275,0.3013192638
266,dec,286,1125,2.95386896,0.009846229867,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.00790826272,0.2927369944
267,back,285,1117,2.946781806,0.009822606019,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.008262496037,0.2907039641
268,dec,286,1125,2.953865139,0.00984621713,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.008198274894,0.2777186935
269,back,285,1117,2.946774777,0.00982258259,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.008295952206,0.2783815469
270,dec,286,1125,2.953830815,0.009846102718,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007997890185,0.2747932304
271,back,285,1117,2.946763724,0.009822545745,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.007978896704,0.2693777913
272,dec,286,1125,2.953811119,0.009846037062,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007784290086,0.2653902689
273,back,285,1117,2.94674135,0.009822471166,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.007851430822,0.2693534265
274,dec,286,1125,2.953803966,0.009846013221,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007829047882,0.270303476
275,back,285,1117,2.94672941,0.009822431366,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.007836360819,0.2698973917
276,dec,286,1125,2.953815501,0.009846051669,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.0078850199,0.2686583815
277,back,285,1117,2.946720941,0.009822403137,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.007852699664,0.2712101609
278,dec,286,1125,2.953836111,0.009846120368,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007888086774,0.2698612349
279,back,285,1117,2.946719388,0.00982239796,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.007783246047,0.2692681297
280,dec,286,1125,2.953862933,0.009846209776,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.007923920859,0.269639982
281,back,285,1117,2.946717486,0.009822391621,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.00781846054,0.2706057251
282,dec,286,1125,2.953883016,0.00984627672,1,0,0.9921988981,14,0,1,0,-0,0,0,0,0,0.00791956078,0.2700497764
283,dec,285,1117,2.946711886,0.009822372953,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.007793692132,0.2693714197
284,back,284,1112,2.939315249,0.009797717497,2,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.008196871928,0.5724589816
285,dec,285,1117,2.946770485,0.009822568283,2,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.007044225777,0.5081594837
286,back,284,1112,2.939512086,0.009798373621,2,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.007265163273,0.5218016377
287,dec,285,1117,2.946689044,0.009822296813,2,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.00659238805,0.5085417236
288,back,284,1112,2.939529229,0.009798430762,2,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.006751221855,0.5089232034
289,dec,285,1120,2.946441654,0.00982147218,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.00841246987,0.2988769166
290,back,284,1112,2.93952055,0.009798401833,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.009514681614,0.3079088249
291,dec,285,1117,2.946517572,0.009821725241,2,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.006030517623,0.4438438631
292,back,284,1112,2.939511696,0.009798372318,2,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.007005826726,0.5530775363
293,dec,285,1120,2.946360689,0.009821202297,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.009192091581,0.2970601157
294,back,284,1112,2.939400867,0.009798002889,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.008730324004,0.290525391
295,dec,285,1120,2.946411427,0.009821371424,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.008479677531,0.2787606897
296,back,284,1112,2.939451182,0.009798170608,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.008843835223,0.2816674552
297,dec,285,1120,2.946415169,0.009821383898,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.008237910264,0.2678960115
298,back,284,1112,2.939414645,0.009798048815,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.007685328482,0.2682551171
299,dec,285,1120,2.946433578,0.009821445261,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.008169854807,0.2760749801
300,back,284,1112,2.939418931,0.009798063105,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.007929893018,0.268532161
301,dec,285,1120,2.946447584,0.009821491948,1,0,0.9921988981,15,0,1,0,-0,0,0,0,0,0.00790152273,0.2644483967
302,dec,284,1112,2.939408664,0.009798028879,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.007862219042,0.2702278334
303,back,283,1104,2.931914253,0.00977304751,2,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.004300344977,0.4149997301
304,dec,284,1112,2.93939416,0.009797980534,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.009942144031,0.5328007453
305,back,283,1104,2.932022116,0.009773407054,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009783671806,0.5409318427
306,dec,284,1112,2.939390614,0.009797968713,2,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.004750701843,0.4701698832
307,back,283,1104,2.932050106,0.009773500352,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009651799407,0.5030379348
308,dec,284,1112,2.939303477,0.009797678257,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.009420879565,0.5215042238
309,back,283,1104,2.932080942,0.00977360314,2,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.004371237972,0.4309228844
310,dec,284,1112,2.939219367,0.00979739789,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.009468410645,0.5070758842
311,back,283,1104,2.932012525,0.009773375085,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009657874698,0.5351400271
312,dec,284,1112,2.939216111,0.009797387038,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.009787047687,0.5456730321
313,back,283,1104,2.93198855,0.009773295167,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009836480464,0.5609462168
314,dec,284,1112,2.939258328,0.009797527758,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.009834041342,0.5585553984
315,back,283,1104,2.931986192,0.009773287308,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009875044572,0.5669730465
316,dec,284,1112,2.939321928,0.009797739762,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.009933133828,0.5636485748
317,back,283,1104,2.931974757,0.009773249191,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009708882447,0.555678451
318,dec,284,1112,2.939399813,0.009797999377,2,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.004864114142,0.4859212597
319,back,283,1104,2.93190945,0.009773031498,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009592108865,0.5138585465
320,dec,284,1112,2.939434681,0.009798115604,1,0,0.9921988981,16,0,1,0,-0,0,0,0,0,0.009675571259,0.5340790926
321,dec,283,1104,2.93189853,0.009772995098,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009984273574,0.5468017371
322,back,282,1095,2.925205787,0.009750685957,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.007479263812,0.2079702775
323,dec,283,1103,2.930709897,0.00976903299,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.008353634215,0.1202171752
324,back,282,1095,2.925376163,0.009751253875,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.008542736866,0.4310229039
325,dec,283,1103,2.932009934,0.009773366447,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.007902065844,0.2669886985
326,back,282,1095,2.925657798,0.009752192661,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.008567244197,0.3258821979
327,dec,283,1100,2.931805719,0.009772685731,2,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.00635491137,0.5025702837
328,back,282,1095,2.925694877,0.009752316258,2,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.00686988216,0.5506821163
329,dec,283,1104,2.931826724,0.009772755745,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.007004875434,0.2009845123
330,back,282,1095,2.925549669,0.009751832231,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.006582866885,0.1915156234
331,dec,283,1103,2.931831577,0.009772771925,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009195861261,0.2980153272
332,back,282,1095,2.92550957,0.009751698567,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.008601619024,0.29055627
333,dec,283,1103,2.931806687,0.009772688958,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.007527643212,0.2658452481
334,back,282,1095,2.925437684,0.009751458945,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.007263735362,0.2604019489
335,dec,283,1102,2.930906507,0.009769688356,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.007677100848,0.3715723925
336,back,282,1095,2.925422925,0.00975140975,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.006881439619,0.4535325475
337,dec,283,1103,2.931926803,0.009773089342,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.009333657745,0.3059392051
338,back,282,1095,2.925467932,0.009751559773,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.008206023447,0.2742949778
339,dec,283,1103,2.931980358,0.009773267861,1,0,0.9921988981,17,0,1,0,-0,0,0,0,0,0.007862539993,0.2586723318
340,dec,282,1095,2.925470069,0.009751566896,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.007492724347,0.2579308059
341,back,281,1086,2.917768639,0.009725895464,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.007519402288,0.1534205195
342,dec,282,1095,2.925413586,0.009751378621,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.007360986239,0.152375673
343,back,281,1086,2.917801972,0.009726006574,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.006283968318,0.5265011709
344,dec,282,1095,2.925435727,0.009751452422,2,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.006007110942,0.4908354616
345,back,281,1086,2.917934426,0.009726448085,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.007418348066,0.1508259135
346,dec,282,1095,2.925366714,0.009751222378,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.007328865352,0.1522232573
347,back,281,1086,2.917851259,0.009726170865,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.006152887656,0.5318353726
348,dec,282,1095,2.925390908,0.009751303026,2,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.0060775979,0.4757899396
349,back,281,1086,2.917945067,0.009726483558,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.007456435886,0.1526468749
350,dec,282,1095,2.925311871,0.009751039571,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.00727767047,0.1513950056
351,back,281,1086,2.917833161,0.009726110535,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.009719929559,0.2001722932
352,dec,282,1095,2.925280783,0.009750935945,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.009024646756,0.1859345046
353,back,281,1086,2.917828709,0.009726095696,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.008331009999,0.1746193388
354,dec,282,1095,2.925330768,0.00975110256,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.008687394245,0.1810845591
355,back,281,1086,2.917858603,0.009726195345,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.008383820837,0.1765072831
356,dec,282,1095,2.925366807,0.009751222689,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.008075957918,0.1684375918
357,back,281,1086,2.917856743,0.009726189145,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.00796425751,0.1674245477
358,dec,282,1095,2.925386629,0.009751288765,1,0,0.9921988981,18,0,1,0,-0,0,0,0,0,0.008031220477,0.1667659888
359,dec,281,1086,2.917843085,0.009726143618,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.007862900903,0.1650504801
360,back,280,1077,2.910199584,0.00970066528,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.007381586965,0.7110401307
361,dec,281,1086,2.9179271,0.009726423666,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.006259613787,0.5796084518
362,back,280,1077,2.910447403,0.009701491342,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.005606629253,0.5129064132
363,dec,281,1086,2.917888551,0.00972629517,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.005926535391,0.5028048345
364,back,280,1077,2.910272922,0.00970090974,1,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.009675449138,0.4774605827
365,dec,281,1085,2.917483361,0.009724944537,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.007318942567,0.1489502309
366,back,280,1077,2.910194488,0.009700648293,1,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.008655521217,0.1801614902
367,dec,281,1086,2.917788746,0.009725962485,1,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.009292765856,0.4746484631
368,back,280,1077,2.910337003,0.009701123343,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006092940506,0.5757156831
369,dec,281,1086,2.91785216,0.009726173867,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.006433006164,0.494540114
370,back,280,1077,2.910327189,0.00970109063,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.005861934833,0.4937671873
371,dec,281,1086,2.917906411,0.009726354705,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.006376494115,0.5135765629
372,back,280,1077,2.910319304,0.009701064347,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006410201031,0.5121700669
373,dec,281,1086,2.917931089,0.009726436964,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.006452467742,0.5090915136
374,back,280,1077,2.91019666,0.009700655532,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006119757472,0.5602638088
375,dec,281,1086,2.917945875,0.00972648625,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.006265274428,0.5538710997
376,back,280,1077,2.910276074,0.009700920248,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.005835438207,0.5512995822
377,dec,281,1086,2.917917045,0.009726390151,2,0,0.9921988981,19,0,1,0,-0,0,0,0,0,0.006116869213,0.5119268076
378,dec,280,1077,2.910186358,0.009700621195,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.00557582431,0.5557562187
379,back,279,1068,2.902809442,0.009676031472,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.005694102182,0.4972753004
380,dec,280,1077,2.910345305,0.009701151016,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.005387721283,0.5264668979
381,back,279,1068,2.902909894,0.009676366313,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.00616738367,0.534908717
382,dec,280,1077,2.910127178,0.009700423925,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.005813580724,0.5470515199
383,back,279,1068,2.902825921,0.009676086403,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.005946504689,0.5020153421
384,dec,280,1077,2.910255847,0.009700852822,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.005423673955,0.5419420363
385,back,279,1068,2.90276724,0.0096758908,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.00635444952,0.5662946582
386,dec,280,1077,2.910292025,0.009700973415,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006739431701,0.5778417565
387,back,279,1068,2.902772773,0.009675909245,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.005941551241,0.5682303538
388,dec,280,1077,2.910349005,0.00970116335,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006152096857,0.575245448
389,back,279,1068,2.902777654,0.009675925514,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.006196205287,0.5820775184
390,dec,280,1077,2.910388275,0.00970129425,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006117272492,0.566396651
391,back,279,1068,2.902763784,0.00967587928,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.006199457034,0.5812685657
392,dec,280,1077,2.910373228,0.009701244094,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006090847167,0.5646333656
393,back,279,1068,2.902748516,0.009675828385,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.006146926064,0.5710399168
394,dec,280,1077,2.910351636,0.009701172119,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006147005776,0.5692062436
395,back,279,1068,2.902760471,0.009675868235,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.006093184243,0.567117925
396,dec,280,1077,2.910343632,0.009701145442,2,0,0.9921988981,20,0,1,0,-0,0,0,0,0,0.006193933035,0.5730850699
397,dec,279,1068,2.902785926,0.009675953088,2,0,0.9921988981,21,0,1,0,-0,0,0,0,0,0.006030155538,0.5642976729
398,back,278,1063,2.895468494,0.009651561645,2,0,0.9921070879,22,0,1,0,-0,0,0,0,0,0.005655197597,0.4159934518
399,dec,279,1068,2.90277192,0.009675906401,2,0,0.9921070879,21,0,1,0,-0,0,0,0,0,0.004633324475,0.3528126737
400,back,278,1063,2.895605241,0.009652017471,2,0,0.9921070879,22,0,1,0,-0,0,0,0,0,0.005652480044,0.4429905886
401,dec,279,1072,2.90272953,0.009675765099,2,0,0.9921070879,21,0,1,0,-0,0,0,0,0,0.006045982676,0.5791992346
402,back,278,1064,2.898467153,0.009661557177,1,0,0.9921070879,22,0,1,0,-0,0,0,0,0,0.007439384221,0.7127656743
403,dec,279,1069,2.901923141,0.009673077137,1,0,0.9921070879,21,0,1,0,-0,0,0,0,0,0.008869861596,0.1865570685
404,back,278,1064,2.898292678,0.009660975594,1,0,0.9921070879,22,0,1,0,-0,0,0,0,0,0.008495123729,0.1877436474
405,dec,279,1073,2.90485963,0.009682865434,1,0,0.9921070879,21,0,1,0,-0,0,0,0,0,0.009258291213,0.2712416846
406,back,278,1064,2.898142922,0.009660476408,1,0,0.9921070879,22,0,1,0,-0,0,0,0,0,0.009272200332,0.2698640525
407,dec,279,1073,2.904980205,0.009683267351,1,0,0.9921070879,21,0,1,0,-0,0,0,0,0,0.007495427463,0.1518753676
408,back,278,1064,2.898142733,0.009660475778,1,0,0.9921070879,22,0,1,0,-0,0,0,0,0,0.006853718714,0.1441854841
409,dec,279,1073,2.905113529,0.009683711763,1,0,0.9921070879,21,0,1,0,-0,0,0,0,0,0.008011550798,0.1652217674
410,back,278,1064,2.89815693,0.009660523099,1,0,0.9921070879,22,0,1,0,-0,0,0,0,0,0.007721179258,0.1609260145
411,dec,279,1073,2.905300662,0.009684335541,1,0,0.9921070879,21,0,1,0,-0,0,0,0,0,0.00833692098,0.1705355128
