seed	solutions	b	t	mean_c1	mean_v1	mean_core_fraction	ess	seconds
12	2	0.6	0.95	50.94875164257556	18.999999999999996	0.9500000000000001	1.9947609714764005	1.734705688955728
12	2	0.6	0.9	50.89502762430939	19.0	0.95	1.9782017994082484	1.734705688955728
12	2	0.6	0.8	50.78048780487805	19.0	0.9499999999999998	1.9080590238365496	1.734705688955728
13	0	1.0	1.0	0.0	0.0	0.0	0.0	1.924672205990646
14	4	1.0	1.0	48.5	19.0	0.925	4.0	1.672545819019433
14	4	1.0	0.95	48.28272304069439	18.999999999999996	0.9275557055810635	3.956028964721728	1.672545819019433
14	4	1.0	0.9	48.05837112556768	19.0	0.9301914135619829	3.8240523964797406	1.672545819019433
14	4	1.0	0.8	47.606759994955226	19.0	0.9354710556186152	3.3615132462057025	1.672545819019433
14	4	0.8	1.0	48.5	18.999999999999996	0.9249999999999998	4.0	1.672545819019433
14	4	0.8	0.95	48.28272304069439	19.0	0.9275557055810637	3.9560289647217277	1.672545819019433
14	4	0.8	0.9	48.058371125567675	19.0	0.9301914135619829	3.82405239647974	1.672545819019433
14	4	0.8	0.8	47.60675999495523	19.0	0.9354710556186152	3.3615132462057007	1.672545819019433
14	4	0.6	1.0	48.50000000000001	19.0	0.925	4.0	1.672545819019433
14	4	0.6	0.95	48.28272304069439	19.0	0.9275557055810638	3.9560289647217277	1.672545819019433
14	4	0.6	0.9	48.058371125567675	19.0	0.9301914135619829	3.8240523964797406	1.672545819019433
14	4	0.6	0.8	47.60675999495523	19.0	0.9354710556186151	3.3615132462057025	1.672545819019433
15	0	1.0	1.0	0.0	0.0	0.0	0.0	1.7941111960099079
16	1	1.0	1.0	52.0	20.0	1.0	1.0	1.752698526950553
16	1	1.0	0.95	52.0	20.0	1.0	1.0	1.752698526950553
16	1	1.0	0.9	52.0	20.0	1.0	1.0	1.752698526950553
16	1	1.0	0.8	52.0	20.0	1.0	1.0	1.752698526950553
16	1	0.8	1.0	52.0	20.0	1.0	1.0	1.752698526950553
16	1	0.8	0.95	52.0	19.999999999999996	1.0	1.0	1.752698526950553
16	1	0.8	0.9	52.0	20.0	1.0	1.0	1.752698526950553
16	1	0.8	0.8	52.0	20.0	1.0	1.0	1.752698526950553
16	1	0.6	1.0	52.0	20.0	1.0	1.0	1.752698526950553
16	1	0.6	0.95	52.0	20.0	1.0	1.0	1.752698526950553
16	1	0.6	0.9	52.0	20.0	1.0	1.0	1.752698526950553
16	1	0.6	0.8	52.0	20.0	1.0	1.0	1.752698526950553
17	1	1.0	1.0	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	1.0	0.95	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	1.0	0.9	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	1.0	0.8	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	0.8	1.0	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	0.8	0.95	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	0.8	0.9	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	0.8	0.8	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	0.6	1.0	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	0.6	0.95	53.99999999999999	20.0	1.0	1.0	1.7392803420079872
17	1	0.6	0.9	54.0	20.0	1.0	1.0	1.7392803420079872
17	1	0.6	0.8	54.0	20.0	1.0	1.0	1.7392803420079872
18	5	1.0	1.0	55.4	19.6	0.9800000000000001	5.0	1.7264886429766193
18	5	1.0	0.95	54.74144701314993	19.531356300804855	0.9765678150402427	4.8468509559779696	1.7264886429766193
